,daily_cost
133,-1.278360534091121
134,-0.658410237643781
135,-0.8753617488042738
136,0.040056782201802976
137,1.2175010804783493
138,-0.6023787696192482
139,-1.1461895477186816
140,-1.3981232081876165
141,-0.8826439878275488
142,-0.15179158395489112
143,-0.8541585917700594
144,-1.4437627108865765
145,-1.341385665958709
146,-0.9933639991975337
147,-1.3201942846548262
148,-0.5584245043722441
149,-0.7658262258169204
150,-1.0866502894429353
151,-0.6865272001630671
152,-0.5917990675505891
153,-0.46583942426972
154,-1.0687541737215516
155,-0.3258957235832758
156,-0.2931922308198761
157,-0.6256546999089261
158,-0.08488749337768664
159,-0.9311704513680177
160,-0.9805014497017812
161,-0.7877536730356365
162,-0.5773005589860252
163,-1.1114518719075546
164,-0.6751822946651516
165,-0.6166702054850226
166,-0.03944895013452898
167,-1.1248732818101081
168,-1.4927104474841237
169,-1.007586432822284
170,-0.9756968285835153
171,-0.7638964926277787
172,-0.6118515515424261
173,-0.17453091143077226
174,0.1397472974075551
175,-1.1424384399525176
176,-0.07140014621400614
177,0.1651115626455808
178,0.1304453949175659
179,-0.30026176440659724
180,0.627806437966663
181,0.2683428039114474
182,-1.0494461796605337
183,-0.7187982277227157
184,-0.9690783351073364
185,-0.7542023015159733
186,-0.658229701613261
187,-0.5122843408922939
188,-0.6743580146563041
189,-0.2492599729294741
190,-0.21859418738607972
191,0.759486127560628
192,-0.8685324759177335
193,-0.09670598415439091
194,-0.29551453475986245
195,-0.08601203428086213
196,-1.0218561336987122
197,-1.0168434361178198
198,-0.5982865984805839
199,0.052933826933569406
200,-0.9940619150746548
201,-0.6080660475498563
202,-0.414358460142751
203,0.15342774112644142
204,0.9284066390616315
205,0.05899337291346085
206,0.1943271318130858
207,-0.08539359355436127
208,-0.4235639063009444
209,-0.7487381587556358
210,-0.9140228571105283
211,0.07576191351553452
212,-0.24572787750387914
213,-0.001906378867332581
214,-0.08608962097010209
215,0.1047730591858469
216,-0.7717498109393739
217,-1.3201678332183282
218,0.43063910563630214
219,-0.28538223557643083
220,1.2489716917222515
221,1.371269846496522
222,0.9484611701928711
223,-0.5101693697417269
224,-0.9905046087782898
225,-0.10159349671319595
226,-0.3586052030326703
227,0.24115632978086077
228,0.5675343464564877
229,-0.043007626072385285
230,-0.4614623146063619
231,-0.7373917878962534
232,-0.6482107680299047
233,-0.6733301269894284
234,-0.18799261683410629
235,-0.3045379984534209
236,-0.14445803418582503
237,-0.48801293384859523
238,-0.8845705759633561
239,-0.5758252970537109
240,0.10187882212767208
241,0.9564687251573308
242,0.303031223175407
243,0.20389547399889385
244,-0.44057003553994445
245,-0.5808328732065189
246,0.3372766959630915
247,0.565603742219128
248,0.4458194451071028
249,1.009557730768459
250,0.9779623990998553
251,0.0010853727501232147
252,-0.049958225939848
253,0.43108522480218037
254,0.7316743713687146
255,1.0167095073457697
256,0.3184262718337567
257,0.3884971629866397
258,0.007463383272930946
259,0.3007636673002476
260,0.7869069691706222
261,0.7948081501292474
262,-0.014255891663922604
263,0.28600428773400766
264,0.2911310179987472
265,0.148842206551683
266,0.09062687442132022
267,0.4511736346495522
268,0.3516482433896959
269,0.9986152285568555
270,0.7598265538942437
271,1.3518632083639175
272,0.2919980236130616
273,0.817459234761005
274,0.7250240443699394
275,0.7820305968145673
276,0.91547746993203
277,1.1050782574674105
278,1.5222238974815787
279,1.1573537826093747
280,1.1100431590991373
281,1.5907662326942986
282,1.3453799837449845
283,0.9890472562904723
284,0.9069750933466743
285,0.4281161814881198
286,0.16861608042591525
287,0.20198221709353925
288,0.7313932807413028
289,0.7015532540102009
290,0.6825215606475025
291,1.1843857054568985
292,1.6452028097859857
293,1.4656933457725245
294,1.433390955606377
295,1.6653325375129613
296,1.3294913022128043
297,1.3606870372443007
298,1.1670978106997103
299,1.8156911176959485
300,1.121423667905984
301,0.9643182821350937
302,1.1818367710860327
303,1.215527690530872
304,1.3823786395459166
305,1.613181742487463
306,1.278298069217403
307,1.7688482038979263
308,1.2024834666813657
309,1.8726597865432821
310,2.272297087867501
311,2.1097674204408308
312,2.1006876525135434
313,2.2884023665677318
314,2.122036413842275
315,1.3188720623072183
316,1.6851031305894528
317,2.0389445430024438
318,2.0880535225708527
319,1.758945161566415
320,1.9522033681215702
321,1.6188981200647727
322,2.0094278202823745
323,2.3663882261873996
324,1.5600678350871267
325,1.9097081283161312
326,2.16503525178886
327,2.145767531633366
328,1.9084982554166803
329,2.038281540392343
330,2.1094408872394688
331,2.178380060184773
332,2.3297550493732553
333,2.2521512567881574
334,2.289294342901932
335,2.2722923380007507
336,2.1261891476963455
337,2.4486085954671126
338,2.507264839344841
339,2.038098693910961
340,2.4122239256592657
341,2.4481708931161537
342,2.464617093063563
343,2.3333968933811207
344,2.1912432469220366
345,2.3164670333368718
346,2.3521750120963505
347,2.3132714270246866
348,2.202437308087828
349,2.1263727854035213
350,2.226505982792586
351,2.4612043218865334
352,2.280990867115961
353,2.3861727779965762
354,2.3633951993956264
355,2.274851977120764
356,2.00392479911308
357,1.732231306876222
358,1.5612102031199928
359,1.8648994809071975
