,daily_cost
155,-1.877088688397172
156,-2.225013204568112
157,-3.144297019967806
158,-1.9330079436008905
159,-3.7779952821970086
160,-3.3780744970506658
161,-3.113635058669568
162,-2.261288181872353
163,-3.7315239450965465
164,-3.2441117664372014
165,-2.5622428177359167
166,-1.9971896174601702
167,-4.08461019288822
168,-3.7429512305868373
169,-3.73023541403099
170,-3.7048799756381676
171,-3.03227405251781
172,-2.8789819261545895
173,-2.277708022712931
174,-1.2342156612492012
175,-3.6332167988551256
176,-1.6274773410523322
177,-1.4746197824309444
178,-1.2520739173180189
179,-2.468129461400808
180,-0.8395072009837717
181,-1.0954980240278238
182,-3.7744860858410667
183,-2.8821868683984233
184,-3.2610553040888126
185,-2.9783717156998435
186,-2.9114040648357284
187,-2.8580764727698518
188,-2.4538215731088977
189,-2.392096636210698
190,-2.0635700354513062
191,-0.6815623869569141
192,-3.0801923915392115
193,-1.8192942780532655
194,-2.2760788304586286
195,-1.891195189984562
196,-3.3439168687257705
197,-3.5360064993156057
198,-2.670145678215985
199,-1.706120302873579
200,-3.597763806219743
201,-2.808145529046045
202,-2.47626314094753
203,-1.2305290954009154
204,0.04594623301097174
205,-1.8991123831381749
206,-1.1425874828315752
207,-2.070181965552252
208,-2.3528356641345125
209,-3.0649814630626326
210,-2.825989098016761
211,-1.4900035444537647
212,-2.3015259713173433
213,-1.5425817754643298
214,-2.087886048267978
215,-1.2742320371313058
216,-3.5819573794307282
217,-3.310555404231451
218,-1.3469960144382194
219,-2.426482861108689
220,1.075302090657393
221,0.5647177956636199
222,-0.018285483234780228
223,-2.386821139537583
224,-3.7207213317811307
225,-1.716941194283515
226,-2.0343142772750475
227,-1.631938271232362
228,-0.3388787250178114
229,-1.5078528526155377
230,-2.9413771595868963
231,-2.9872061127969816
232,-2.2050770293984288
233,-3.0393014310316344
234,-1.964206712646386
235,-2.104923772975673
236,-1.6497876866937935
237,-2.730685474876302
238,-3.419987412586049
239,-2.445397712495389
240,-1.2758633787327829
241,-0.2187901457430971
242,-0.5947289793163743
243,-1.4837136753499693
244,-2.39802046269859
245,-2.574335493803163
246,-1.185640245201206
247,-0.3733906474451301
248,-0.8505659358583679
249,0.1988188168520248
250,0.07938766941144079
251,-1.5943189959116004
252,-1.6561163925538138
253,-0.6186817094676645
254,-0.3077779966208962
255,0.23666055957941703
256,-1.0379426922934745
257,-0.6751610947804
258,-1.8005420403794878
259,-1.2553969877504074
260,0.02437285764623009
261,0.022101817083355603
262,-1.8086599802118737
263,-1.2881456258676067
264,-0.715631616731174
265,-1.2796067678596081
266,-0.8775812781919801
267,-1.2103535896914368
268,-0.9229864686226615
269,0.17524233337251666
270,0.012905250393382417
271,0.602016791427253
272,-1.0572695262367042
273,-0.1248326192073442
274,-0.2845311655436492
275,-0.164896226320023
276,0.54124633032289
277,0.3604741844462042
278,0.8822427252768006
279,0.22868541051314042
280,0.3578465891589496
281,1.7222333344110445
282,0.8092639303992802
283,-0.032799595753691166
284,0.05754225290408139
285,-0.7648009576112788
286,-1.206657912342054
287,-1.1795759233920222
288,-0.024076964756491598
289,-0.5129292663466929
290,-0.54420586312861
291,0.7831632102110044
292,1.325622908212953
293,1.001133853382238
294,1.1890211245464781
295,1.3791128115275495
296,0.7827926313577803
297,0.8561109168207631
298,0.512434016599212
299,1.6161358837075848
300,0.6985429952829022
301,0.44628142676017485
302,0.3400235313988856
303,0.5637554442179208
304,0.7805650395766022
305,1.772731134782107
306,0.7263650400652084
307,1.528474024300216
308,0.35402685122956074
309,1.7260262725371374
310,2.3988577516497886
311,2.1169242473546226
312,2.086152399914722
313,2.6605421403814957
314,1.8625511523889737
315,1.0173100217400366
316,1.4184391618091072
317,1.7528712738300058
318,2.319101741724952
319,1.2842830720958636
320,2.321542082324207
321,1.2717545455518886
322,1.6893427505217193
323,3.036213854091652
324,0.7284087550093086
325,2.0063824187348347
326,1.976831789676695
327,2.6568716213736514
328,1.5786225005036125
329,1.981075724642212
330,2.350955381534577
331,1.7533605971796613
332,2.710167210528295
333,2.10327157460364
334,2.64625346348167
335,2.8474095935976944
336,1.4807639362229248
337,2.694565875204274
338,2.997799045032075
339,1.9984213733864842
340,2.395140493631414
341,2.6579074255112434
342,2.919495380034462
343,2.256400762083851
344,2.869409171632375
345,2.4606064737251883
346,2.2671061649138813
347,2.4564581235722005
348,2.495983855686446
349,2.1180900507225346
350,2.051876536416236
351,2.954961765625248
352,2.451263788654152
353,2.583091052713495
354,2.5264111406597576
355,2.3878524665862884
356,1.9355940614244491
357,1.455983471194749
358,1.4096632800081332
359,1.4412824951484562
