,daily_cost
96,2.527774917224283
97,2.255603107714317
98,2.051195600345884
99,2.731994059243927
100,2.7443681351715683
101,2.8224169391108163
102,2.731601781466387
103,2.129641230257398
104,2.241374626325735
105,1.9727068663806189
106,1.9948967623873628
107,2.7241801148954847
108,2.791108726528611
109,2.7955811577369145
110,2.7984732074263468
111,2.387342481501929
112,2.1753505278737144
113,2.7731842818802024
114,2.7940166046113823
115,2.7868224612787693
116,2.7667907537645076
117,2.7226969521216633
118,2.072106108016296
119,2.0489527682704716
120,2.14440605248871
121,2.7894814697455974
122,2.832331364625965
123,2.8688481391034477
124,2.70343779971045
125,2.276434994491011
126,2.108856958778676
127,2.6948090484489047
128,2.480200262700749
129,2.6515081419972115
130,2.6758240189617806
131,2.640866293628303
132,2.2317095679104457
133,1.986754060689532
134,2.6058009641644535
135,2.735165745654295
136,2.527384720930139
137,2.722897703399213
138,2.64752059833143
139,2.19409806394365
140,1.9592622668114057
141,2.558161137549206
142,2.6837141838821554
143,2.6536861602982738
144,2.094657255194547
145,2.3524822649464703
146,2.189665026192961
147,1.983603840660665
148,2.616053958525943
149,2.6487817078803446
150,2.6092599833870085
151,2.6380710513055434
152,2.450726189843025
153,2.193072131094802
154,1.911223762616491
155,1.9291367556030252
156,2.6879221853600734
157,2.830203151228761
158,2.698285261531535
159,2.7002728141303756
160,2.2551756797862557
161,2.0782342090418493
162,2.7574495094536537
163,2.75566939971472
164,2.607284170877437
165,2.1904502111463597
166,2.5158747446190817
167,2.220951291550266
168,2.068289037343885
169,2.6405971947631697
170,2.72250698831514
171,2.6819674044177466
172,2.739166703809044
173,2.7099316861305067
174,2.3172756725624506
175,2.0613064641898604
176,2.4443799647604743
177,2.6314531741297884
178,2.6180735558620944
179,2.634987214592015
180,2.6894204039401197
181,2.329794835212942
182,2.0671813282523965
183,2.6267085919148188
184,2.510053150843897
185,2.7777390658389
186,2.7929109392420015
187,2.765837386036722
188,2.3500381667144374
189,2.085781601201127
190,2.741952583052006
191,2.7844265657003144
192,2.550032962909033
193,2.7159434987300224
194,2.727131964249535
195,2.247078487841497
196,2.0257054679420134
197,2.641268482579914
198,2.7231344009040734
199,2.7309352666786433
200,2.486289144569888
201,2.6147763467615763
202,2.2131415624593207
203,1.9245430552348064
204,2.542733501175212
205,2.6940644742424356
206,2.6226772703512387
207,2.685159160517392
208,2.4169234243823614
209,2.148007097589881
210,1.9509821425441434
211,2.495219310441615
212,2.6204629775245505
213,2.6198791181091803
214,2.672842449010751
215,2.6092157248412784
216,2.142658967764817
217,1.8256773238355013
218,2.4897493311346848
219,2.632438469009392
220,2.6544080528316374
221,2.6003731397504417
222,2.5372622120625143
223,2.141448989926318
224,1.9200588174757387
225,2.431846425130825
226,2.4816215303502767
227,2.5557127535481055
228,2.6303064458368106
229,2.584361670416653
230,2.1418352629277226
231,1.9007284358878849
232,2.371259215100676
233,2.4665530728239626
234,2.489906870226797
235,2.5683325621155846
236,2.498374146532634
237,2.0297920374383795
238,1.8290416316292601
239,2.4457474229458818
240,2.422238647694578
241,2.5561666073178637
242,2.491938991280314
243,2.4780389020871105
244,2.0273165280415726
245,1.8391494828924966
246,2.5269607631889888
247,2.6407800694291454
248,2.4964042236218402
249,2.581104426146014
250,2.7278244558833147
251,2.193734053410612
252,1.9538955256546529
253,2.704379032511866
254,2.7674318978039265
