,daily_cost
0,1.968329486470381
1,2.2245185565474093
2,2.3567000247367678
3,2.0760636114659397
4,1.990708605312081
5,2.4102459372887393
6,2.338254063633562
7,2.0690331379261786
8,2.4514591811303106
9,2.5470839565076417
10,2.280804691810545
11,2.4025091755715504
12,2.312691055318512
13,2.0225690493960817
14,1.9201972163286956
15,2.151558185965631
16,2.1720087119449816
17,1.9120476721950177
18,1.9096040746881433
19,1.763011321206536
20,1.5471563157252932
21,1.7783193656944605
22,2.3910845024992735
23,2.205837942863398
24,1.8435127621908323
25,1.7882951050037816
26,1.7861038290049989
27,1.7388205334118247
28,2.1177935520824844
29,2.329862387544177
30,1.9221630269869012
31,1.6023947412740294
32,2.1680126509781266
33,1.8958971693016433
34,1.4949582638391787
35,1.576302511975745
36,1.9951919870910548
37,2.0296251970728068
38,1.8681150809118874
39,2.3182517416994366
40,1.821455796174457
41,1.4140662515720042
42,0.8667980089222241
43,0.962032420009718
44,1.072777282022551
45,1.2872027690546102
46,1.9582029957359082
47,1.7245121265350365
48,1.3170890276223268
49,1.7074848568183298
50,1.8249491544595253
51,2.172982803588675
52,1.6520487236024486
53,1.2040350881190511
54,1.0995537371682034
55,1.0891253347523326
56,1.1041071057790193
57,1.4741341365542757
58,1.3496478917118462
59,1.1805055614347435
60,1.1659633279916641
61,0.9980803342854828
62,0.8096347251295759
63,1.2478245404300639
64,1.5272541197457237
65,1.8747129848923099
66,1.610570075595871
67,0.6351955822113442
68,0.4415308753435697
69,-0.18067276388666267
70,-0.025906098803390155
71,0.2958411250252085
72,0.5217040832650126
73,0.3138560327702953
74,0.7517082116097539
75,1.658188830751748
76,1.4392858680206133
77,1.0560945546062348
78,0.9994887194857919
79,0.7056310435554031
80,0.2159689904057976
81,0.38739105342717356
82,-0.03514726691068046
83,-0.2857212828582688
84,-0.7168257219998755
85,0.011222118416562673
86,0.6433863150479363
87,-0.3878798746170357
88,-0.011185088595356212
89,0.3036053904207709
90,-0.23651387731353035
91,-0.3416591284457238
92,-0.20515004864939987
93,0.28882413421499986
94,0.3779226723999792
95,0.34062278423262743
96,-0.04967645793299895
97,-0.7281770685358832
98,-0.2746501695162395
99,0.04144073727140039
100,0.20062747229725258
101,0.5619939476871874
102,0.6100920252592524
103,0.4909746087491863
104,0.40208820365748604
105,0.22245370403871612
106,-0.39914607502470023
107,-0.18517451196165696
108,-0.5131950531817814
109,0.2517778172701535
110,0.5010415579686663
111,-0.3129185458375942
112,-0.34879490309603717
113,0.06850917206314705
114,0.0087781059108904
115,0.17059200981083458
116,0.49084511041213486
117,-0.47142340960874163
118,-0.8361541446693967
119,0.5898118070628134
120,0.4341833270333827
121,0.20649554684378454
122,0.7545415563002471
123,0.3473616001058504
124,-0.2723615146102395
125,0.49834849117146496
126,0.3180145443004287
127,-0.6399322048979927
128,-0.9353033221173676
129,-0.6194709877940976
130,0.01472532073768875
131,-0.6570424348688418
132,-0.5061785527668454
133,-1.3783121802130014
134,-0.5905756046698193
135,-0.9187328265910528
136,0.21246704255077842
137,1.0370794222222386
138,-0.4677161749562757
139,-1.1454383489010203
140,-1.522809226750197
141,-0.8710524770739763
142,-0.04404979759657309
143,-0.8991896435504328
144,-1.5644473856472783
145,-1.2838776221172121
146,-0.9690055282019281
147,-1.3190368066973244
148,-0.5528917104065998
149,-0.8604002884274902
150,-1.1314004467390033
151,-0.7669222118470023
152,-0.4233419691748707
153,-0.548174544619087
154,-0.8013017817428255
155,-0.5162733117450139
156,-0.356861010656568
157,-0.5385391797295267
158,-0.061543651305098895
159,-1.0817980785045684
160,-1.0593473466364696
161,-0.6588296338916521
162,-0.7070963535147187
163,-0.9786177020538573
164,-0.8092585654602472
165,-0.5899554735201982
166,0.05339494988856705
167,-1.1445764075012694
168,-1.653323955066141
169,-1.0191394665307782
170,-0.9692581884064339
171,-0.7285449027842463
172,-0.44456478477613165
173,-0.30049286911908546
174,0.018551076759641114
175,-1.0156784843734832
176,-0.07466428553523113
177,0.18977681007515707
178,0.09492609701861539
179,0.01317492766500521
180,0.6240737685895149
181,0.0012715389004887417
182,-1.0465621419752944
183,-0.8794197757955489
184,-0.7427784465978209
185,-0.762852572730783
186,-0.6537472609811624
187,-0.5454592037707519
188,-0.6514355893889731
189,-0.2845681758830278
190,0.20606712507489494
191,0.31568808212088734
192,-0.6853791077682448
193,-0.09430482235633504
194,-0.2914085708623319
195,-0.2137320068825126
196,-1.0371327686967395
197,-1.010597969322132
198,-0.3924878500359361
199,-0.039934714203971496
200,-1.0331528432864503
201,-0.4883447431573118
202,-0.41460069671523503
203,0.2930094453335213
204,0.8486382705771502
205,-0.0025450699589478903
206,0.18591842669268938
207,-0.204441142585283
208,-0.304920908239496
209,-0.6736631438886823
210,-0.8861348327985662
211,-0.04839266975280079
212,-0.19305970241637174
213,0.037269057518013585
214,-0.09944100185304754
215,-0.035112135714849585
216,-0.7916461809965389
217,-1.251331912041395
218,0.3965954600355366
219,-0.15086393392337638
220,1.2028840609744411
221,1.2856021185843274
222,0.9319399140541974
223,-0.44791549544240084
224,-0.9949802598556114
225,-0.26370770658324355
226,-0.297874010368553
227,0.3307945748162355
228,0.4558799054589134
229,0.0200173691469527
230,-0.45558050055241894
231,-0.8784951616471327
232,-0.5116398999099125
233,-0.363145524455269
234,-0.5683090385231014
235,-0.30842533041822817
236,-0.02911846695854774
237,-0.5420397403300287
238,-0.9843738067126354
239,-0.45481326538679473
240,0.12142672865691975
241,0.9233800943105743
242,0.21154515766991366
243,0.2697742427595616
244,-0.44967720680466466
