date,from,to,actual,they
2017-04-24 00:00:00,2017-04-24 02:45:00,2017-04-24 03:00:00,16417.0,16220.0
2017-04-24 00:00:00,2017-04-24 03:00:00,2017-04-24 03:15:00,16434.0,16375.0
2017-04-24 00:00:00,2017-04-24 03:15:00,2017-04-24 03:30:00,16712.0,16443.0
2017-04-24 00:00:00,2017-04-24 03:30:00,2017-04-24 03:45:00,16755.0,16547.0
2017-04-24 00:00:00,2017-04-24 03:45:00,2017-04-24 04:00:00,17055.0,16638.0
2017-04-24 00:00:00,2017-04-24 04:00:00,2017-04-24 04:15:00,17302.0,16843.0
2017-04-24 00:00:00,2017-04-24 04:15:00,2017-04-24 04:30:00,17608.0,16990.0
2017-04-24 00:00:00,2017-04-24 04:30:00,2017-04-24 04:45:00,17710.0,17206.0
2017-04-24 00:00:00,2017-04-24 04:45:00,2017-04-24 05:00:00,18030.0,17420.0
2017-04-24 00:00:00,2017-04-24 05:00:00,2017-04-24 05:15:00,18427.0,17873.0
2017-04-24 00:00:00,2017-04-24 05:15:00,2017-04-24 05:30:00,18715.0,18195.0
2017-04-24 00:00:00,2017-04-24 05:30:00,2017-04-24 05:45:00,19309.0,18659.0
2017-04-24 00:00:00,2017-04-24 05:45:00,2017-04-24 06:00:00,20079.0,19264.0
2017-04-24 00:00:00,2017-04-24 06:00:00,2017-04-24 06:15:00,20995.0,20427.0
2017-04-24 00:00:00,2017-04-24 06:15:00,2017-04-24 06:30:00,21723.0,21169.0
2017-04-24 00:00:00,2017-04-24 06:30:00,2017-04-24 06:45:00,22424.0,21876.0
2017-04-24 00:00:00,2017-04-24 06:45:00,2017-04-24 07:00:00,23050.0,22430.0
2017-04-24 00:00:00,2017-04-24 07:00:00,2017-04-24 07:15:00,23155.0,23047.0
2017-04-24 00:00:00,2017-04-24 07:15:00,2017-04-24 07:30:00,23396.0,23449.0
2017-04-24 00:00:00,2017-04-24 07:30:00,2017-04-24 07:45:00,23809.0,23839.0
2017-04-24 00:00:00,2017-04-24 07:45:00,2017-04-24 08:00:00,24067.0,24236.0
2017-04-24 00:00:00,2017-04-24 08:00:00,2017-04-24 08:15:00,24741.0,24626.0
2017-04-24 00:00:00,2017-04-24 08:15:00,2017-04-24 08:30:00,25239.0,24849.0
2017-04-24 00:00:00,2017-04-24 08:30:00,2017-04-24 08:45:00,25426.0,25107.0
2017-04-24 00:00:00,2017-04-24 08:45:00,2017-04-24 09:00:00,25421.0,25196.0
2017-04-24 00:00:00,2017-04-24 09:00:00,2017-04-24 09:15:00,25283.0,25128.0
2017-04-24 00:00:00,2017-04-24 09:15:00,2017-04-24 09:30:00,25559.0,25276.0
2017-04-24 00:00:00,2017-04-24 09:30:00,2017-04-24 09:45:00,25726.0,25395.0
2017-04-24 00:00:00,2017-04-24 09:45:00,2017-04-24 10:00:00,25843.0,25441.0
2017-04-24 00:00:00,2017-04-24 10:00:00,2017-04-24 10:15:00,25834.0,25501.0
2017-04-24 00:00:00,2017-04-24 10:15:00,2017-04-24 10:30:00,25908.0,25628.0
2017-04-24 00:00:00,2017-04-24 10:30:00,2017-04-24 10:45:00,25921.0,25787.0
2017-04-24 00:00:00,2017-04-24 10:45:00,2017-04-24 11:00:00,25911.0,25890.0
2017-04-24 00:00:00,2017-04-24 11:00:00,2017-04-24 11:15:00,26081.0,25879.0
2017-04-24 00:00:00,2017-04-24 11:15:00,2017-04-24 11:30:00,26244.0,25985.0
2017-04-24 00:00:00,2017-04-24 11:30:00,2017-04-24 11:45:00,26315.0,26123.0
2017-04-24 00:00:00,2017-04-24 11:45:00,2017-04-24 12:00:00,26348.0,26200.0
2017-04-24 00:00:00,2017-04-24 12:00:00,2017-04-24 12:15:00,26185.0,26057.0
2017-04-24 00:00:00,2017-04-24 12:15:00,2017-04-24 12:30:00,26232.0,26105.0
2017-04-24 00:00:00,2017-04-24 12:30:00,2017-04-24 12:45:00,26259.0,26158.0
2017-04-24 00:00:00,2017-04-24 12:45:00,2017-04-24 13:00:00,26336.0,26198.0
2017-04-24 00:00:00,2017-04-24 13:00:00,2017-04-24 13:15:00,26406.0,26151.0
2017-04-24 00:00:00,2017-04-24 13:15:00,2017-04-24 13:30:00,26271.0,26033.0
2017-04-24 00:00:00,2017-04-24 13:30:00,2017-04-24 13:45:00,26025.0,25859.0
2017-04-24 00:00:00,2017-04-24 13:45:00,2017-04-24 14:00:00,25551.0,25486.0
2017-04-24 00:00:00,2017-04-24 14:00:00,2017-04-24 14:15:00,25726.0,25294.0
2017-04-24 00:00:00,2017-04-24 14:15:00,2017-04-24 14:30:00,25803.0,25215.0
2017-04-24 00:00:00,2017-04-24 14:30:00,2017-04-24 14:45:00,25932.0,25181.0
2017-04-24 00:00:00,2017-04-24 14:45:00,2017-04-24 15:00:00,25604.0,25041.0
2017-04-24 00:00:00,2017-04-24 15:00:00,2017-04-24 15:15:00,25553.0,25041.0
2017-04-24 00:00:00,2017-04-24 15:15:00,2017-04-24 15:30:00,25301.0,24877.0
2017-04-24 00:00:00,2017-04-24 15:30:00,2017-04-24 15:45:00,25300.0,24721.0
2017-04-24 00:00:00,2017-04-24 15:45:00,2017-04-24 16:00:00,25007.0,24509.0
2017-04-24 00:00:00,2017-04-24 16:00:00,2017-04-24 16:15:00,24917.0,24346.0
2017-04-24 00:00:00,2017-04-24 16:15:00,2017-04-24 16:30:00,24658.0,24156.0
2017-04-24 00:00:00,2017-04-24 16:30:00,2017-04-24 16:45:00,24245.0,24029.0
2017-04-24 00:00:00,2017-04-24 16:45:00,2017-04-24 17:00:00,23902.0,23930.0
2017-04-24 00:00:00,2017-04-24 17:00:00,2017-04-24 17:15:00,24011.0,23877.0
2017-04-24 00:00:00,2017-04-24 17:15:00,2017-04-24 17:30:00,24119.0,23854.0
2017-04-24 00:00:00,2017-04-24 17:30:00,2017-04-24 17:45:00,23767.0,23852.0
2017-04-24 00:00:00,2017-04-24 17:45:00,2017-04-24 18:00:00,23682.0,23851.0
2017-04-24 00:00:00,2017-04-24 18:00:00,2017-04-24 18:15:00,23956.0,23771.0
2017-04-24 00:00:00,2017-04-24 18:15:00,2017-04-24 18:30:00,23871.0,23705.0
2017-04-24 00:00:00,2017-04-24 18:30:00,2017-04-24 18:45:00,23840.0,23745.0
2017-04-24 00:00:00,2017-04-24 18:45:00,2017-04-24 19:00:00,24115.0,23794.0
2017-04-24 00:00:00,2017-04-24 19:00:00,2017-04-24 19:15:00,24097.0,23836.0
2017-04-24 00:00:00,2017-04-24 19:15:00,2017-04-24 19:30:00,24148.0,23789.0
2017-04-24 00:00:00,2017-04-24 19:30:00,2017-04-24 19:45:00,24062.0,23751.0
2017-04-24 00:00:00,2017-04-24 19:45:00,2017-04-24 20:00:00,23966.0,23643.0
2017-04-24 00:00:00,2017-04-24 20:00:00,2017-04-24 20:15:00,23808.0,23444.0
2017-04-24 00:00:00,2017-04-24 20:15:00,2017-04-24 20:30:00,23532.0,23229.0
2017-04-24 00:00:00,2017-04-24 20:30:00,2017-04-24 20:45:00,23455.0,23068.0
2017-04-24 00:00:00,2017-04-24 20:45:00,2017-04-24 21:00:00,23488.0,22963.0
2017-04-24 00:00:00,2017-04-24 21:00:00,2017-04-24 21:15:00,23677.0,22963.0
2017-04-24 00:00:00,2017-04-24 21:15:00,2017-04-24 21:30:00,23390.0,22852.0
2017-04-24 00:00:00,2017-04-24 21:30:00,2017-04-24 21:45:00,23243.0,22596.0
2017-04-24 00:00:00,2017-04-24 21:45:00,2017-04-24 22:00:00,22758.0,22171.0
2017-04-24 00:00:00,2017-04-24 22:00:00,2017-04-24 22:15:00,22271.0,21708.0
2017-04-24 00:00:00,2017-04-24 22:15:00,2017-04-24 22:30:00,21986.0,21380.0
2017-04-24 00:00:00,2017-04-24 22:30:00,2017-04-24 22:45:00,21599.0,20958.0
2017-04-24 00:00:00,2017-04-24 22:45:00,2017-04-24 23:00:00,21200.0,20556.0
2017-04-24 00:00:00,2017-04-24 23:00:00,2017-04-24 23:15:00,20799.0,19977.0
2017-04-24 00:00:00,2017-04-24 23:15:00,2017-04-24 23:30:00,20568.0,19568.0
2017-04-24 00:00:00,2017-04-24 23:30:00,2017-04-24 23:45:00,20217.0,19222.0
2017-04-24 00:00:00,2017-04-24 23:45:00,2017-04-25 00:00:00,19864.0,18984.0
2017-04-25 00:00:00,2017-04-25 00:00:00,2017-04-25 00:15:00,18740.0,18464.0
2017-04-25 00:00:00,2017-04-25 00:15:00,2017-04-25 00:30:00,18663.0,18263.0
2017-04-25 00:00:00,2017-04-25 00:30:00,2017-04-25 00:45:00,18601.0,18123.0
2017-04-25 00:00:00,2017-04-25 00:45:00,2017-04-25 01:00:00,18499.0,17960.0
2017-04-25 00:00:00,2017-04-25 01:00:00,2017-04-25 01:15:00,18060.0,17739.0
2017-04-25 00:00:00,2017-04-25 01:15:00,2017-04-25 01:30:00,17825.0,17670.0
2017-04-25 00:00:00,2017-04-25 01:30:00,2017-04-25 01:45:00,17794.0,17618.0
2017-04-25 00:00:00,2017-04-25 01:45:00,2017-04-25 02:00:00,17817.0,17526.0
2017-04-25 00:00:00,2017-04-25 02:00:00,2017-04-25 02:15:00,17676.0,17397.0
2017-04-25 00:00:00,2017-04-25 02:15:00,2017-04-25 02:30:00,17627.0,17372.0
2017-04-25 00:00:00,2017-04-25 02:30:00,2017-04-25 02:45:00,17820.0,17426.0
2017-04-25 00:00:00,2017-04-25 02:45:00,2017-04-25 03:00:00,17864.0,17499.0
2017-04-25 00:00:00,2017-04-25 03:00:00,2017-04-25 03:15:00,17968.0,17629.0
2017-04-25 00:00:00,2017-04-25 03:15:00,2017-04-25 03:30:00,18131.0,17707.0
2017-04-25 00:00:00,2017-04-25 03:30:00,2017-04-25 03:45:00,18183.0,17802.0
2017-04-25 00:00:00,2017-04-25 03:45:00,2017-04-25 04:00:00,18239.0,17868.0
2017-04-25 00:00:00,2017-04-25 04:00:00,2017-04-25 04:15:00,18379.0,17996.0
2017-04-25 00:00:00,2017-04-25 04:15:00,2017-04-25 04:30:00,18619.0,18143.0
2017-04-25 00:00:00,2017-04-25 04:30:00,2017-04-25 04:45:00,18751.0,18329.0
2017-04-25 00:00:00,2017-04-25 04:45:00,2017-04-25 05:00:00,18731.0,18519.0
2017-04-25 00:00:00,2017-04-25 05:00:00,2017-04-25 05:15:00,19130.0,18919.0
2017-04-25 00:00:00,2017-04-25 05:15:00,2017-04-25 05:30:00,19253.0,19190.0
2017-04-25 00:00:00,2017-04-25 05:30:00,2017-04-25 05:45:00,19718.0,19566.0
2017-04-25 00:00:00,2017-04-25 05:45:00,2017-04-25 06:00:00,20483.0,20042.0
2017-04-25 00:00:00,2017-04-25 06:00:00,2017-04-25 06:15:00,21311.0,21101.0
2017-04-25 00:00:00,2017-04-25 06:15:00,2017-04-25 06:30:00,22130.0,21776.0
2017-04-25 00:00:00,2017-04-25 06:30:00,2017-04-25 06:45:00,22607.0,22401.0
2017-04-25 00:00:00,2017-04-25 06:45:00,2017-04-25 07:00:00,23129.0,22894.0
2017-04-25 00:00:00,2017-04-25 07:00:00,2017-04-25 07:15:00,23673.0,23495.0
2017-04-25 00:00:00,2017-04-25 07:15:00,2017-04-25 07:30:00,23948.0,23901.0
2017-04-25 00:00:00,2017-04-25 07:30:00,2017-04-25 07:45:00,24327.0,24281.0
2017-04-25 00:00:00,2017-04-25 07:45:00,2017-04-25 08:00:00,24756.0,24639.0
2017-04-25 00:00:00,2017-04-25 08:00:00,2017-04-25 08:15:00,24862.0,25013.0
2017-04-25 00:00:00,2017-04-25 08:15:00,2017-04-25 08:30:00,24934.0,25235.0
2017-04-25 00:00:00,2017-04-25 08:30:00,2017-04-25 08:45:00,24996.0,25449.0
2017-04-25 00:00:00,2017-04-25 08:45:00,2017-04-25 09:00:00,24881.0,25557.0
2017-04-25 00:00:00,2017-04-25 09:00:00,2017-04-25 09:15:00,24535.0,25457.0
2017-04-25 00:00:00,2017-04-25 09:15:00,2017-04-25 09:30:00,24672.0,25556.0
2017-04-25 00:00:00,2017-04-25 09:30:00,2017-04-25 09:45:00,24754.0,25698.0
2017-04-25 00:00:00,2017-04-25 09:45:00,2017-04-25 10:00:00,24679.0,25767.0
2017-04-25 00:00:00,2017-04-25 10:00:00,2017-04-25 10:15:00,24913.0,25847.0
2017-04-25 00:00:00,2017-04-25 10:15:00,2017-04-25 10:30:00,25330.0,25984.0
2017-04-25 00:00:00,2017-04-25 10:30:00,2017-04-25 10:45:00,25726.0,26152.0
2017-04-25 00:00:00,2017-04-25 10:45:00,2017-04-25 11:00:00,26074.0,26246.0
2017-04-25 00:00:00,2017-04-25 11:00:00,2017-04-25 11:15:00,25979.0,26239.0
2017-04-25 00:00:00,2017-04-25 11:15:00,2017-04-25 11:30:00,25934.0,26362.0
2017-04-25 00:00:00,2017-04-25 11:30:00,2017-04-25 11:45:00,26281.0,26524.0
2017-04-25 00:00:00,2017-04-25 11:45:00,2017-04-25 12:00:00,26163.0,26593.0
2017-04-25 00:00:00,2017-04-25 12:00:00,2017-04-25 12:15:00,25744.0,26454.0
2017-04-25 00:00:00,2017-04-25 12:15:00,2017-04-25 12:30:00,25881.0,26502.0
2017-04-25 00:00:00,2017-04-25 12:30:00,2017-04-25 12:45:00,26007.0,26560.0
2017-04-25 00:00:00,2017-04-25 12:45:00,2017-04-25 13:00:00,26131.0,26615.0
2017-04-25 00:00:00,2017-04-25 13:00:00,2017-04-25 13:15:00,26098.0,26565.0
2017-04-25 00:00:00,2017-04-25 13:15:00,2017-04-25 13:30:00,26099.0,26423.0
2017-04-25 00:00:00,2017-04-25 13:30:00,2017-04-25 13:45:00,26031.0,26231.0
2017-04-25 00:00:00,2017-04-25 13:45:00,2017-04-25 14:00:00,25889.0,25866.0
2017-04-25 00:00:00,2017-04-25 14:00:00,2017-04-25 14:15:00,25889.0,25664.0
2017-04-25 00:00:00,2017-04-25 14:15:00,2017-04-25 14:30:00,25860.0,25535.0
2017-04-25 00:00:00,2017-04-25 14:30:00,2017-04-25 14:45:00,25934.0,25509.0
2017-04-25 00:00:00,2017-04-25 14:45:00,2017-04-25 15:00:00,25644.0,25361.0
2017-04-25 00:00:00,2017-04-25 15:00:00,2017-04-25 15:15:00,25580.0,25351.0
2017-04-25 00:00:00,2017-04-25 15:15:00,2017-04-25 15:30:00,25466.0,25190.0
2017-04-25 00:00:00,2017-04-25 15:30:00,2017-04-25 15:45:00,25227.0,25056.0
2017-04-25 00:00:00,2017-04-25 15:45:00,2017-04-25 16:00:00,24937.0,24864.0
2017-04-25 00:00:00,2017-04-25 16:00:00,2017-04-25 16:15:00,24901.0,24701.0
2017-04-25 00:00:00,2017-04-25 16:15:00,2017-04-25 16:30:00,24588.0,24514.0
2017-04-25 00:00:00,2017-04-25 16:30:00,2017-04-25 16:45:00,24253.0,24423.0
2017-04-25 00:00:00,2017-04-25 16:45:00,2017-04-25 17:00:00,24399.0,24311.0
2017-04-25 00:00:00,2017-04-25 17:00:00,2017-04-25 17:15:00,24294.0,24235.0
2017-04-25 00:00:00,2017-04-25 17:15:00,2017-04-25 17:30:00,24139.0,24194.0
2017-04-25 00:00:00,2017-04-25 17:30:00,2017-04-25 17:45:00,24065.0,24183.0
2017-04-25 00:00:00,2017-04-25 17:45:00,2017-04-25 18:00:00,24009.0,24188.0
2017-04-25 00:00:00,2017-04-25 18:00:00,2017-04-25 18:15:00,23826.0,24065.0
2017-04-25 00:00:00,2017-04-25 18:15:00,2017-04-25 18:30:00,23994.0,23983.0
2017-04-25 00:00:00,2017-04-25 18:30:00,2017-04-25 18:45:00,23965.0,23968.0
2017-04-25 00:00:00,2017-04-25 18:45:00,2017-04-25 19:00:00,24077.0,23993.0
2017-04-25 00:00:00,2017-04-25 19:00:00,2017-04-25 19:15:00,24386.0,23985.0
2017-04-25 00:00:00,2017-04-25 19:15:00,2017-04-25 19:30:00,24236.0,23921.0
2017-04-25 00:00:00,2017-04-25 19:30:00,2017-04-25 19:45:00,24093.0,23865.0
2017-04-25 00:00:00,2017-04-25 19:45:00,2017-04-25 20:00:00,23917.0,23730.0
2017-04-25 00:00:00,2017-04-25 20:00:00,2017-04-25 20:15:00,23533.0,23532.0
2017-04-25 00:00:00,2017-04-25 20:15:00,2017-04-25 20:30:00,23271.0,23364.0
2017-04-25 00:00:00,2017-04-25 20:30:00,2017-04-25 20:45:00,23133.0,23224.0
2017-04-25 00:00:00,2017-04-25 20:45:00,2017-04-25 21:00:00,22883.0,23133.0
2017-04-25 00:00:00,2017-04-25 21:00:00,2017-04-25 21:15:00,23182.0,23141.0
2017-04-25 00:00:00,2017-04-25 21:15:00,2017-04-25 21:30:00,23217.0,23041.0
2017-04-25 00:00:00,2017-04-25 21:30:00,2017-04-25 21:45:00,23126.0,22725.0
2017-04-25 00:00:00,2017-04-25 21:45:00,2017-04-25 22:00:00,22644.0,22244.0
2017-04-25 00:00:00,2017-04-25 22:00:00,2017-04-25 22:15:00,22186.0,21783.0
2017-04-25 00:00:00,2017-04-25 22:15:00,2017-04-25 22:30:00,21906.0,21412.0
2017-04-25 00:00:00,2017-04-25 22:30:00,2017-04-25 22:45:00,21535.0,20983.0
2017-04-25 00:00:00,2017-04-25 22:45:00,2017-04-25 23:00:00,20981.0,20561.0
2017-04-25 00:00:00,2017-04-25 23:00:00,2017-04-25 23:15:00,20566.0,20000.0
2017-04-25 00:00:00,2017-04-25 23:15:00,2017-04-25 23:30:00,20352.0,19604.0
2017-04-25 00:00:00,2017-04-25 23:30:00,2017-04-25 23:45:00,20010.0,19244.0
2017-04-25 00:00:00,2017-04-25 23:45:00,2017-04-26 00:00:00,19516.0,19006.0
2017-04-26 00:00:00,2017-04-26 00:00:00,2017-04-26 00:15:00,18903.0,18543.0
2017-04-26 00:00:00,2017-04-26 00:15:00,2017-04-26 00:30:00,18695.0,18351.0
2017-04-26 00:00:00,2017-04-26 00:30:00,2017-04-26 00:45:00,18512.0,18222.0
2017-04-26 00:00:00,2017-04-26 00:45:00,2017-04-26 01:00:00,18455.0,18069.0
2017-04-26 00:00:00,2017-04-26 01:00:00,2017-04-26 01:15:00,18476.0,17828.0
2017-04-26 00:00:00,2017-04-26 01:15:00,2017-04-26 01:30:00,18694.0,17746.0
2017-04-26 00:00:00,2017-04-26 01:30:00,2017-04-26 01:45:00,18462.0,17701.0
2017-04-26 00:00:00,2017-04-26 01:45:00,2017-04-26 02:00:00,18400.0,17600.0
2017-04-26 00:00:00,2017-04-26 02:00:00,2017-04-26 02:15:00,18125.0,17446.0
2017-04-26 00:00:00,2017-04-26 02:15:00,2017-04-26 02:30:00,18236.0,17429.0
2017-04-26 00:00:00,2017-04-26 02:30:00,2017-04-26 02:45:00,18414.0,17479.0
2017-04-26 00:00:00,2017-04-26 02:45:00,2017-04-26 03:00:00,18122.0,17547.0
2017-04-26 00:00:00,2017-04-26 03:00:00,2017-04-26 03:15:00,18479.0,17680.0
2017-04-26 00:00:00,2017-04-26 03:15:00,2017-04-26 03:30:00,18500.0,17746.0
2017-04-26 00:00:00,2017-04-26 03:30:00,2017-04-26 03:45:00,18544.0,17837.0
2017-04-26 00:00:00,2017-04-26 03:45:00,2017-04-26 04:00:00,18540.0,17889.0
2017-04-26 00:00:00,2017-04-26 04:00:00,2017-04-26 04:15:00,18593.0,18034.0
2017-04-26 00:00:00,2017-04-26 04:15:00,2017-04-26 04:30:00,18672.0,18175.0
2017-04-26 00:00:00,2017-04-26 04:30:00,2017-04-26 04:45:00,18904.0,18364.0
2017-04-26 00:00:00,2017-04-26 04:45:00,2017-04-26 05:00:00,19095.0,18544.0
2017-04-26 00:00:00,2017-04-26 05:00:00,2017-04-26 05:15:00,19397.0,18931.0
2017-04-26 00:00:00,2017-04-26 05:15:00,2017-04-26 05:30:00,19593.0,19187.0
2017-04-26 00:00:00,2017-04-26 05:30:00,2017-04-26 05:45:00,19958.0,19549.0
2017-04-26 00:00:00,2017-04-26 05:45:00,2017-04-26 06:00:00,20729.0,20005.0
2017-04-26 00:00:00,2017-04-26 06:00:00,2017-04-26 06:15:00,21692.0,21038.0
2017-04-26 00:00:00,2017-04-26 06:15:00,2017-04-26 06:30:00,22002.0,21729.0
2017-04-26 00:00:00,2017-04-26 06:30:00,2017-04-26 06:45:00,22625.0,22367.0
2017-04-26 00:00:00,2017-04-26 06:45:00,2017-04-26 07:00:00,23160.0,22862.0
2017-04-26 00:00:00,2017-04-26 07:00:00,2017-04-26 07:15:00,23429.0,23397.0
2017-04-26 00:00:00,2017-04-26 07:15:00,2017-04-26 07:30:00,23877.0,23785.0
2017-04-26 00:00:00,2017-04-26 07:30:00,2017-04-26 07:45:00,24109.0,24154.0
2017-04-26 00:00:00,2017-04-26 07:45:00,2017-04-26 08:00:00,24597.0,24510.0
2017-04-26 00:00:00,2017-04-26 08:00:00,2017-04-26 08:15:00,25018.0,24822.0
2017-04-26 00:00:00,2017-04-26 08:15:00,2017-04-26 08:30:00,25337.0,25006.0
2017-04-26 00:00:00,2017-04-26 08:30:00,2017-04-26 08:45:00,25360.0,25209.0
2017-04-26 00:00:00,2017-04-26 08:45:00,2017-04-26 09:00:00,25441.0,25280.0
2017-04-26 00:00:00,2017-04-26 09:00:00,2017-04-26 09:15:00,25049.0,25177.0
2017-04-26 00:00:00,2017-04-26 09:15:00,2017-04-26 09:30:00,25090.0,25270.0
2017-04-26 00:00:00,2017-04-26 09:30:00,2017-04-26 09:45:00,25122.0,25379.0
2017-04-26 00:00:00,2017-04-26 09:45:00,2017-04-26 10:00:00,25141.0,25434.0
2017-04-26 00:00:00,2017-04-26 10:00:00,2017-04-26 10:15:00,25017.0,25485.0
2017-04-26 00:00:00,2017-04-26 10:15:00,2017-04-26 10:30:00,25279.0,25597.0
2017-04-26 00:00:00,2017-04-26 10:30:00,2017-04-26 10:45:00,25544.0,25725.0
2017-04-26 00:00:00,2017-04-26 10:45:00,2017-04-26 11:00:00,25663.0,25814.0
2017-04-26 00:00:00,2017-04-26 11:00:00,2017-04-26 11:15:00,25711.0,25794.0
2017-04-26 00:00:00,2017-04-26 11:15:00,2017-04-26 11:30:00,25606.0,25891.0
2017-04-26 00:00:00,2017-04-26 11:30:00,2017-04-26 11:45:00,25728.0,26023.0
2017-04-26 00:00:00,2017-04-26 11:45:00,2017-04-26 12:00:00,25683.0,26093.0
2017-04-26 00:00:00,2017-04-26 12:00:00,2017-04-26 12:15:00,25502.0,25940.0
2017-04-26 00:00:00,2017-04-26 12:15:00,2017-04-26 12:30:00,25481.0,25977.0
2017-04-26 00:00:00,2017-04-26 12:30:00,2017-04-26 12:45:00,25448.0,26016.0
2017-04-26 00:00:00,2017-04-26 12:45:00,2017-04-26 13:00:00,25484.0,26054.0
2017-04-26 00:00:00,2017-04-26 13:00:00,2017-04-26 13:15:00,25567.0,25998.0
2017-04-26 00:00:00,2017-04-26 13:15:00,2017-04-26 13:30:00,25656.0,25854.0
2017-04-26 00:00:00,2017-04-26 13:30:00,2017-04-26 13:45:00,25482.0,25669.0
2017-04-26 00:00:00,2017-04-26 13:45:00,2017-04-26 14:00:00,25189.0,25315.0
2017-04-26 00:00:00,2017-04-26 14:00:00,2017-04-26 14:15:00,25237.0,25142.0
2017-04-26 00:00:00,2017-04-26 14:15:00,2017-04-26 14:30:00,25299.0,25042.0
2017-04-26 00:00:00,2017-04-26 14:30:00,2017-04-26 14:45:00,25181.0,25006.0
2017-04-26 00:00:00,2017-04-26 14:45:00,2017-04-26 15:00:00,24874.0,24872.0
2017-04-26 00:00:00,2017-04-26 15:00:00,2017-04-26 15:15:00,24939.0,24886.0
2017-04-26 00:00:00,2017-04-26 15:15:00,2017-04-26 15:30:00,24926.0,24713.0
2017-04-26 00:00:00,2017-04-26 15:30:00,2017-04-26 15:45:00,24758.0,24561.0
2017-04-26 00:00:00,2017-04-26 15:45:00,2017-04-26 16:00:00,24591.0,24395.0
2017-04-26 00:00:00,2017-04-26 16:00:00,2017-04-26 16:15:00,24512.0,24247.0
2017-04-26 00:00:00,2017-04-26 16:15:00,2017-04-26 16:30:00,24339.0,24052.0
2017-04-26 00:00:00,2017-04-26 16:30:00,2017-04-26 16:45:00,24144.0,23928.0
2017-04-26 00:00:00,2017-04-26 16:45:00,2017-04-26 17:00:00,24147.0,23853.0
2017-04-26 00:00:00,2017-04-26 17:00:00,2017-04-26 17:15:00,23867.0,23789.0
2017-04-26 00:00:00,2017-04-26 17:15:00,2017-04-26 17:30:00,23943.0,23754.0
2017-04-26 00:00:00,2017-04-26 17:30:00,2017-04-26 17:45:00,24125.0,23748.0
2017-04-26 00:00:00,2017-04-26 17:45:00,2017-04-26 18:00:00,24140.0,23746.0
2017-04-26 00:00:00,2017-04-26 18:00:00,2017-04-26 18:15:00,23796.0,23644.0
2017-04-26 00:00:00,2017-04-26 18:15:00,2017-04-26 18:30:00,23688.0,23587.0
2017-04-26 00:00:00,2017-04-26 18:30:00,2017-04-26 18:45:00,23873.0,23615.0
2017-04-26 00:00:00,2017-04-26 18:45:00,2017-04-26 19:00:00,24150.0,23635.0
2017-04-26 00:00:00,2017-04-26 19:00:00,2017-04-26 19:15:00,23977.0,23664.0
2017-04-26 00:00:00,2017-04-26 19:15:00,2017-04-26 19:30:00,23988.0,23605.0
2017-04-26 00:00:00,2017-04-26 19:30:00,2017-04-26 19:45:00,23929.0,23576.0
2017-04-26 00:00:00,2017-04-26 19:45:00,2017-04-26 20:00:00,23864.0,23467.0
2017-04-26 00:00:00,2017-04-26 20:00:00,2017-04-26 20:15:00,23487.0,23281.0
2017-04-26 00:00:00,2017-04-26 20:15:00,2017-04-26 20:30:00,23392.0,23101.0
2017-04-26 00:00:00,2017-04-26 20:30:00,2017-04-26 20:45:00,23108.0,22960.0
2017-04-26 00:00:00,2017-04-26 20:45:00,2017-04-26 21:00:00,23071.0,22891.0
2017-04-26 00:00:00,2017-04-26 21:00:00,2017-04-26 21:15:00,23051.0,22914.0
2017-04-26 00:00:00,2017-04-26 21:15:00,2017-04-26 21:30:00,22985.0,22830.0
2017-04-26 00:00:00,2017-04-26 21:30:00,2017-04-26 21:45:00,22873.0,22562.0
2017-04-26 00:00:00,2017-04-26 21:45:00,2017-04-26 22:00:00,22458.0,22134.0
2017-04-26 00:00:00,2017-04-26 22:00:00,2017-04-26 22:15:00,22424.0,21697.0
2017-04-26 00:00:00,2017-04-26 22:15:00,2017-04-26 22:30:00,22176.0,21357.0
2017-04-26 00:00:00,2017-04-26 22:30:00,2017-04-26 22:45:00,21688.0,20938.0
2017-04-26 00:00:00,2017-04-26 22:45:00,2017-04-26 23:00:00,21453.0,20557.0
2017-04-26 00:00:00,2017-04-26 23:00:00,2017-04-26 23:15:00,21010.0,19974.0
2017-04-26 00:00:00,2017-04-26 23:15:00,2017-04-26 23:30:00,20631.0,19585.0
2017-04-26 00:00:00,2017-04-26 23:30:00,2017-04-26 23:45:00,19939.0,19234.0
2017-04-26 00:00:00,2017-04-26 23:45:00,2017-04-27 00:00:00,19451.0,18978.0
2017-04-27 00:00:00,2017-04-27 00:00:00,2017-04-27 00:15:00,19126.0,18651.0
2017-04-27 00:00:00,2017-04-27 00:15:00,2017-04-27 00:30:00,18821.0,18465.0
2017-04-27 00:00:00,2017-04-27 00:30:00,2017-04-27 00:45:00,18665.0,18341.0
2017-04-27 00:00:00,2017-04-27 00:45:00,2017-04-27 01:00:00,18425.0,18191.0
2017-04-27 00:00:00,2017-04-27 01:00:00,2017-04-27 01:15:00,18270.0,17944.0
2017-04-27 00:00:00,2017-04-27 01:15:00,2017-04-27 01:30:00,18229.0,17864.0
2017-04-27 00:00:00,2017-04-27 01:30:00,2017-04-27 01:45:00,18138.0,17819.0
2017-04-27 00:00:00,2017-04-27 01:45:00,2017-04-27 02:00:00,18063.0,17718.0
