,daily_cost,adjusted_daily_cost
0,3.0033187488432507,3.9785994995403624
1,3.013115354793197,3.6170041381679474
2,2.9755650229334583,3.454723415408099
3,3.0523944183961165,3.3356247179587557
4,2.9754763416335397,3.2512323418222993
5,2.6807286437263915,2.622057786112024
6,2.695294967263853,2.3925369755934747
7,2.6037859169645143,3.6661425063077173
8,2.762294947348797,3.3284613723728187
9,3.0950748712234994,3.614143581824406
10,3.091854366407462,3.5115474574235965
11,3.3060303541439926,3.8197908453051244
12,2.628542469517953,2.3615380152648573
13,2.90262643837482,2.7645467491609916
14,2.446910887005981,3.471401706779961
15,3.0179714065945062,3.6175160227317784
16,3.3497831886892633,3.7852358606309955
17,3.0802791949714785,3.5951082887751475
18,2.8459614126127173,3.168965082392605
19,3.0032952988888995,2.7063637504849307
20,2.566120158940854,2.383500429219466
21,2.3292386306386086,3.485708798115885
22,3.248332107939444,3.784196354882882
23,3.0608964881952208,3.6077224853486105
24,3.0925820907746138,3.6319533006511837
25,3.346272999789362,3.8224683450474792
26,2.5935837500286656,2.4203913240962693
27,2.680833437473648,2.61965271659491
28,2.7161949931899145,3.770697292050402
29,2.7707213693879282,3.2389437878877327
30,3.4849304939884758,3.985213726945872
31,2.603913608464856,3.0677742322793393
32,3.092222979082829,3.352554268796185
33,3.2301817886755395,3.036588758423591
34,2.4093932232680904,2.2016637985290317
35,2.875732184064069,3.869776195605877
36,2.747710342965085,3.3434696183083603
37,3.080923032974349,3.552035047265805
38,3.0922730643327885,3.591054467791131
39,3.105876581504358,3.5543656053052963
40,2.851013216026808,2.6073625670493006
41,2.672125485296891,2.4808594214958855
42,2.412972143552939,3.6414812427671244
43,3.107733973986364,3.528466660162592
44,3.3113637725924714,3.664229370055156
45,2.754417359788217,3.2370067938238534
46,3.029990284632202,3.4068104492989977
47,3.2339270379354983,2.8802765951272096
48,2.5213175475047045,2.4444596717498683
49,2.135580839753678,3.310846633040617
50,3.0151060603206146,3.4486977173188067
51,3.0113377636095513,3.5931741494651446
52,3.3172594092158616,3.836186850534231
53,3.061099101742649,3.2656882435647967
54,3.1487367893557248,2.90487884893544
55,2.046204031753088,1.8293451758659924
56,2.2612410473704663,3.134001334824881
57,2.7945029538511874,3.451348383272938
58,3.69223886096967,4.148967283912381
59,2.5577616467309143,3.1037764515078563
60,2.8649745184288484,2.9984470696052172
61,3.1447115830503622,2.775703745395475
62,2.2340672548430094,2.2069011386172797
63,2.3968103081730487,3.3255814235655676
64,3.415337211599683,3.884574540521101
65,2.7696182850686046,3.350226467834487
66,3.073949377890046,3.4866138708291956
67,2.8130754393444253,3.003066766611054
68,3.1517275114525254,2.857407928415884
69,2.2731620226863964,2.037690320863157
70,2.4974631333906614,3.3586767720069775
71,2.8124157831025776,3.20956618728803
72,2.6363881873612622,2.9352294261127168
73,3.0927560820052733,3.343496681469107
74,2.8025882118992023,3.1390416911146923
75,2.5912835205559595,2.4330978177249967
76,2.7714243900684896,2.936730419446261
77,2.2738743318272463,3.0625634359158536
78,3.1425957529465824,3.464060181080043
79,2.879925353621265,3.3665903242667428
80,2.7136112089453674,2.985120618335289
81,3.11205039730256,3.4750519756920326
82,2.8644798349409064,2.4316060798745585
83,2.3505541618920867,2.011307717384824
84,1.7904608202444432,2.8739572340944908
85,2.7599679157146477,3.1156975021810163
86,2.7953103257938254,3.17515281819953
