,daily_cost,adjusted_daily_cost
0,2.0902596336807866,2.6034809975930324
1,2.4943426874061867,2.81931621128405
2,2.6190987517583904,2.890058436146195
3,2.6772564319026286,2.8046317574946893
4,2.6222840189033443,2.771394523992934
5,2.5970742175396624,2.5618553574297764
6,2.475027653672908,2.2853092261794217
7,2.2778347565996544,2.8329293551894548
8,2.6271291449867262,2.939762075398398
9,2.695075274625032,2.962867920350349
10,2.6904141440361915,2.918991838599392
11,2.6843585460784416,2.9582669304794926
12,2.7061200578910105,2.5559430150901634
13,2.461310472453482,2.361009498337015
14,2.324210867213945,2.864935627431587
15,2.6421949417042097,2.972819993877617
16,2.7074070242137065,2.940079040661693
17,2.6926149069448666,2.9635140713209642
18,2.694164335036169,2.87156731710621
19,2.652312270367604,2.474865050556458
20,2.3998357384524267,2.276295903872121
21,2.2552143295926803,2.8709132309292196
22,2.6359717004204826,2.928776871272673
23,2.6746321693394326,2.965455570036278
24,2.6948626746234448,2.982935504474389
25,2.7067187081644133,2.970073866272718
26,2.6898995597495947,2.5859770275571368
27,2.467983559693528,2.410400982084579
28,2.3400896616870304,2.9070627238143727
29,2.6384229179716705,2.886721033401294
30,2.6422938144849706,2.908773395114469
31,2.687588697858663,2.928144684436758
32,2.6938862910364567,2.833229847288548
33,2.6410881640557564,2.5208378119525197
34,2.4429355636050745,2.305194242119647
35,2.2926118052443054,2.818535404979227
36,2.6206706250701,2.946385939672032
37,2.6860121056614417,2.9389563456273486
38,2.6974925462663006,2.9492626772487727
39,2.6999232814300886,2.9463437070126157
40,2.6964186869666116,2.550672306619782
41,2.4587759037047205,2.3301355774054233
42,2.3016035880776538,2.959577831945013
43,2.6948940129410426,2.9320296282031935
44,2.6892103057469368,2.8643201668306553
45,2.6362293448515053,2.8834066567986576
46,2.6540061117434446,2.858685698094475
47,2.64013705424952,2.431045669384843
48,2.3686150533963706,2.3102913581717806
49,2.2784474196048867,2.89214254236773
50,2.631298979895325,2.8807248256666944
51,2.647235891698781,2.9490553288641284
52,2.682567472682455,2.9519663964113847
53,2.670672862878888,2.7953774736304746
54,2.598681063148521,2.4423145493625382
55,2.367068514258846,2.235891486220434
56,2.217438417561966,2.6708371740393186
57,2.5087254086330235,2.873179375629619
58,2.626758400994716,2.872620994507299
59,2.661974338579592,2.946367838749022
60,2.6985905586988936,2.7684810294167637
61,2.5908869334748776,2.371000757306428
62,2.3401655919491624,2.306843755118755
63,2.2911741293081263,2.7758661711309287
64,2.5908418779993974,2.850971008739358
65,2.643059270624593,2.9497304298126257
66,2.681070377117904,2.8967942298093283
67,2.6704597211121355,2.7725530980548885
68,2.595942775715085,2.415283025202377
69,2.360606042724906,2.209218043078417
70,2.2094360677540053,2.668389616703629
71,2.52013446678824,2.7260915844040343
72,2.5580422022849887,2.715813376628127
73,2.5509610893444616,2.6788990487021995
74,2.521847656926332,2.70206917457525
75,2.5394479352528143,2.448326890948559
76,2.37598998720978,2.408345053904352
77,2.3339975484091497,2.7644739094861412
78,2.5668569621493886,2.7576393428152857
79,2.5715807999935762,2.818113955414347
80,2.6060603303810543,2.747680680022336
81,2.5644441654282124,2.7593104464750917
82,2.5610344920169648,2.3119781823811913
83,2.2704641840370257,2.0525695407434803
84,2.070694567164561,2.6610335654051367
85,2.4896373757353483,2.6857860288296744
86,2.5177223271274114,2.7162199873853625
87,2.535005644544642,2.6805267146709526
88,2.5117664286907244,2.656155002128404
89,2.4934308040692503,2.2239838442791755
90,2.2313850589461284,2.004892663381725
91,2.063183940316932,2.502798753674116
92,2.417875741755566,2.516713380283425
93,2.424886087277258,2.621631282129453
94,2.4972708781947466,2.676805087800744
95,2.5343549178827507,2.624055654976914
96,2.501373918886831,2.213236318859218
97,2.2159659104530607,2.0557828374827576
98,2.0955116482057927,2.600172761609179
99,2.473013313594482,2.615017803654494
100,2.4876671993307617,2.6867876382134046
101,2.5225620774840745,2.610591420370083
102,2.4847559298947557,2.1301273067261466
103,2.1453052694736323,2.2074468275392105
104,2.203023317347592,2.009028357878777
105,2.047957362298792,2.0187595331310524
106,2.054462816978029,2.601108380312412
107,2.4666921891404288,2.6759065145128025
108,2.5228281694856545,2.684106741134122
109,2.52055094750248,2.6815577895994838
110,2.5204736144317783,2.341944684800441
111,2.293418042394939,2.144806308890175
112,2.1460331331767515,2.660444515120182
113,2.4985932327606934,2.6851587662704794
114,2.511568444237453,2.6816467182951764
115,2.5177597770841245,2.6630659584739282
116,2.5045066143729366,2.6335799634801846
117,2.4770338039491544,2.1188884757227266
118,2.11763362261989,2.093365754379414
119,2.0951641101974747,2.103752413117558
120,2.1389506271659267,2.6373340927445756
121,2.5014825103269134,2.6821213372301465
122,2.5302180517014388,2.7236092126345803
123,2.5644335447487507,2.5843817537059115
124,2.475195762537432,2.2344948498407633
125,2.230499656087513,2.0942122290175926
126,2.122184183464156,2.5624554740240364
127,2.448172211116352,2.536656037924688
128,2.4394208994401096,2.537311731595973
129,2.436963589007207,2.5567461543023913
130,2.4418647904545567,2.534437948868025
131,2.430917409752985,2.2080534787320913
132,2.2018705671578243,2.0142314285878755
133,2.053046935254634,2.496188480291124
134,2.3957223647179733,2.620216818162068
135,2.482839430454741,2.6408555839830523
136,2.4958258469660106,2.621184184759815
137,2.480613163513319,2.5483179792405393
138,2.428337896757357,2.1939230392980793
139,2.1814808057881083,2.0078779848182076
140,2.0365129390233134,2.4704390183665215
141,2.3669844843240235,2.5795931837187194
142,2.445848051649469,2.5663307912041424
143,2.4378747421628337,2.070933062155082
144,2.083702411095505,2.309212452394231
145,2.2538284190888613,2.1919660947822592
146,2.171063911964513,2.0367165974187054
147,2.049285493581638,2.524354657904786
148,2.3968935057843606,2.5699220724837177
149,2.425046609756488,2.5357282922204867
150,2.408201200543868,2.5115936466781656
151,2.424070233271033,2.502559836476702
152,2.41816772281235,2.1628754948445694
153,2.177933236759705,1.951960742489598
154,2.0148413903396185,1.959022140696419
155,2.0159928299874985,2.5560106778286373
156,2.4397921552863933,2.6967908848205746
157,2.527827408671612,2.57880534327146
158,2.4627564788313325,2.5819953278089485
159,2.463423867089121,2.224356592092235
160,2.216919577958035,2.080853822767969
