,daily_cost,adjusted_daily_cost
0,1.5745770288396548,2.498822683220997
1,2.356589454559394,2.95272908349867
2,2.531909421199506,2.977506138280713
3,2.0566410862337494,2.2017567343398956
4,1.8483633353102624,1.9308605986222882
5,2.706220242753607,2.6370332707306288
6,2.446544000058421,2.151896767415794
7,2.010996574293394,3.083331627584982
8,2.29883379625046,3.2629734826357693
9,2.8724299848116197,3.4005458088057954
10,2.4811391419324105,2.8568017023778918
11,2.5459299579634918,3.0513133878057417
12,2.469925332153865,2.183375611003221
13,1.941157294876652,1.7638939329502503
14,1.7631415096536065,2.769220688833557
15,2.209225288595293,2.7737577098308286
16,1.760734638511844,2.590084295014307
17,1.7993980473252331,2.1376219926671585
18,1.7997267022359773,1.9259742009611527
19,1.5383174929916763,0.9846067162776371
20,1.1050948775203835,0.6733294806271659
21,1.467443103090393,2.6053076959798243
22,2.658981454372408,3.211980008854268
23,2.285286092370409,2.825869307172145
24,1.2563870358721765,2.0157235777854905
25,1.576368347661271,1.8115847250820178
26,1.6107704368381013,1.2263555481526702
27,1.44083748426951,1.2877214786879376
28,2.0845964944948165,3.156912857709896
29,2.561288553285995,3.0323955573837584
30,1.7732993690804029,2.368919589174147
31,1.2930162495529252,1.7339912161335325
32,1.7918251199942368,2.5962526930592142
33,1.7496769200234,1.6646502701150923
34,1.087522827725237,0.965220896514669
35,1.167849097402344,2.284313830480115
36,1.957412956850701,2.664083816856542
37,2.01649262962044,2.592163936694692
38,1.6766674131578547,2.2926788030707494
39,2.4489995485414915,3.01656244860678
40,1.2159128805325947,1.5198932710525506
41,1.0454970543235491,0.9557286822936573
42,0.1062739830644346,1.2144383725691297
43,0.2267631093276541,0.25434630136403147
44,0.182873971566341,0.08164818886189251
45,0.6222605230425313,1.049050120571581
46,2.1097098170604083,2.6133080362185304
47,1.4197248078025435,1.1987674147105505
48,0.6834908931951538,0.8277537575397175
49,1.4291594923770865,2.732630545336723
50,1.6625252434195934,2.239848189573588
51,2.2054668569628064,2.9038289823443404
52,1.5666915649295758,2.2488951181170505
53,0.6602001871979462,0.8799953183731235
54,0.3551606127168454,0.055292970968409905
55,0.4711063214122198,0.3374381173109772
56,0.21654759219542494,1.213675440950546
57,1.07899195173749,1.8868777428169607
58,1.047358434993508,1.7351978566856732
59,0.6147770182624002,1.3980635175583807
60,0.5240740251539338,0.8572756630340816
61,0.24841442995988536,0.08039153567985591
62,-0.17775042705524854,-0.1097486069263161
63,0.5315255294289964,1.7450897337930602
64,0.7773422172114222,1.8686506182289828
65,1.7247441599294149,2.5348216308482243
66,1.5908767497750356,2.243480242671481
67,-0.5740749488979469,-0.624951012295809
68,-0.7840515901058325,-1.3678344341735977
69,-1.453287949481047,-2.1158782689003437
70,-1.5666102325476348,-1.1348626476220636
71,-0.8319578721618409,-0.6597324599472133
72,-0.8371922176827713,-0.20852600050124126
73,-1.3094487975399978,-1.6494818503136235
74,-0.25109118616287285,0.20059952709924922
75,1.6057675855499325,1.6743035226123801
76,1.1478438250306082,1.5583203770621155
77,0.4451689207742069,1.504783625555866
78,0.2869623352481314,0.8954808283545528
79,-0.27276423393163274,0.37880501642538666
80,-1.402074233169455,-1.1661498681753848
81,-0.7909625919614611,-0.436287980224842
82,-1.5542109116041778,-2.6462746901087892
83,-2.136860551633366,-3.0677359825088986
84,-2.845627160258732,-2.683590202859583
85,-1.9744451111735868,-2.352817057644059
86,-0.7289379632420152,-0.19124550671324791
87,-1.626290128713986,-1.8269713344219642
88,-1.9703647417543968,-1.9121566412247093
89,-0.9890915913015496,-1.1712553717904388
90,-2.0189437606277583,-2.437697316194639
91,-2.219997025231774,-1.380449824444322
92,-2.105943690082828,-2.1429324809017216
93,-1.1341081394765165,-0.5581166320496657
94,-0.7937661688266795,-0.08230702022090383
95,-1.0272319645042507,-0.6193323209731108
96,-1.883447962975041,-2.12701277732548
97,-3.0619257884851896,-3.9379024297022847
98,-2.170271813829995,-1.0270781354390572
99,-1.3941376203408846,-0.9625212480146914
100,-1.161997344586446,-0.5603387208044244
101,-0.7388213768555598,-0.20037461885935737
102,-0.6416237348347997,-0.8429734936517936
103,-0.850139597073738,-0.23752649081285912
104,-0.9990899449121255,-0.9019368658001325
105,-1.6209835469666705,-1.2828434297601552
106,-1.9926282530070496,-0.6665469033078397
107,-1.579110798867363,-0.9868562286603121
108,-2.681637644266543,-2.872545622495444
109,-1.3164865266657193,-0.8200339149269433
110,-0.7268441685580078,-0.6365920239866046
111,-2.01525249734522,-1.9349889877641064
112,-2.8786416002243373,-2.2597807551832942
113,-1.217868807227758,-0.5476312710987895
114,-1.275290154641595,-0.641787170211195
115,-1.4865405594209733,-0.9461513718296524
116,-0.7787664196949371,-0.12312046305094543
117,-2.369749916439829,-2.948937616920456
118,-3.8537856195803553,-4.757389648959558
119,-0.6197835267539595,-0.06500935365666705
120,-0.8618888449213862,0.4654071900393359
121,-1.1411182098482318,-0.4378515704485608
122,-0.5302674971708514,0.2489246477288617
123,-0.4600398532192855,0.06183833283911003
124,-2.7468464034326256,-3.331253332833444
125,-0.9678158416867816,-0.7078309299010972
126,-0.3154511764772163,0.9630464322022942
127,-2.5836844656918565,-2.4161325435840553
128,-3.667070088577096,-3.9162818498176692
129,-2.4426569006310896,-2.311527384127821
130,-1.8761150072509003,-1.503478320742325
131,-2.607046579610396,-2.944633893760053
132,-2.729014935713392,-2.854008002833742
133,-3.955424605666129,-3.5301412080339873
134,-2.8277111381308977,-2.612786051407133
135,-3.2710531618113197,-3.7215290853269147
136,-1.6071385668957427,-0.6879700222968173
137,0.5240091409491479,1.0958891046514196
138,-2.763800716906672,-3.049892843197541
139,-3.7467054819213335,-4.203017173751993
140,-4.1925688963202115,-3.8891616394475874
141,-3.241081595933844,-3.0293817928002147
142,-1.9358724303205876,-1.3658302556297444
143,-3.25681408753855,-4.295094849148187
144,-4.30736734616478,-4.7041915444071165
145,-4.085656560525576,-4.928084794879352
146,-3.4622487548791847,-3.8363682233701866
147,-4.042389612646197,-3.6383143263911624
148,-2.657462404459197,-2.224508852736407
149,-3.089355168542792,-2.949611098588181
150,-3.6497907884746064,-3.776856737749938
151,-2.889016226989817,-2.8418698885975253
152,-2.728854891367848,-2.8901531833496987
153,-2.5711070102258,-2.609097113928663
154,-3.5962778934642343,-3.614759265919301
155,-2.3522872667253503,-0.9094522399331852
156,-2.2234035719330953,-1.4089823486609085
157,-2.891182134495482,-2.8266713536124684
158,-1.939813466017954,-1.2080461161030618
159,-3.406328966653472,-4.156112746109915
160,-3.371105067253803,-3.8172644354837657
161,-3.1098549856483757,-1.919971784604079
162,-2.7210874894769925,-2.2688195344827635
163,-3.731418153181468,-4.245935690858195
164,-2.7698407092653845,-3.2975926990332765
165,-2.7998292851314273,-2.0157369291088445
166,-1.761540636832707,-1.5293477198166678
167,-3.7743225018303055,-4.261921574692402
168,-4.3918775450245855,-4.215900441483904
169,-3.4945518858965645,-3.4044269664411724
170,-3.460062237240078,-3.5628113545717977
171,-3.0319348766826053,-2.800049987849569
172,-2.8727218905903893,-2.5891291999877315
173,-2.0333329786501366,-1.9645224538565529
174,-1.4685564534528923,-1.2274942133157842
175,-3.8171797386881647,-3.3132614960243645
176,-1.7825594595488865,-0.9397754834420327
177,-1.4700907407882822,-0.7686059824078714
178,-1.478672476079134,-0.7907402633997983
179,-2.2325608644162958,-1.5898384866699482
180,-0.5999059394155575,-0.3932912964642743
181,-1.3280645405904936,-1.1027504518322284
182,-3.5360940242479537,-2.916233929735187
183,-3.0300024806978194,-2.805029262819689
184,-3.467061674295627,-3.1146363026104265
185,-2.9793180224354394,-2.891454675691175
186,-2.8967089997764317,-2.7075325608600114
187,-2.6233509072189554,-2.9269468209764726
188,-2.9248963754078483,-3.1586695458885954
189,-2.1566423911238544,-1.003295720010305
190,-2.0659620382702077,-1.4570744202424828
191,-0.4815663585524778,0.4037588374066565
192,-3.319186602817097,-3.0312469272464004
193,-1.8177398549096908,-1.2249131591278242
194,-2.2667146834570486,-2.3925375364109978
195,-1.8901625262711093,-1.6890039228122007
196,-3.578679946765156,-2.8690773448828892
197,-3.5262936803552285,-3.6417426708868708
198,-2.6715439425414877,-2.5917346555964764
199,-1.7246827090342889,-1.1464100524070484
200,-3.524859779621912,-3.534387788195562
201,-2.80834487930071,-3.2295436694431086
202,-2.4773851441389647,-2.4371475242385223
203,-1.4680366065193609,-0.1824976259696704
204,0.048519281410932084,0.9066187433961546
205,-1.651171662843448,-1.104935904026967
206,-1.3804255923523765,-0.6129576100521773
207,-1.8491414219158864,-1.4222166292741578
208,-2.4599766422339053,-2.478265015169206
209,-3.065570998323263,-3.158186073602486
210,-3.3047354006603884,-2.542387297610885
211,-1.4893850237017086,-0.7889284355446929
212,-2.0610231053056385,-1.7712875153175531
213,-1.7711876268719933,-1.1919355167148933
214,-1.8500485668982452,-1.4694352632531897
215,-1.5157201707921841,-1.7058204397333308
216,-3.072897867957563,-3.459539915212242
217,-4.0253806096354605,-3.770903686077821
218,-0.8647405819490017,-0.037689552744342214
219,-2.1885715755488016,-1.8355907156589444
220,0.6024384105109304,1.1190882313184929
221,0.8111757713052907,1.2567292464120894
222,-0.01854422501182018,0.029268367108275517
223,-2.588246244818555,-2.913674530460912
224,-3.4136055451935627,-3.0430999562395247
