,daily_cost,adjusted_daily_cost
0,2.4913523377814326,3.4468722505901694
1,2.593767761146939,3.1891837515665005
2,2.512105999928052,2.9762707617868505
3,2.2943074110513035,2.4407125374449317
4,1.6092085188381189,1.6931234100528831
5,2.451776223395504,2.398691360598066
6,2.446572374265276,2.1501761771473515
7,2.259677832178688,3.319528272452816
8,2.4424820918229746,3.0116557949042706
9,2.8699437976979136,3.398536104762444
10,2.4599618427948453,2.8549680363116297
11,2.7837287417782144,3.2874573055094447
12,2.4681498086055096,2.183244897725921
13,1.6986568981173027,1.5262249877947596
14,1.7631303539113792,2.765509562060153
15,2.6857768895904304,3.247167476424492
16,1.9552071205053316,2.338542792802575
17,1.7980775607230948,2.13560287555836
18,1.5432062421578765,1.6900068061472902
19,1.5382307871994614,0.9896325519126896
20,1.1038521861260362,0.6697874974433298
21,1.4700266427562134,2.602338202017542
22,2.8967886149888122,3.4463094945578407
23,2.2908181669989793,2.8242996238952616
24,1.6750747312321137,2.008130151915632
25,1.3370013319267682,1.5767835660860912
26,1.5933863036581608,1.2311500280937122
27,1.4408595253599812,1.2879456942477958
28,2.318013407734393,3.392886915789984
29,2.3029170799517336,2.792264205869144
30,2.2482628532607905,2.8417973285887954
31,0.817395002398255,1.2554271882830403
32,2.215247268635743,2.5770563389414542
33,1.9840353795403023,1.89271936161711
34,0.8424875694021537,0.7270510097525786
35,1.4055638667254322,2.518593265916345
36,1.9519946667592876,2.65952781997354
37,1.9949305092895369,2.585756736565936
38,1.6766547134267102,2.292129103995034
39,2.2329649670439684,2.7757562756831864
40,1.6336243858655968,1.5080516569746754
41,1.0422037113770677,0.9525014702996043
42,0.10513542116487326,1.2076918209645964
43,0.4646325860820304,0.48837806245080817
44,0.18075478988512467,0.08102019253570059
45,0.3679915910215991,0.8068998725300456
46,2.1097783674371806,2.609859698214627
47,1.6697519635930338,1.435519595304557
48,0.7819452185178353,0.8241647310926588
49,1.187568320001375,2.4914522219430446
50,1.6431974748833766,2.2285950883860766
51,2.205501562603493,2.903244462247713
52,1.80109895740657,2.479515849251653
53,1.117954222640492,1.3537404209085697
54,-0.12025783751419185,-0.42196566178494765
55,0.24212587088712675,0.09837356625332738
56,0.21225290934465896,1.2001541439180519
57,1.0740802674097387,1.8833735505205214
58,1.5061693164184011,2.207607927299169
59,0.3770859031268912,1.1535015771920256
60,0.7593629800245318,1.0889238277160855
61,-0.00431007764852636,-0.1569584572333964
62,-0.4153744714063239,-0.3537560732902426
63,0.5591231661094379,1.7421801362592433
64,1.6023294547086913,2.335952838556416
65,1.482520178863174,2.2854718137494343
66,1.5690068498900018,2.233783575242927
67,-0.8118088541634509,-0.8641537934350436
68,-0.07242741639962574,-0.6566464016575737
69,-1.9313849726276149,-2.5926555149532127
70,-1.5665844365368953,-1.1541627368517609
71,-0.8333152025638669,-0.6706449286478697
72,-0.7962402509956117,-0.4835221692104863
73,-1.0736583482558006,-1.4148071730931588
74,-0.2613917552895943,0.19379327660655887
75,1.3680972087724688,1.4317432649100008
76,1.1440167997337731,1.5443787071554933
77,0.4470730390205048,1.4970293920087792
78,0.5246247445932976,1.1149828378321862
79,-0.2579877446575316,0.3661505510072658
80,-1.0883078619973416,-1.19411576737226
81,-0.7928770747776851,-0.4454016723651528
82,-1.5650677632793204,-2.646490688782804
83,-2.136463520449771,-3.067529617377031
84,-2.610634846181711,-2.4477393798715372
85,-2.4626536621836546,-2.830692731542369
86,-0.7288080875398243,-0.20750852429869532
87,-1.3993974942847662,-1.5910985780459403
88,-1.7443269005069195,-1.914824958756192
89,-0.9930808863019062,-1.1686811213395474
90,-2.0191649178002207,-2.4396090999087647
91,-2.220068427990323,-1.3858278110295148
92,-2.3469451034528466,-2.3842497860754666
93,-0.906976700372601,-0.33563259015153407
94,-1.0314356960037956,-0.34715549796921374
95,-1.015560361814999,-0.6313590268957763
96,-1.4366212013138409,-1.891718965878507
97,-3.0621330270117215,-3.938985237106018
98,-2.167677546495426,-1.050826139553347
99,-1.631824169015326,-1.2067095547293203
100,-1.1651528365972457,-0.5737221781759951
101,-0.7519845521201322,-0.21617701381671417
102,-0.4034752028737051,-0.6077947908263021
103,-0.8164983899383504,-0.2646140412671337
104,-1.233788843239083,-1.145612580049963
105,-1.623579190731979,-1.2821691743610173
106,-1.9899951711505144,-0.6745695450954728
107,-1.3412525814300056,-0.7527963894773771
108,-2.9221066174760497,-3.1075568194902803
109,-1.3282162050577482,-0.8336723726280745
110,-0.7266713044903024,-0.6367449026081763
111,-1.5191249465709105,-1.461499052974518
112,-3.3880990740876498,-2.7392273889599217
113,-0.744693693496577,-0.08579740797534552
114,-1.5242912434473592,-0.8977855883713307
115,-1.4866615045680782,-0.9542338129253101
