"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.04.2011;00:00;01.04.2011;00:15;;6699
01.04.2011;00:15;01.04.2011;00:30;;6439
01.04.2011;00:30;01.04.2011;00:45;;6318
01.04.2011;00:45;01.04.2011;01:00;;6158
01.04.2011;01:00;01.04.2011;01:15;;6007
01.04.2011;01:15;01.04.2011;01:30;;5927
01.04.2011;01:30;01.04.2011;01:45;;5931
01.04.2011;01:45;01.04.2011;02:00;;6053
01.04.2011;02:00;01.04.2011;02:15;;5998
01.04.2011;02:15;01.04.2011;02:30;;5923
01.04.2011;02:30;01.04.2011;02:45;;5905
01.04.2011;02:45;01.04.2011;03:00;;5933
01.04.2011;03:00;01.04.2011;03:15;;5927
01.04.2011;03:15;01.04.2011;03:30;;5908
01.04.2011;03:30;01.04.2011;03:45;;6022
01.04.2011;03:45;01.04.2011;04:00;;6023
01.04.2011;04:00;01.04.2011;04:15;;6122
01.04.2011;04:15;01.04.2011;04:30;;6203
01.04.2011;04:30;01.04.2011;04:45;;6310
01.04.2011;04:45;01.04.2011;05:00;;6279
01.04.2011;05:00;01.04.2011;05:15;;6485
01.04.2011;05:15;01.04.2011;05:30;;6584
01.04.2011;05:30;01.04.2011;05:45;;6764
01.04.2011;05:45;01.04.2011;06:00;;6902
01.04.2011;06:00;01.04.2011;06:15;;7319
01.04.2011;06:15;01.04.2011;06:30;;7711
01.04.2011;06:30;01.04.2011;06:45;;7994
01.04.2011;06:45;01.04.2011;07:00;;8181
01.04.2011;07:00;01.04.2011;07:15;;8437
01.04.2011;07:15;01.04.2011;07:30;;8576
01.04.2011;07:30;01.04.2011;07:45;;8663
01.04.2011;07:45;01.04.2011;08:00;;8707
01.04.2011;08:00;01.04.2011;08:15;;8835
01.04.2011;08:15;01.04.2011;08:30;;8765
01.04.2011;08:30;01.04.2011;08:45;;8753
01.04.2011;08:45;01.04.2011;09:00;;8714
01.04.2011;09:00;01.04.2011;09:15;;8578
01.04.2011;09:15;01.04.2011;09:30;;8522
01.04.2011;09:30;01.04.2011;09:45;;8514
01.04.2011;09:45;01.04.2011;10:00;;8495
01.04.2011;10:00;01.04.2011;10:15;;8459
01.04.2011;10:15;01.04.2011;10:30;;8443
01.04.2011;10:30;01.04.2011;10:45;;8392
01.04.2011;10:45;01.04.2011;11:00;;8411
01.04.2011;11:00;01.04.2011;11:15;;8439
01.04.2011;11:15;01.04.2011;11:30;;8421
01.04.2011;11:30;01.04.2011;11:45;;8371
01.04.2011;11:45;01.04.2011;12:00;;8344
01.04.2011;12:00;01.04.2011;12:15;;8134
01.04.2011;12:15;01.04.2011;12:30;;7940
01.04.2011;12:30;01.04.2011;12:45;;7838
01.04.2011;12:45;01.04.2011;13:00;;7748
01.04.2011;13:00;01.04.2011;13:15;;7602
01.04.2011;13:15;01.04.2011;13:30;;7551
01.04.2011;13:30;01.04.2011;13:45;;7539
01.04.2011;13:45;01.04.2011;14:00;;7338
01.04.2011;14:00;01.04.2011;14:15;;7244
01.04.2011;14:15;01.04.2011;14:30;;7293
01.04.2011;14:30;01.04.2011;14:45;;7285
01.04.2011;14:45;01.04.2011;15:00;;7207
01.04.2011;15:00;01.04.2011;15:15;;7202
