"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.04.2013;00:00;01.04.2013;00:15;6408;5971
01.04.2013;00:15;01.04.2013;00:30;6296;5864
01.04.2013;00:30;01.04.2013;00:45;6187;5818
01.04.2013;00:45;01.04.2013;01:00;6171;5692
01.04.2013;01:00;01.04.2013;01:15;6037;5494
01.04.2013;01:15;01.04.2013;01:30;6018;5491
01.04.2013;01:30;01.04.2013;01:45;5897;5463
01.04.2013;01:45;01.04.2013;02:00;5758;5454
01.04.2013;02:00;01.04.2013;02:15;5768;5323
01.04.2013;02:15;01.04.2013;02:30;5572;5337
01.04.2013;02:30;01.04.2013;02:45;5557;5342
01.04.2013;02:45;01.04.2013;03:00;5560;5346
01.04.2013;03:00;01.04.2013;03:15;5516;5245
01.04.2013;03:15;01.04.2013;03:30;5564;5283
01.04.2013;03:30;01.04.2013;03:45;5602;5360
01.04.2013;03:45;01.04.2013;04:00;5663;5375
01.04.2013;04:00;01.04.2013;04:15;5618;5423
01.04.2013;04:15;01.04.2013;04:30;5547;5367
01.04.2013;04:30;01.04.2013;04:45;5690;5471
01.04.2013;04:45;01.04.2013;05:00;5666;5520
01.04.2013;05:00;01.04.2013;05:15;5533;5534
01.04.2013;05:15;01.04.2013;05:30;5582;5482
01.04.2013;05:30;01.04.2013;05:45;5468;5429
01.04.2013;05:45;01.04.2013;06:00;5369;5304
01.04.2013;06:00;01.04.2013;06:15;5342;5053
01.04.2013;06:15;01.04.2013;06:30;5179;4946
01.04.2013;06:30;01.04.2013;06:45;5151;5064
01.04.2013;06:45;01.04.2013;07:00;5154;4985
01.04.2013;07:00;01.04.2013;07:15;5134;4929
01.04.2013;07:15;01.04.2013;07:30;5261;4855
01.04.2013;07:30;01.04.2013;07:45;5212;4812
01.04.2013;07:45;01.04.2013;08:00;5404;4805
01.04.2013;08:00;01.04.2013;08:15;5472;4906
01.04.2013;08:15;01.04.2013;08:30;5619;4777
01.04.2013;08:30;01.04.2013;08:45;5673;4766
01.04.2013;08:45;01.04.2013;09:00;5855;4850
01.04.2013;09:00;01.04.2013;09:15;5974;5082
01.04.2013;09:15;01.04.2013;09:30;6011;5299
01.04.2013;09:30;01.04.2013;09:45;6153;5473
01.04.2013;09:45;01.04.2013;10:00;6302;5492
01.04.2013;10:00;01.04.2013;10:15;6284;5484
01.04.2013;10:15;01.04.2013;10:30;6359;5598
01.04.2013;10:30;01.04.2013;10:45;6445;5638
01.04.2013;10:45;01.04.2013;11:00;6455;5781
01.04.2013;11:00;01.04.2013;11:15;6503;5869
01.04.2013;11:15;01.04.2013;11:30;6635;6096
01.04.2013;11:30;01.04.2013;11:45;6759;6234
01.04.2013;11:45;01.04.2013;12:00;6923;6389
01.04.2013;12:00;01.04.2013;12:15;6744;6240
01.04.2013;12:15;01.04.2013;12:30;6752;6256
01.04.2013;12:30;01.04.2013;12:45;6507;6153
01.04.2013;12:45;01.04.2013;13:00;6285;6063
01.04.2013;13:00;01.04.2013;13:15;6256;5758
01.04.2013;13:15;01.04.2013;13:30;6055;5768
01.04.2013;13:30;01.04.2013;13:45;6237;5780
01.04.2013;13:45;01.04.2013;14:00;6413;5701
01.04.2013;14:00;01.04.2013;14:15;6506;5604
01.04.2013;14:15;01.04.2013;14:30;6423;5551
01.04.2013;14:30;01.04.2013;14:45;6184;5527
01.04.2013;14:45;01.04.2013;15:00;6089;5320
01.04.2013;15:00;01.04.2013;15:15;6123;5548
01.04.2013;15:15;01.04.2013;15:30;5983;5377
01.04.2013;15:30;01.04.2013;15:45;6038;5343
01.04.2013;15:45;01.04.2013;16:00;5946;5275
01.04.2013;16:00;01.04.2013;16:15;5984;5303
01.04.2013;16:15;01.04.2013;16:30;5935;5262
01.04.2013;16:30;01.04.2013;16:45;5966;5287
01.04.2013;16:45;01.04.2013;17:00;6044;5125
01.04.2013;17:00;01.04.2013;17:15;6075;5364
01.04.2013;17:15;01.04.2013;17:30;6202;5150
01.04.2013;17:30;01.04.2013;17:45;6257;5151
01.04.2013;17:45;01.04.2013;18:00;6326;5220
01.04.2013;18:00;01.04.2013;18:15;6441;5334
01.04.2013;18:15;01.04.2013;18:30;6524;5314
01.04.2013;18:30;01.04.2013;18:45;6717;5550
01.04.2013;18:45;01.04.2013;19:00;6757;5615
01.04.2013;19:00;01.04.2013;19:15;6960;5772
01.04.2013;19:15;01.04.2013;19:30;6933;5705
01.04.2013;19:30;01.04.2013;19:45;7006;5868
01.04.2013;19:45;01.04.2013;20:00;6987;5965
01.04.2013;20:00;01.04.2013;20:15;6950;6173
01.04.2013;20:15;01.04.2013;20:30;6980;6389
01.04.2013;20:30;01.04.2013;20:45;6856;6364
01.04.2013;20:45;01.04.2013;21:00;6642;6373
01.04.2013;21:00;01.04.2013;21:15;6850;6432
01.04.2013;21:15;01.04.2013;21:30;6828;6473
01.04.2013;21:30;01.04.2013;21:45;6805;6489
01.04.2013;21:45;01.04.2013;22:00;6981;6583
01.04.2013;22:00;01.04.2013;22:15;7198;6767
01.04.2013;22:15;01.04.2013;22:30;7193;6729
01.04.2013;22:30;01.04.2013;22:45;7150;6708
01.04.2013;22:45;01.04.2013;23:00;7117;6622
01.04.2013;23:00;01.04.2013;23:15;7092;6662
01.04.2013;23:15;01.04.2013;23:30;7001;6554
01.04.2013;23:30;01.04.2013;23:45;6915;6525
01.04.2013;23:45;02.04.2013;00:00;6847;6427
02.04.2013;00:00;02.04.2013;00:15;6628;6411
02.04.2013;00:15;02.04.2013;00:30;6598;6296
02.04.2013;00:30;02.04.2013;00:45;6464;6159
02.04.2013;00:45;02.04.2013;01:00;6452;5969
02.04.2013;01:00;02.04.2013;01:15;6265;5845
02.04.2013;01:15;02.04.2013;01:30;6298;5755
02.04.2013;01:30;02.04.2013;01:45;6343;5789
02.04.2013;01:45;02.04.2013;02:00;6317;5725
02.04.2013;02:00;02.04.2013;02:15;6207;5664
02.04.2013;02:15;02.04.2013;02:30;6211;5640
02.04.2013;02:30;02.04.2013;02:45;6208;5633
02.04.2013;02:45;02.04.2013;03:00;6206;5671
02.04.2013;03:00;02.04.2013;03:15;6270;5650
02.04.2013;03:15;02.04.2013;03:30;6264;5690
02.04.2013;03:30;02.04.2013;03:45;6332;5767
02.04.2013;03:45;02.04.2013;04:00;6308;5879
02.04.2013;04:00;02.04.2013;04:15;6453;5964
02.04.2013;04:15;02.04.2013;04:30;6493;5934
02.04.2013;04:30;02.04.2013;04:45;6602;6095
02.04.2013;04:45;02.04.2013;05:00;6680;6201
02.04.2013;05:00;02.04.2013;05:15;6874;6235
02.04.2013;05:15;02.04.2013;05:30;6848;6311
02.04.2013;05:30;02.04.2013;05:45;6990;6442
02.04.2013;05:45;02.04.2013;06:00;7166;6734
02.04.2013;06:00;02.04.2013;06:15;7520;7069
02.04.2013;06:15;02.04.2013;06:30;7793;7283
02.04.2013;06:30;02.04.2013;06:45;7876;7498
02.04.2013;06:45;02.04.2013;07:00;7993;7688
02.04.2013;07:00;02.04.2013;07:15;8289;7996
02.04.2013;07:15;02.04.2013;07:30;8520;8202
02.04.2013;07:30;02.04.2013;07:45;8723;8361
02.04.2013;07:45;02.04.2013;08:00;8898;8517
02.04.2013;08:00;02.04.2013;08:15;9041;8678
02.04.2013;08:15;02.04.2013;08:30;9192;8683
02.04.2013;08:30;02.04.2013;08:45;9148;8812
02.04.2013;08:45;02.04.2013;09:00;9192;8922
02.04.2013;09:00;02.04.2013;09:15;9347;9091
02.04.2013;09:15;02.04.2013;09:30;9502;9161
02.04.2013;09:30;02.04.2013;09:45;9788;9327
02.04.2013;09:45;02.04.2013;10:00;10066;9526
02.04.2013;10:00;02.04.2013;10:15;10021;9439
02.04.2013;10:15;02.04.2013;10:30;9972;9507
02.04.2013;10:30;02.04.2013;10:45;9909;9622
02.04.2013;10:45;02.04.2013;11:00;10015;9921
02.04.2013;11:00;02.04.2013;11:15;9896;9741
02.04.2013;11:15;02.04.2013;11:30;9914;9980
02.04.2013;11:30;02.04.2013;11:45;9877;9953
02.04.2013;11:45;02.04.2013;12:00;10021;10140
02.04.2013;12:00;02.04.2013;12:15;9872;9949
02.04.2013;12:15;02.04.2013;12:30;9927;9923
02.04.2013;12:30;02.04.2013;12:45;9916;9812
02.04.2013;12:45;02.04.2013;13:00;9886;9921
02.04.2013;13:00;02.04.2013;13:15;9883;9875
02.04.2013;13:15;02.04.2013;13:30;9866;9913
02.04.2013;13:30;02.04.2013;13:45;9790;9793
02.04.2013;13:45;02.04.2013;14:00;9810;9769
02.04.2013;14:00;02.04.2013;14:15;9760;9579
02.04.2013;14:15;02.04.2013;14:30;9736;9592
02.04.2013;14:30;02.04.2013;14:45;9633;9479
02.04.2013;14:45;02.04.2013;15:00;9552;9448
02.04.2013;15:00;02.04.2013;15:15;9804;9478
02.04.2013;15:15;02.04.2013;15:30;9664;9379
02.04.2013;15:30;02.04.2013;15:45;9539;9247
02.04.2013;15:45;02.04.2013;16:00;9464;9145
02.04.2013;16:00;02.04.2013;16:15;9467;8974
02.04.2013;16:15;02.04.2013;16:30;9337;8871
02.04.2013;16:30;02.04.2013;16:45;9389;8807
02.04.2013;16:45;02.04.2013;17:00;9271;8671
02.04.2013;17:00;02.04.2013;17:15;9140;8662
02.04.2013;17:15;02.04.2013;17:30;8997;8671
02.04.2013;17:30;02.04.2013;17:45;8865;8495
02.04.2013;17:45;02.04.2013;18:00;8875;8417
02.04.2013;18:00;02.04.2013;18:15;8980;8505
02.04.2013;18:15;02.04.2013;18:30;8984;8402
02.04.2013;18:30;02.04.2013;18:45;9051;8345
02.04.2013;18:45;02.04.2013;19:00;9165;8283
02.04.2013;19:00;02.04.2013;19:15;9483;8453
02.04.2013;19:15;02.04.2013;19:30;9441;8480
02.04.2013;19:30;02.04.2013;19:45;9438;8512
02.04.2013;19:45;02.04.2013;20:00;9444;8401
02.04.2013;20:00;02.04.2013;20:15;9219;8541
02.04.2013;20:15;02.04.2013;20:30;9069;8575
02.04.2013;20:30;02.04.2013;20:45;8980;8521
02.04.2013;20:45;02.04.2013;21:00;8926;8514
02.04.2013;21:00;02.04.2013;21:15;8894;8469
02.04.2013;21:15;02.04.2013;21:30;8774;8496
02.04.2013;21:30;02.04.2013;21:45;8678;8432
02.04.2013;21:45;02.04.2013;22:00;8583;8377
02.04.2013;22:00;02.04.2013;22:15;8533;8373
02.04.2013;22:15;02.04.2013;22:30;8395;8189
02.04.2013;22:30;02.04.2013;22:45;8379;8150
02.04.2013;22:45;02.04.2013;23:00;8156;7946
02.04.2013;23:00;02.04.2013;23:15;8109;7809
