"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.10.2014;00:00;01.10.2014;00:15;5739;6116
01.10.2014;00:15;01.10.2014;00:30;5584;5853
01.10.2014;00:30;01.10.2014;00:45;5455;5777
01.10.2014;00:45;01.10.2014;01:00;5382;5671
01.10.2014;01:00;01.10.2014;01:15;5255;5562
01.10.2014;01:15;01.10.2014;01:30;5230;5518
01.10.2014;01:30;01.10.2014;01:45;5191;5455
01.10.2014;01:45;01.10.2014;02:00;5059;5461
01.10.2014;02:00;01.10.2014;02:15;5022;5350
01.10.2014;02:15;01.10.2014;02:30;4913;5295
01.10.2014;02:30;01.10.2014;02:45;4967;5342
01.10.2014;02:45;01.10.2014;03:00;4914;5315
01.10.2014;03:00;01.10.2014;03:15;4833;5297
01.10.2014;03:15;01.10.2014;03:30;4857;5281
01.10.2014;03:30;01.10.2014;03:45;4833;5320
01.10.2014;03:45;01.10.2014;04:00;4828;5351
01.10.2014;04:00;01.10.2014;04:15;4868;5369
01.10.2014;04:15;01.10.2014;04:30;4823;5440
01.10.2014;04:30;01.10.2014;04:45;4886;5504
01.10.2014;04:45;01.10.2014;05:00;4916;5622
01.10.2014;05:00;01.10.2014;05:15;4909;5793
01.10.2014;05:15;01.10.2014;05:30;4949;5916
01.10.2014;05:30;01.10.2014;05:45;4965;6157
01.10.2014;05:45;01.10.2014;06:00;4997;6379
01.10.2014;06:00;01.10.2014;06:15;5174;6934
01.10.2014;06:15;01.10.2014;06:30;5236;7378
01.10.2014;06:30;01.10.2014;06:45;5356;7679
01.10.2014;06:45;01.10.2014;07:00;5510;7970
01.10.2014;07:00;01.10.2014;07:15;5545;8312
01.10.2014;07:15;01.10.2014;07:30;5615;8493
01.10.2014;07:30;01.10.2014;07:45;5692;8588
01.10.2014;07:45;01.10.2014;08:00;5777;8677
01.10.2014;08:00;01.10.2014;08:15;5973;8746
01.10.2014;08:15;01.10.2014;08:30;6059;8797
01.10.2014;08:30;01.10.2014;08:45;6214;8850
01.10.2014;08:45;01.10.2014;09:00;6337;8860
01.10.2014;09:00;01.10.2014;09:15;6488;8670
01.10.2014;09:15;01.10.2014;09:30;6607;8701
01.10.2014;09:30;01.10.2014;09:45;6737;8827
01.10.2014;09:45;01.10.2014;10:00;6834;8852
01.10.2014;10:00;01.10.2014;10:15;6866;8920
01.10.2014;10:15;01.10.2014;10:30;6907;8932
01.10.2014;10:30;01.10.2014;10:45;6916;9010
01.10.2014;10:45;01.10.2014;11:00;6871;9037
01.10.2014;11:00;01.10.2014;11:15;6924;9153
01.10.2014;11:15;01.10.2014;11:30;6922;9176
01.10.2014;11:30;01.10.2014;11:45;6900;9186
01.10.2014;11:45;01.10.2014;12:00;6805;9322
01.10.2014;12:00;01.10.2014;12:15;6705;9043
01.10.2014;12:15;01.10.2014;12:30;6729;9012
01.10.2014;12:30;01.10.2014;12:45;6655;8999
01.10.2014;12:45;01.10.2014;13:00;6605;9064
01.10.2014;13:00;01.10.2014;13:15;6566;9106
01.10.2014;13:15;01.10.2014;13:30;6474;9086
01.10.2014;13:30;01.10.2014;13:45;6600;9146
01.10.2014;13:45;01.10.2014;14:00;6494;9106
01.10.2014;14:00;01.10.2014;14:15;6277;9078
01.10.2014;14:15;01.10.2014;14:30;6237;9054
01.10.2014;14:30;01.10.2014;14:45;6188;9034
01.10.2014;14:45;01.10.2014;15:00;6128;9039
01.10.2014;15:00;01.10.2014;15:15;6122;8905
01.10.2014;15:15;01.10.2014;15:30;6046;8724
01.10.2014;15:30;01.10.2014;15:45;6062;8733
01.10.2014;15:45;01.10.2014;16:00;5968;8588
01.10.2014;16:00;01.10.2014;16:15;5903;8453
01.10.2014;16:15;01.10.2014;16:30;5907;8348
01.10.2014;16:30;01.10.2014;16:45;5854;8241
01.10.2014;16:45;01.10.2014;17:00;5848;8184
01.10.2014;17:00;01.10.2014;17:15;5856;8158
01.10.2014;17:15;01.10.2014;17:30;5782;8120
01.10.2014;17:30;01.10.2014;17:45;5889;8157
01.10.2014;17:45;01.10.2014;18:00;5888;8149
01.10.2014;18:00;01.10.2014;18:15;5890;8098
01.10.2014;18:15;01.10.2014;18:30;5941;8052
01.10.2014;18:30;01.10.2014;18:45;5931;8113
01.10.2014;18:45;01.10.2014;19:00;5972;8221
01.10.2014;19:00;01.10.2014;19:15;6127;8372
01.10.2014;19:15;01.10.2014;19:30;6230;8574
01.10.2014;19:30;01.10.2014;19:45;6427;8709
01.10.2014;19:45;01.10.2014;20:00;6445;8656
01.10.2014;20:00;01.10.2014;20:15;6358;8544
01.10.2014;20:15;01.10.2014;20:30;6298;8386
01.10.2014;20:30;01.10.2014;20:45;6079;8230
01.10.2014;20:45;01.10.2014;21:00;6007;8093
01.10.2014;21:00;01.10.2014;21:15;5889;7987
01.10.2014;21:15;01.10.2014;21:30;5841;7833
01.10.2014;21:30;01.10.2014;21:45;5770;7666
01.10.2014;21:45;01.10.2014;22:00;5730;7537
01.10.2014;22:00;01.10.2014;22:15;5739;7393
01.10.2014;22:15;01.10.2014;22:30;5627;7216
01.10.2014;22:30;01.10.2014;22:45;5439;7042
01.10.2014;22:45;01.10.2014;23:00;5263;6814
01.10.2014;23:00;01.10.2014;23:15;5279;6656
01.10.2014;23:15;01.10.2014;23:30;5142;6514
01.10.2014;23:30;01.10.2014;23:45;5134;6427
01.10.2014;23:45;02.10.2014;00:00;5012;6197
02.10.2014;00:00;02.10.2014;00:15;4919;6092
02.10.2014;00:15;02.10.2014;00:30;4817;5965
02.10.2014;00:30;02.10.2014;00:45;4645;5884
02.10.2014;00:45;02.10.2014;01:00;4654;5758
02.10.2014;01:00;02.10.2014;01:15;4479;5627
02.10.2014;01:15;02.10.2014;01:30;4493;5578
02.10.2014;01:30;02.10.2014;01:45;4422;5509
02.10.2014;01:45;02.10.2014;02:00;4381;5470
02.10.2014;02:00;02.10.2014;02:15;4327;5409
02.10.2014;02:15;02.10.2014;02:30;4270;5355
02.10.2014;02:30;02.10.2014;02:45;4213;5376
02.10.2014;02:45;02.10.2014;03:00;4201;5320
02.10.2014;03:00;02.10.2014;03:15;4266;5308
02.10.2014;03:15;02.10.2014;03:30;4185;5349
02.10.2014;03:30;02.10.2014;03:45;4195;5353
02.10.2014;03:45;02.10.2014;04:00;4224;5392
02.10.2014;04:00;02.10.2014;04:15;4145;5442
02.10.2014;04:15;02.10.2014;04:30;4127;5486
02.10.2014;04:30;02.10.2014;04:45;4170;5559
02.10.2014;04:45;02.10.2014;05:00;4272;5653
02.10.2014;05:00;02.10.2014;05:15;4257;5854
02.10.2014;05:15;02.10.2014;05:30;4229;5982
02.10.2014;05:30;02.10.2014;05:45;4209;6199
02.10.2014;05:45;02.10.2014;06:00;4196;6460
02.10.2014;06:00;02.10.2014;06:15;4304;7015
02.10.2014;06:15;02.10.2014;06:30;4231;7408
02.10.2014;06:30;02.10.2014;06:45;4269;7710
02.10.2014;06:45;02.10.2014;07:00;4257;7980
02.10.2014;07:00;02.10.2014;07:15;4281;8277
02.10.2014;07:15;02.10.2014;07:30;4323;8421
02.10.2014;07:30;02.10.2014;07:45;4364;8532
02.10.2014;07:45;02.10.2014;08:00;4511;8602
02.10.2014;08:00;02.10.2014;08:15;4647;8672
02.10.2014;08:15;02.10.2014;08:30;4751;8722
02.10.2014;08:30;02.10.2014;08:45;4851;8764
02.10.2014;08:45;02.10.2014;09:00;4978;8810
02.10.2014;09:00;02.10.2014;09:15;5127;8736
02.10.2014;09:15;02.10.2014;09:30;5225;8771
02.10.2014;09:30;02.10.2014;09:45;5281;8927
02.10.2014;09:45;02.10.2014;10:00;5429;8982
02.10.2014;10:00;02.10.2014;10:15;5550;9053
02.10.2014;10:15;02.10.2014;10:30;5583;9146
02.10.2014;10:30;02.10.2014;10:45;5691;9159
02.10.2014;10:45;02.10.2014;11:00;5780;9205
02.10.2014;11:00;02.10.2014;11:15;5828;9243
02.10.2014;11:15;02.10.2014;11:30;5990;9279
02.10.2014;11:30;02.10.2014;11:45;5964;9272
02.10.2014;11:45;02.10.2014;12:00;5948;9277
02.10.2014;12:00;02.10.2014;12:15;5916;9062
02.10.2014;12:15;02.10.2014;12:30;5853;9120
02.10.2014;12:30;02.10.2014;12:45;5856;8948
02.10.2014;12:45;02.10.2014;13:00;5816;8959
02.10.2014;13:00;02.10.2014;13:15;5640;8967
02.10.2014;13:15;02.10.2014;13:30;5557;8965
02.10.2014;13:30;02.10.2014;13:45;5508;8931
02.10.2014;13:45;02.10.2014;14:00;5510;8835
