"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.04.2012;00:00;01.04.2012;00:15;;6538
01.04.2012;00:15;01.04.2012;00:30;;6394
01.04.2012;00:30;01.04.2012;00:45;;6381
01.04.2012;00:45;01.04.2012;01:00;;6214
01.04.2012;01:00;01.04.2012;01:15;;6122
01.04.2012;01:15;01.04.2012;01:30;;6025
01.04.2012;01:30;01.04.2012;01:45;;5994
01.04.2012;01:45;01.04.2012;02:00;;5145
01.04.2012;02:00;01.04.2012;02:15;;5043
01.04.2012;02:15;01.04.2012;02:30;;5029
01.04.2012;02:30;01.04.2012;02:45;;4933
01.04.2012;02:45;01.04.2012;03:00;;4900
01.04.2012;03:00;01.04.2012;03:15;;4959
01.04.2012;03:15;01.04.2012;03:30;;5038
01.04.2012;03:30;01.04.2012;03:45;;5031
01.04.2012;03:45;01.04.2012;04:00;;5084
01.04.2012;04:00;01.04.2012;04:15;;5123
01.04.2012;04:15;01.04.2012;04:30;;5124
01.04.2012;04:30;01.04.2012;04:45;;5298
01.04.2012;04:45;01.04.2012;05:00;;5324
01.04.2012;05:00;01.04.2012;05:15;;5305
01.04.2012;05:15;01.04.2012;05:30;;5310
01.04.2012;05:30;01.04.2012;05:45;;5232
01.04.2012;05:45;01.04.2012;06:00;;5147
01.04.2012;06:00;01.04.2012;06:15;;5026
01.04.2012;06:15;01.04.2012;06:30;;5021
01.04.2012;06:30;01.04.2012;06:45;;5075
01.04.2012;06:45;01.04.2012;07:00;;5058
01.04.2012;07:00;01.04.2012;07:15;;5078
01.04.2012;07:15;01.04.2012;07:30;;5056
01.04.2012;07:30;01.04.2012;07:45;;5025
01.04.2012;07:45;01.04.2012;08:00;;5097
01.04.2012;08:00;01.04.2012;08:15;;5207
01.04.2012;08:15;01.04.2012;08:30;;5324
01.04.2012;08:30;01.04.2012;08:45;;5424
01.04.2012;08:45;01.04.2012;09:00;;5499
01.04.2012;09:00;01.04.2012;09:15;;5622
01.04.2012;09:15;01.04.2012;09:30;;5813
01.04.2012;09:30;01.04.2012;09:45;;5927
01.04.2012;09:45;01.04.2012;10:00;;5979
01.04.2012;10:00;01.04.2012;10:15;;6005
01.04.2012;10:15;01.04.2012;10:30;;6007
01.04.2012;10:30;01.04.2012;10:45;;6082
01.04.2012;10:45;01.04.2012;11:00;;6225
01.04.2012;11:00;01.04.2012;11:15;;6163
01.04.2012;11:15;01.04.2012;11:30;;6264
01.04.2012;11:30;01.04.2012;11:45;;6393
