"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.09.2011;00:00;01.09.2011;00:15;;6824
01.09.2011;00:15;01.09.2011;00:30;;6688
01.09.2011;00:30;01.09.2011;00:45;;6584
01.09.2011;00:45;01.09.2011;01:00;;6509
01.09.2011;01:00;01.09.2011;01:15;;6402
01.09.2011;01:15;01.09.2011;01:30;;6308
01.09.2011;01:30;01.09.2011;01:45;;6285
01.09.2011;01:45;01.09.2011;02:00;;6253
01.09.2011;02:00;01.09.2011;02:15;;6154
01.09.2011;02:15;01.09.2011;02:30;;6148
01.09.2011;02:30;01.09.2011;02:45;;6106
01.09.2011;02:45;01.09.2011;03:00;;6120
01.09.2011;03:00;01.09.2011;03:15;;6107
01.09.2011;03:15;01.09.2011;03:30;;6142
01.09.2011;03:30;01.09.2011;03:45;;6097
01.09.2011;03:45;01.09.2011;04:00;;6094
01.09.2011;04:00;01.09.2011;04:15;;6132
01.09.2011;04:15;01.09.2011;04:30;;6156
01.09.2011;04:30;01.09.2011;04:45;;6223
01.09.2011;04:45;01.09.2011;05:00;;6310
01.09.2011;05:00;01.09.2011;05:15;;6495
01.09.2011;05:15;01.09.2011;05:30;;6652
01.09.2011;05:30;01.09.2011;05:45;;6829
01.09.2011;05:45;01.09.2011;06:00;;7206
01.09.2011;06:00;01.09.2011;06:15;;7687
01.09.2011;06:15;01.09.2011;06:30;;8005
01.09.2011;06:30;01.09.2011;06:45;;8191
01.09.2011;06:45;01.09.2011;07:00;;8384
01.09.2011;07:00;01.09.2011;07:15;;8683
01.09.2011;07:15;01.09.2011;07:30;;8935
01.09.2011;07:30;01.09.2011;07:45;;9127
01.09.2011;07:45;01.09.2011;08:00;;9287
01.09.2011;08:00;01.09.2011;08:15;;9432
01.09.2011;08:15;01.09.2011;08:30;;9463
01.09.2011;08:30;01.09.2011;08:45;;9517
01.09.2011;08:45;01.09.2011;09:00;;9595
01.09.2011;09:00;01.09.2011;09:15;;9510
01.09.2011;09:15;01.09.2011;09:30;;9662
01.09.2011;09:30;01.09.2011;09:45;;9885
01.09.2011;09:45;01.09.2011;10:00;;9980
01.09.2011;10:00;01.09.2011;10:15;;9954
01.09.2011;10:15;01.09.2011;10:30;;9937
01.09.2011;10:30;01.09.2011;10:45;;9984
01.09.2011;10:45;01.09.2011;11:00;;10047
01.09.2011;11:00;01.09.2011;11:15;;10029
01.09.2011;11:15;01.09.2011;11:30;;10073
01.09.2011;11:30;01.09.2011;11:45;;10056
01.09.2011;11:45;01.09.2011;12:00;;10105
01.09.2011;12:00;01.09.2011;12:15;;9920
01.09.2011;12:15;01.09.2011;12:30;;9800
01.09.2011;12:30;01.09.2011;12:45;;9801
01.09.2011;12:45;01.09.2011;13:00;;9912
01.09.2011;13:00;01.09.2011;13:15;;9966
01.09.2011;13:15;01.09.2011;13:30;;9914
01.09.2011;13:30;01.09.2011;13:45;;9877
01.09.2011;13:45;01.09.2011;14:00;;9719
01.09.2011;14:00;01.09.2011;14:15;;9765
01.09.2011;14:15;01.09.2011;14:30;;9663
01.09.2011;14:30;01.09.2011;14:45;;9510
01.09.2011;14:45;01.09.2011;15:00;;9702
01.09.2011;15:00;01.09.2011;15:15;;9682
01.09.2011;15:15;01.09.2011;15:30;;9661
01.09.2011;15:30;01.09.2011;15:45;;9365
01.09.2011;15:45;01.09.2011;16:00;;9169
01.09.2011;16:00;01.09.2011;16:15;;9292
01.09.2011;16:15;01.09.2011;16:30;;9202
01.09.2011;16:30;01.09.2011;16:45;;9078
01.09.2011;16:45;01.09.2011;17:00;;9057
01.09.2011;17:00;01.09.2011;17:15;;8972
01.09.2011;17:15;01.09.2011;17:30;;8983
01.09.2011;17:30;01.09.2011;17:45;;8857
01.09.2011;17:45;01.09.2011;18:00;;8875
01.09.2011;18:00;01.09.2011;18:15;;8900
01.09.2011;18:15;01.09.2011;18:30;;8713
01.09.2011;18:30;01.09.2011;18:45;;8772
01.09.2011;18:45;01.09.2011;19:00;;8771
01.09.2011;19:00;01.09.2011;19:15;;8781
01.09.2011;19:15;01.09.2011;19:30;;8722
01.09.2011;19:30;01.09.2011;19:45;;8651
01.09.2011;19:45;01.09.2011;20:00;;8570
01.09.2011;20:00;01.09.2011;20:15;;8591
01.09.2011;20:15;01.09.2011;20:30;;8712
01.09.2011;20:30;01.09.2011;20:45;;8808
01.09.2011;20:45;01.09.2011;21:00;;8737
01.09.2011;21:00;01.09.2011;21:15;;8693
01.09.2011;21:15;01.09.2011;21:30;;8611
01.09.2011;21:30;01.09.2011;21:45;;8388
01.09.2011;21:45;01.09.2011;22:00;;8288
01.09.2011;22:00;01.09.2011;22:15;;8164
01.09.2011;22:15;01.09.2011;22:30;;7973
01.09.2011;22:30;01.09.2011;22:45;;7789
01.09.2011;22:45;01.09.2011;23:00;;7532
01.09.2011;23:00;01.09.2011;23:15;;7461
01.09.2011;23:15;01.09.2011;23:30;;7299
01.09.2011;23:30;01.09.2011;23:45;;7177
01.09.2011;23:45;02.09.2011;00:00;;7063
02.09.2011;00:00;02.09.2011;00:15;;6823
02.09.2011;00:15;02.09.2011;00:30;;6767
02.09.2011;00:30;02.09.2011;00:45;;6662
02.09.2011;00:45;02.09.2011;01:00;;6553
02.09.2011;01:00;02.09.2011;01:15;;6439
02.09.2011;01:15;02.09.2011;01:30;;6365
02.09.2011;01:30;02.09.2011;01:45;;6309
02.09.2011;01:45;02.09.2011;02:00;;6299
02.09.2011;02:00;02.09.2011;02:15;;6228
02.09.2011;02:15;02.09.2011;02:30;;6182
02.09.2011;02:30;02.09.2011;02:45;;6161
02.09.2011;02:45;02.09.2011;03:00;;6153
02.09.2011;03:00;02.09.2011;03:15;;6169
02.09.2011;03:15;02.09.2011;03:30;;6174
02.09.2011;03:30;02.09.2011;03:45;;6055
02.09.2011;03:45;02.09.2011;04:00;;6157
02.09.2011;04:00;02.09.2011;04:15;;6184
02.09.2011;04:15;02.09.2011;04:30;;6269
02.09.2011;04:30;02.09.2011;04:45;;6334
02.09.2011;04:45;02.09.2011;05:00;;6396
02.09.2011;05:00;02.09.2011;05:15;;6616
02.09.2011;05:15;02.09.2011;05:30;;6725
02.09.2011;05:30;02.09.2011;05:45;;6893
02.09.2011;05:45;02.09.2011;06:00;;7247
02.09.2011;06:00;02.09.2011;06:15;;7724
02.09.2011;06:15;02.09.2011;06:30;;8060
02.09.2011;06:30;02.09.2011;06:45;;8216
02.09.2011;06:45;02.09.2011;07:00;;8315
02.09.2011;07:00;02.09.2011;07:15;;8638
02.09.2011;07:15;02.09.2011;07:30;;8847
02.09.2011;07:30;02.09.2011;07:45;;9089
02.09.2011;07:45;02.09.2011;08:00;;9288
02.09.2011;08:00;02.09.2011;08:15;;9380
02.09.2011;08:15;02.09.2011;08:30;;9546
02.09.2011;08:30;02.09.2011;08:45;;9647
02.09.2011;08:45;02.09.2011;09:00;;9627
02.09.2011;09:00;02.09.2011;09:15;;9561
02.09.2011;09:15;02.09.2011;09:30;;9695
