"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.01.2013;00:00;01.01.2013;00:15;;5060
01.01.2013;00:15;01.01.2013;00:30;;4986
01.01.2013;00:30;01.01.2013;00:45;;4852
01.01.2013;00:45;01.01.2013;01:00;;5141
01.01.2013;01:00;01.01.2013;01:15;;5033
01.01.2013;01:15;01.01.2013;01:30;;4981
01.01.2013;01:30;01.01.2013;01:45;;4953
01.01.2013;01:45;01.01.2013;02:00;;4889
01.01.2013;02:00;01.01.2013;02:15;;4816
01.01.2013;02:15;01.01.2013;02:30;;4735
01.01.2013;02:30;01.01.2013;02:45;;4721
01.01.2013;02:45;01.01.2013;03:00;;4646
01.01.2013;03:00;01.01.2013;03:15;;4537
01.01.2013;03:15;01.01.2013;03:30;;4582
01.01.2013;03:30;01.01.2013;03:45;;4626
01.01.2013;03:45;01.01.2013;04:00;;4590
01.01.2013;04:00;01.01.2013;04:15;;4579
01.01.2013;04:15;01.01.2013;04:30;;4585
01.01.2013;04:30;01.01.2013;04:45;;4678
01.01.2013;04:45;01.01.2013;05:00;;4631
01.01.2013;05:00;01.01.2013;05:15;;4643
01.01.2013;05:15;01.01.2013;05:30;;4652
01.01.2013;05:30;01.01.2013;05:45;;4502
01.01.2013;05:45;01.01.2013;06:00;;4394
01.01.2013;06:00;01.01.2013;06:15;;4231
01.01.2013;06:15;01.01.2013;06:30;;4235
01.01.2013;06:30;01.01.2013;06:45;;4260
01.01.2013;06:45;01.01.2013;07:00;;4197
01.01.2013;07:00;01.01.2013;07:15;;4204
01.01.2013;07:15;01.01.2013;07:30;;4141
01.01.2013;07:30;01.01.2013;07:45;;4122
01.01.2013;07:45;01.01.2013;08:00;;4077
01.01.2013;08:00;01.01.2013;08:15;;4081
01.01.2013;08:15;01.01.2013;08:30;;4017
01.01.2013;08:30;01.01.2013;08:45;;4036
01.01.2013;08:45;01.01.2013;09:00;;4083
01.01.2013;09:00;01.01.2013;09:15;;4290
01.01.2013;09:15;01.01.2013;09:30;;4380
01.01.2013;09:30;01.01.2013;09:45;;4462
01.01.2013;09:45;01.01.2013;10:00;;4504
01.01.2013;10:00;01.01.2013;10:15;;4517
01.01.2013;10:15;01.01.2013;10:30;;4566
01.01.2013;10:30;01.01.2013;10:45;;4614
01.01.2013;10:45;01.01.2013;11:00;;4739
01.01.2013;11:00;01.01.2013;11:15;;4852
01.01.2013;11:15;01.01.2013;11:30;;4863
01.01.2013;11:30;01.01.2013;11:45;;4911
01.01.2013;11:45;01.01.2013;12:00;;4937
01.01.2013;12:00;01.01.2013;12:15;;5150
01.01.2013;12:15;01.01.2013;12:30;;5180
01.01.2013;12:30;01.01.2013;12:45;;5265
01.01.2013;12:45;01.01.2013;13:00;;5209
01.01.2013;13:00;01.01.2013;13:15;;5089
01.01.2013;13:15;01.01.2013;13:30;;5050
01.01.2013;13:30;01.01.2013;13:45;;5065
01.01.2013;13:45;01.01.2013;14:00;;5067
01.01.2013;14:00;01.01.2013;14:15;;5024
01.01.2013;14:15;01.01.2013;14:30;;5063
01.01.2013;14:30;01.01.2013;14:45;;4985
01.01.2013;14:45;01.01.2013;15:00;;4929
01.01.2013;15:00;01.01.2013;15:15;;5036
01.01.2013;15:15;01.01.2013;15:30;;4997
01.01.2013;15:30;01.01.2013;15:45;;5045
01.01.2013;15:45;01.01.2013;16:00;;5012
01.01.2013;16:00;01.01.2013;16:15;;5276
01.01.2013;16:15;01.01.2013;16:30;;5329
01.01.2013;16:30;01.01.2013;16:45;;5273
01.01.2013;16:45;01.01.2013;17:00;;5424
01.01.2013;17:00;01.01.2013;17:15;;5754
01.01.2013;17:15;01.01.2013;17:30;;5789
01.01.2013;17:30;01.01.2013;17:45;;5807
01.01.2013;17:45;01.01.2013;18:00;;5812
01.01.2013;18:00;01.01.2013;18:15;;5940
01.01.2013;18:15;01.01.2013;18:30;;5969
01.01.2013;18:30;01.01.2013;18:45;;5953
01.01.2013;18:45;01.01.2013;19:00;;5976
01.01.2013;19:00;01.01.2013;19:15;;6069
01.01.2013;19:15;01.01.2013;19:30;;6039
01.01.2013;19:30;01.01.2013;19:45;;6040
01.01.2013;19:45;01.01.2013;20:00;;6013
01.01.2013;20:00;01.01.2013;20:15;;5865
01.01.2013;20:15;01.01.2013;20:30;;5910
01.01.2013;20:30;01.01.2013;20:45;;5850
01.01.2013;20:45;01.01.2013;21:00;;5865
01.01.2013;21:00;01.01.2013;21:15;;5749
01.01.2013;21:15;01.01.2013;21:30;;5898
01.01.2013;21:30;01.01.2013;21:45;;5966
01.01.2013;21:45;01.01.2013;22:00;;5970
01.01.2013;22:00;01.01.2013;22:15;;5915
01.01.2013;22:15;01.01.2013;22:30;;5964
01.01.2013;22:30;01.01.2013;22:45;;5877
01.01.2013;22:45;01.01.2013;23:00;;5786
01.01.2013;23:00;01.01.2013;23:15;;5641
01.01.2013;23:15;01.01.2013;23:30;;5615
01.01.2013;23:30;01.01.2013;23:45;;5522
01.01.2013;23:45;02.01.2013;00:00;;5397
02.01.2013;00:45;02.01.2013;01:00;;4765
02.01.2013;01:00;02.01.2013;01:15;;4632
02.01.2013;01:15;02.01.2013;01:30;;4569
02.01.2013;01:30;02.01.2013;01:45;;4596
02.01.2013;01:45;02.01.2013;02:00;;4595
02.01.2013;02:00;02.01.2013;02:15;;4554
02.01.2013;02:15;02.01.2013;02:30;;4559
02.01.2013;02:30;02.01.2013;02:45;;4537
02.01.2013;02:45;02.01.2013;03:00;;4554
02.01.2013;03:00;02.01.2013;03:15;;4641
02.01.2013;03:15;02.01.2013;03:30;;4508
02.01.2013;03:30;02.01.2013;03:45;;4552
02.01.2013;03:45;02.01.2013;04:00;;4605
02.01.2013;04:00;02.01.2013;04:15;;4699
02.01.2013;04:15;02.01.2013;04:30;;4746
02.01.2013;04:30;02.01.2013;04:45;;4847
02.01.2013;04:45;02.01.2013;05:00;;4841
02.01.2013;05:00;02.01.2013;05:15;;5063
02.01.2013;05:15;02.01.2013;05:30;;5088
02.01.2013;05:30;02.01.2013;05:45;;5150
02.01.2013;05:45;02.01.2013;06:00;;5228
02.01.2013;06:00;02.01.2013;06:15;;5497
02.01.2013;06:15;02.01.2013;06:30;;5673
02.01.2013;06:30;02.01.2013;06:45;;5835
02.01.2013;06:45;02.01.2013;07:00;;5998
02.01.2013;07:00;02.01.2013;07:15;;6185
02.01.2013;07:15;02.01.2013;07:30;;6336
02.01.2013;07:30;02.01.2013;07:45;;6514
02.01.2013;07:45;02.01.2013;08:00;;6649
02.01.2013;08:00;02.01.2013;08:15;;6840
02.01.2013;08:15;02.01.2013;08:30;;6791
02.01.2013;08:30;02.01.2013;08:45;;6866
02.01.2013;08:45;02.01.2013;09:00;;6867
02.01.2013;09:00;02.01.2013;09:15;;6981
02.01.2013;09:15;02.01.2013;09:30;;7048
02.01.2013;09:30;02.01.2013;09:45;;7113
02.01.2013;09:45;02.01.2013;10:00;;7196
02.01.2013;10:00;02.01.2013;10:15;;7209
02.01.2013;10:15;02.01.2013;10:30;;7270
02.01.2013;10:30;02.01.2013;10:45;;7321
02.01.2013;10:45;02.01.2013;11:00;;7297
02.01.2013;11:00;02.01.2013;11:15;;7317
02.01.2013;11:15;02.01.2013;11:30;;7303
02.01.2013;11:30;02.01.2013;11:45;;7338
02.01.2013;11:45;02.01.2013;12:00;;7496
02.01.2013;12:00;02.01.2013;12:15;;7629
02.01.2013;12:15;02.01.2013;12:30;;7629
02.01.2013;12:30;02.01.2013;12:45;;7714
02.01.2013;12:45;02.01.2013;13:00;;7702
02.01.2013;13:00;02.01.2013;13:15;;7766
02.01.2013;13:15;02.01.2013;13:30;;7650
02.01.2013;13:30;02.01.2013;13:45;;7587
02.01.2013;13:45;02.01.2013;14:00;;7488
02.01.2013;14:00;02.01.2013;14:15;;7533
02.01.2013;14:15;02.01.2013;14:30;;7440
02.01.2013;14:30;02.01.2013;14:45;;7260
02.01.2013;14:45;02.01.2013;15:00;;7153
02.01.2013;15:00;02.01.2013;15:15;;7355
02.01.2013;15:15;02.01.2013;15:30;;7318
02.01.2013;15:30;02.01.2013;15:45;;7228
