"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.08.2010;00:00;01.08.2010;00:15;;4719
01.08.2010;00:15;01.08.2010;00:30;;4521
01.08.2010;00:30;01.08.2010;00:45;;4530
01.08.2010;00:45;01.08.2010;01:00;;4507
01.08.2010;01:00;01.08.2010;01:15;;4264
01.08.2010;01:15;01.08.2010;01:30;;4210
01.08.2010;01:30;01.08.2010;01:45;;4160
01.08.2010;01:45;01.08.2010;02:00;;4127
01.08.2010;02:00;01.08.2010;02:15;;4069
01.08.2010;02:15;01.08.2010;02:30;;3939
01.08.2010;02:30;01.08.2010;02:45;;3856
01.08.2010;02:45;01.08.2010;03:00;;3816
01.08.2010;03:00;01.08.2010;03:15;;3783
01.08.2010;03:15;01.08.2010;03:30;;3790
01.08.2010;03:30;01.08.2010;03:45;;3808
01.08.2010;03:45;01.08.2010;04:00;;3866
01.08.2010;04:00;01.08.2010;04:15;;3958
01.08.2010;04:15;01.08.2010;04:30;;3911
01.08.2010;04:30;01.08.2010;04:45;;3924
01.08.2010;04:45;01.08.2010;05:00;;3975
01.08.2010;05:00;01.08.2010;05:15;;3982
01.08.2010;05:15;01.08.2010;05:30;;4240
01.08.2010;05:30;01.08.2010;05:45;;4209
01.08.2010;05:45;01.08.2010;06:00;;4220
01.08.2010;06:00;01.08.2010;06:15;;4231
01.08.2010;06:15;01.08.2010;06:30;;4206
01.08.2010;06:30;01.08.2010;06:45;;4200
01.08.2010;06:45;01.08.2010;07:00;;4237
01.08.2010;07:00;01.08.2010;07:15;;4289
01.08.2010;07:15;01.08.2010;07:30;;4250
01.08.2010;07:30;01.08.2010;07:45;;4144
01.08.2010;07:45;01.08.2010;08:00;;4159
01.08.2010;08:00;01.08.2010;08:15;;4173
01.08.2010;08:15;01.08.2010;08:30;;4128
01.08.2010;08:30;01.08.2010;08:45;;4112
01.08.2010;08:45;01.08.2010;09:00;;4078
01.08.2010;09:00;01.08.2010;09:15;;4271
01.08.2010;09:15;01.08.2010;09:30;;4160
01.08.2010;09:30;01.08.2010;09:45;;4128
01.08.2010;09:45;01.08.2010;10:00;;4057
01.08.2010;10:00;01.08.2010;10:15;;3986
01.08.2010;10:15;01.08.2010;10:30;;3983
01.08.2010;10:30;01.08.2010;10:45;;3993
01.08.2010;10:45;01.08.2010;11:00;;4022
01.08.2010;11:00;01.08.2010;11:15;;3966
01.08.2010;11:15;01.08.2010;11:30;;3960
01.08.2010;11:30;01.08.2010;11:45;;4019
01.08.2010;11:45;01.08.2010;12:00;;4018
01.08.2010;12:00;01.08.2010;12:15;;3929
01.08.2010;12:15;01.08.2010;12:30;;3986
01.08.2010;12:30;01.08.2010;12:45;;3960
01.08.2010;12:45;01.08.2010;13:00;;3912
01.08.2010;13:00;01.08.2010;13:15;;3858
01.08.2010;13:15;01.08.2010;13:30;;3790
01.08.2010;13:30;01.08.2010;13:45;;3872
01.08.2010;13:45;01.08.2010;14:00;;3784
01.08.2010;14:00;01.08.2010;14:15;;3727
01.08.2010;14:15;01.08.2010;14:30;;3738
01.08.2010;14:30;01.08.2010;14:45;;3712
01.08.2010;14:45;01.08.2010;15:00;;3753
01.08.2010;15:00;01.08.2010;15:15;;3710
01.08.2010;15:15;01.08.2010;15:30;;3692
01.08.2010;15:30;01.08.2010;15:45;;3702
01.08.2010;15:45;01.08.2010;16:00;;3727
01.08.2010;16:00;01.08.2010;16:15;;3776
01.08.2010;16:15;01.08.2010;16:30;;3935
01.08.2010;16:30;01.08.2010;16:45;;3956
01.08.2010;16:45;01.08.2010;17:00;;4026
01.08.2010;17:00;01.08.2010;17:15;;4111
01.08.2010;17:15;01.08.2010;17:30;;4237
01.08.2010;17:30;01.08.2010;17:45;;4352
