"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.02.2014;00:00;01.02.2014;00:15;6923;6963
01.02.2014;00:15;01.02.2014;00:30;6883;6994
01.02.2014;00:30;01.02.2014;00:45;6814;6907
01.02.2014;00:45;01.02.2014;01:00;6751;6887
01.02.2014;01:00;01.02.2014;01:15;6677;6852
01.02.2014;01:15;01.02.2014;01:30;6580;6767
01.02.2014;01:30;01.02.2014;01:45;6572;6741
01.02.2014;01:45;01.02.2014;02:00;6527;6706
01.02.2014;02:00;01.02.2014;02:15;6405;6599
01.02.2014;02:15;01.02.2014;02:30;6359;6567
01.02.2014;02:30;01.02.2014;02:45;6328;6511
01.02.2014;02:45;01.02.2014;03:00;6292;6485
01.02.2014;03:00;01.02.2014;03:15;6205;6476
01.02.2014;03:15;01.02.2014;03:30;6172;6379
01.02.2014;03:30;01.02.2014;03:45;6227;6422
01.02.2014;03:45;01.02.2014;04:00;6215;6443
01.02.2014;04:00;01.02.2014;04:15;6233;6429
01.02.2014;04:15;01.02.2014;04:30;6244;6458
01.02.2014;04:30;01.02.2014;04:45;6296;6468
01.02.2014;04:45;01.02.2014;05:00;6290;6437
01.02.2014;05:00;01.02.2014;05:15;6222;6367
01.02.2014;05:15;01.02.2014;05:30;6147;6296
01.02.2014;05:30;01.02.2014;05:45;6052;6225
01.02.2014;05:45;01.02.2014;06:00;6013;6179
01.02.2014;06:00;01.02.2014;06:15;6006;6183
01.02.2014;06:15;01.02.2014;06:30;6086;6264
01.02.2014;06:30;01.02.2014;06:45;6136;6303
01.02.2014;06:45;01.02.2014;07:00;6250;6369
01.02.2014;07:00;01.02.2014;07:15;6304;6493
01.02.2014;07:15;01.02.2014;07:30;6432;6641
01.02.2014;07:30;01.02.2014;07:45;6538;6671
01.02.2014;07:45;01.02.2014;08:00;6626;6625
01.02.2014;08:00;01.02.2014;08:15;6680;6754
01.02.2014;08:15;01.02.2014;08:30;6776;6756
01.02.2014;08:30;01.02.2014;08:45;6830;6763
01.02.2014;08:45;01.02.2014;09:00;6922;6891
01.02.2014;09:00;01.02.2014;09:15;7169;7025
01.02.2014;09:15;01.02.2014;09:30;7237;7131
01.02.2014;09:30;01.02.2014;09:45;7298;7165
01.02.2014;09:45;01.02.2014;10:00;7368;7191
01.02.2014;10:00;01.02.2014;10:15;7451;7192
01.02.2014;10:15;01.02.2014;10:30;7476;7292
01.02.2014;10:30;01.02.2014;10:45;7527;7458
01.02.2014;10:45;01.02.2014;11:00;7449;7544
01.02.2014;11:00;01.02.2014;11:15;7384;7547
01.02.2014;11:15;01.02.2014;11:30;7401;7584
01.02.2014;11:30;01.02.2014;11:45;7430;7559
01.02.2014;11:45;01.02.2014;12:00;7367;7458
