"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.03.2013;00:00;01.03.2013;00:15;;7653
01.03.2013;00:15;01.03.2013;00:30;;7639
01.03.2013;00:30;01.03.2013;00:45;;7550
01.03.2013;00:45;01.03.2013;01:00;;7404
01.03.2013;01:00;01.03.2013;01:15;;7174
01.03.2013;01:15;01.03.2013;01:30;;7139
01.03.2013;01:30;01.03.2013;01:45;;7184
01.03.2013;01:45;01.03.2013;02:00;;7097
01.03.2013;02:00;01.03.2013;02:15;;6997
01.03.2013;02:15;01.03.2013;02:30;;6949
01.03.2013;02:30;01.03.2013;02:45;;6957
01.03.2013;02:45;01.03.2013;03:00;;6985
01.03.2013;03:00;01.03.2013;03:15;;6915
01.03.2013;03:15;01.03.2013;03:30;;6894
01.03.2013;03:30;01.03.2013;03:45;;6959
01.03.2013;03:45;01.03.2013;04:00;;7035
01.03.2013;04:00;01.03.2013;04:15;;7107
01.03.2013;04:15;01.03.2013;04:30;;7144
01.03.2013;04:30;01.03.2013;04:45;;7208
01.03.2013;04:45;01.03.2013;05:00;;7248
01.03.2013;05:00;01.03.2013;05:15;;7303
01.03.2013;05:15;01.03.2013;05:30;;7345
01.03.2013;05:30;01.03.2013;05:45;;7421
01.03.2013;05:45;01.03.2013;06:00;;7598
01.03.2013;06:00;01.03.2013;06:15;;7863
01.03.2013;06:15;01.03.2013;06:30;;8161
01.03.2013;06:30;01.03.2013;06:45;;8470
01.03.2013;06:45;01.03.2013;07:00;;8714
01.03.2013;07:00;01.03.2013;07:15;;8944
01.03.2013;07:15;01.03.2013;07:30;;9030
01.03.2013;07:30;01.03.2013;07:45;;9123
01.03.2013;07:45;01.03.2013;08:00;;9174
01.03.2013;08:00;01.03.2013;08:15;;9362
01.03.2013;08:15;01.03.2013;08:30;;9466
01.03.2013;08:30;01.03.2013;08:45;;9532
01.03.2013;08:45;01.03.2013;09:00;;9609
01.03.2013;09:00;01.03.2013;09:15;;9593
01.03.2013;09:15;01.03.2013;09:30;;9673
01.03.2013;09:30;01.03.2013;09:45;;9729
01.03.2013;09:45;01.03.2013;10:00;;9738
01.03.2013;10:00;01.03.2013;10:15;;9893
01.03.2013;10:15;01.03.2013;10:30;;9905
01.03.2013;10:30;01.03.2013;10:45;;9910
01.03.2013;10:45;01.03.2013;11:00;;9847
01.03.2013;11:00;01.03.2013;11:15;;9827
01.03.2013;11:15;01.03.2013;11:30;;9843
01.03.2013;11:30;01.03.2013;11:45;;9824
01.03.2013;11:45;01.03.2013;12:00;;9838
01.03.2013;12:00;01.03.2013;12:15;;9808
01.03.2013;12:15;01.03.2013;12:30;;9820
01.03.2013;12:30;01.03.2013;12:45;;9867
01.03.2013;12:45;01.03.2013;13:00;;9846
01.03.2013;13:00;01.03.2013;13:15;;9823
01.03.2013;13:15;01.03.2013;13:30;;9758
01.03.2013;13:30;01.03.2013;13:45;;9711
01.03.2013;13:45;01.03.2013;14:00;;9632
01.03.2013;14:00;01.03.2013;14:15;;9522
01.03.2013;14:15;01.03.2013;14:30;;9602
01.03.2013;14:30;01.03.2013;14:45;;9518
01.03.2013;14:45;01.03.2013;15:00;;9480
01.03.2013;15:00;01.03.2013;15:15;;9553
01.03.2013;15:15;01.03.2013;15:30;;9438
01.03.2013;15:30;01.03.2013;15:45;;9284
01.03.2013;15:45;01.03.2013;16:00;;9170
01.03.2013;16:00;01.03.2013;16:15;;9111
01.03.2013;16:15;01.03.2013;16:30;;9173
01.03.2013;16:30;01.03.2013;16:45;;9064
01.03.2013;16:45;01.03.2013;17:00;;8933
01.03.2013;17:00;01.03.2013;17:15;;9027
01.03.2013;17:15;01.03.2013;17:30;;8941
01.03.2013;17:30;01.03.2013;17:45;;8877
01.03.2013;17:45;01.03.2013;18:00;;8904
01.03.2013;18:00;01.03.2013;18:15;;9116
01.03.2013;18:15;01.03.2013;18:30;;9147
01.03.2013;18:30;01.03.2013;18:45;;9274
01.03.2013;18:45;01.03.2013;19:00;;9321
01.03.2013;19:00;01.03.2013;19:15;;9313
01.03.2013;19:15;01.03.2013;19:30;;9256
01.03.2013;19:30;01.03.2013;19:45;;9244
01.03.2013;19:45;01.03.2013;20:00;;9172
01.03.2013;20:00;01.03.2013;20:15;;8988
01.03.2013;20:15;01.03.2013;20:30;;8792
01.03.2013;20:30;01.03.2013;20:45;;8669
01.03.2013;20:45;01.03.2013;21:00;;8481
01.03.2013;21:00;01.03.2013;21:15;;8437
01.03.2013;21:15;01.03.2013;21:30;;8338
01.03.2013;21:30;01.03.2013;21:45;;8344
01.03.2013;21:45;01.03.2013;22:00;;8303
01.03.2013;22:00;01.03.2013;22:15;;8276
01.03.2013;22:15;01.03.2013;22:30;;8215
01.03.2013;22:30;01.03.2013;22:45;;8124
01.03.2013;22:45;01.03.2013;23:00;;8005
01.03.2013;23:00;01.03.2013;23:15;;7847
01.03.2013;23:15;01.03.2013;23:30;;7723
01.03.2013;23:30;01.03.2013;23:45;;7648
01.03.2013;23:45;02.03.2013;00:00;;7636
02.03.2013;00:00;02.03.2013;00:15;;7646
02.03.2013;00:15;02.03.2013;00:30;;7537
02.03.2013;00:30;02.03.2013;00:45;;7458
02.03.2013;00:45;02.03.2013;01:00;;7314
02.03.2013;01:00;02.03.2013;01:15;;7224
02.03.2013;01:15;02.03.2013;01:30;;7101
02.03.2013;01:30;02.03.2013;01:45;;7101
02.03.2013;01:45;02.03.2013;02:00;;7050
02.03.2013;02:00;02.03.2013;02:15;;6822
02.03.2013;02:15;02.03.2013;02:30;;6799
02.03.2013;02:30;02.03.2013;02:45;;6779
02.03.2013;02:45;02.03.2013;03:00;;6795
02.03.2013;03:00;02.03.2013;03:15;;6775
02.03.2013;03:15;02.03.2013;03:30;;6700
02.03.2013;03:30;02.03.2013;03:45;;6782
02.03.2013;03:45;02.03.2013;04:00;;6766
02.03.2013;04:00;02.03.2013;04:15;;6768
02.03.2013;04:15;02.03.2013;04:30;;6756
02.03.2013;04:30;02.03.2013;04:45;;6783
02.03.2013;04:45;02.03.2013;05:00;;6707
02.03.2013;05:00;02.03.2013;05:15;;6655
02.03.2013;05:15;02.03.2013;05:30;;6587
02.03.2013;05:30;02.03.2013;05:45;;6542
02.03.2013;05:45;02.03.2013;06:00;;6428
02.03.2013;06:00;02.03.2013;06:15;;6316
02.03.2013;06:15;02.03.2013;06:30;;6350
02.03.2013;06:30;02.03.2013;06:45;;6372
02.03.2013;06:45;02.03.2013;07:00;;6454
02.03.2013;07:00;02.03.2013;07:15;;6459
02.03.2013;07:15;02.03.2013;07:30;;6495
02.03.2013;07:30;02.03.2013;07:45;;6544
02.03.2013;07:45;02.03.2013;08:00;;6575
02.03.2013;08:00;02.03.2013;08:15;;6777
02.03.2013;08:15;02.03.2013;08:30;;6887
02.03.2013;08:30;02.03.2013;08:45;;6966
02.03.2013;08:45;02.03.2013;09:00;;7073
02.03.2013;09:00;02.03.2013;09:15;;7378
02.03.2013;09:15;02.03.2013;09:30;;7466
02.03.2013;09:30;02.03.2013;09:45;;7549
02.03.2013;09:45;02.03.2013;10:00;;7693
02.03.2013;10:00;02.03.2013;10:15;;7792
02.03.2013;10:15;02.03.2013;10:30;;7822
02.03.2013;10:30;02.03.2013;10:45;;7746
02.03.2013;10:45;02.03.2013;11:00;;7738
02.03.2013;11:00;02.03.2013;11:15;;7652
02.03.2013;11:15;02.03.2013;11:30;;7637
02.03.2013;11:30;02.03.2013;11:45;;7643
02.03.2013;11:45;02.03.2013;12:00;;7730
02.03.2013;12:00;02.03.2013;12:15;;7608
02.03.2013;12:15;02.03.2013;12:30;;7746
02.03.2013;12:30;02.03.2013;12:45;;7715
02.03.2013;12:45;02.03.2013;13:00;;7698
02.03.2013;13:00;02.03.2013;13:15;;7382
02.03.2013;13:15;02.03.2013;13:30;;7385
02.03.2013;13:30;02.03.2013;13:45;;7248
02.03.2013;13:45;02.03.2013;14:00;;7121
02.03.2013;14:00;02.03.2013;14:15;;7082
02.03.2013;14:15;02.03.2013;14:30;;7061
02.03.2013;14:30;02.03.2013;14:45;;6981
02.03.2013;14:45;02.03.2013;15:00;;6844
02.03.2013;15:00;02.03.2013;15:15;;6939
02.03.2013;15:15;02.03.2013;15:30;;7022
02.03.2013;15:30;02.03.2013;15:45;;6893
02.03.2013;15:45;02.03.2013;16:00;;6846
02.03.2013;16:00;02.03.2013;16:15;;6874
02.03.2013;16:15;02.03.2013;16:30;;6977
02.03.2013;16:30;02.03.2013;16:45;;6978
02.03.2013;16:45;02.03.2013;17:00;;6851
02.03.2013;17:00;02.03.2013;17:15;;6965
02.03.2013;17:15;02.03.2013;17:30;;6891
02.03.2013;17:30;02.03.2013;17:45;;6969
02.03.2013;17:45;02.03.2013;18:00;;7061
02.03.2013;18:00;02.03.2013;18:15;;7330
02.03.2013;18:15;02.03.2013;18:30;;7432
02.03.2013;18:30;02.03.2013;18:45;;7551
02.03.2013;18:45;02.03.2013;19:00;;7678
02.03.2013;19:00;02.03.2013;19:15;;7597
02.03.2013;19:15;02.03.2013;19:30;;7542
02.03.2013;19:30;02.03.2013;19:45;;7667
02.03.2013;19:45;02.03.2013;20:00;;7464
02.03.2013;20:00;02.03.2013;20:15;;7299
02.03.2013;20:15;02.03.2013;20:30;;7373
02.03.2013;20:30;02.03.2013;20:45;;7179
02.03.2013;20:45;02.03.2013;21:00;;7092
02.03.2013;21:00;02.03.2013;21:15;;7074
02.03.2013;21:15;02.03.2013;21:30;;7063
02.03.2013;21:30;02.03.2013;21:45;;7002
02.03.2013;21:45;02.03.2013;22:00;;7104
02.03.2013;22:00;02.03.2013;22:15;;7263
02.03.2013;22:15;02.03.2013;22:30;;7215
02.03.2013;22:30;02.03.2013;22:45;;7105
02.03.2013;22:45;02.03.2013;23:00;;6943
02.03.2013;23:00;02.03.2013;23:15;;6813
02.03.2013;23:15;02.03.2013;23:30;;6799
02.03.2013;23:30;02.03.2013;23:45;;6837
02.03.2013;23:45;03.03.2013;00:00;;6724
03.03.2013;00:00;03.03.2013;00:15;;7495
03.03.2013;00:15;03.03.2013;00:30;;7416
03.03.2013;00:30;03.03.2013;00:45;;7379
03.03.2013;00:45;03.03.2013;01:00;;6492
