"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.09.2013;00:00;01.09.2013;00:15;4934;4949
01.09.2013;00:15;01.09.2013;00:30;4843;4808
01.09.2013;00:30;01.09.2013;00:45;4729;4758
01.09.2013;00:45;01.09.2013;01:00;4642;4573
01.09.2013;01:00;01.09.2013;01:15;4582;4538
01.09.2013;01:15;01.09.2013;01:30;4472;4482
01.09.2013;01:30;01.09.2013;01:45;4425;4403
01.09.2013;01:45;01.09.2013;02:00;4402;4387
01.09.2013;02:00;01.09.2013;02:15;4285;4315
01.09.2013;02:15;01.09.2013;02:30;4294;4238
01.09.2013;02:30;01.09.2013;02:45;4297;4244
01.09.2013;02:45;01.09.2013;03:00;4185;4217
01.09.2013;03:00;01.09.2013;03:15;4233;4174
01.09.2013;03:15;01.09.2013;03:30;4182;4155
01.09.2013;03:30;01.09.2013;03:45;4140;4167
01.09.2013;03:45;01.09.2013;04:00;4077;4113
01.09.2013;04:00;01.09.2013;04:15;4052;4152
01.09.2013;04:15;01.09.2013;04:30;4067;4110
01.09.2013;04:30;01.09.2013;04:45;4090;4102
01.09.2013;04:45;01.09.2013;05:00;4068;4188
01.09.2013;05:00;01.09.2013;05:15;4101;4188
01.09.2013;05:15;01.09.2013;05:30;4107;4160
01.09.2013;05:30;01.09.2013;05:45;4156;4163
01.09.2013;05:45;01.09.2013;06:00;4121;4173
01.09.2013;06:00;01.09.2013;06:15;4194;4242
01.09.2013;06:15;01.09.2013;06:30;4180;4191
01.09.2013;06:30;01.09.2013;06:45;4188;4181
01.09.2013;06:45;01.09.2013;07:00;4202;4148
01.09.2013;07:00;01.09.2013;07:15;4285;4221
01.09.2013;07:15;01.09.2013;07:30;4343;4244
01.09.2013;07:30;01.09.2013;07:45;4404;4378
01.09.2013;07:45;01.09.2013;08:00;4439;4491
01.09.2013;08:00;01.09.2013;08:15;4632;4521
01.09.2013;08:15;01.09.2013;08:30;4725;4730
01.09.2013;08:30;01.09.2013;08:45;4822;4758
01.09.2013;08:45;01.09.2013;09:00;4877;4927
01.09.2013;09:00;01.09.2013;09:15;4993;4813
01.09.2013;09:15;01.09.2013;09:30;5084;4931
01.09.2013;09:30;01.09.2013;09:45;5237;5064
01.09.2013;09:45;01.09.2013;10:00;5348;5216
01.09.2013;10:00;01.09.2013;10:15;5368;5200
01.09.2013;10:15;01.09.2013;10:30;5559;5344
01.09.2013;10:30;01.09.2013;10:45;5594;5486
01.09.2013;10:45;01.09.2013;11:00;5666;5479
01.09.2013;11:00;01.09.2013;11:15;5809;5540
01.09.2013;11:15;01.09.2013;11:30;5916;5669
01.09.2013;11:30;01.09.2013;11:45;6012;5847
01.09.2013;11:45;01.09.2013;12:00;6025;5798
