"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.11.2013;00:00;01.11.2013;00:15;5454;6159
01.11.2013;00:15;01.11.2013;00:30;5314;6010
01.11.2013;00:30;01.11.2013;00:45;5190;5920
01.11.2013;00:45;01.11.2013;01:00;5052;5842
01.11.2013;01:00;01.11.2013;01:15;4942;5756
01.11.2013;01:15;01.11.2013;01:30;4855;5706
01.11.2013;01:30;01.11.2013;01:45;4836;5631
01.11.2013;01:45;01.11.2013;02:00;4766;5544
01.11.2013;02:00;01.11.2013;02:15;4620;5441
01.11.2013;02:15;01.11.2013;02:30;4634;5393
01.11.2013;02:30;01.11.2013;02:45;4589;5360
01.11.2013;02:45;01.11.2013;03:00;4526;5328
01.11.2013;03:00;01.11.2013;03:15;4472;5391
01.11.2013;03:15;01.11.2013;03:30;4442;5373
01.11.2013;03:30;01.11.2013;03:45;4524;5410
01.11.2013;03:45;01.11.2013;04:00;4494;5402
01.11.2013;04:00;01.11.2013;04:15;4531;5481
01.11.2013;04:15;01.11.2013;04:30;4546;5467
01.11.2013;04:30;01.11.2013;04:45;4600;5489
01.11.2013;04:45;01.11.2013;05:00;4544;5520
01.11.2013;05:00;01.11.2013;05:15;4571;5520
01.11.2013;05:15;01.11.2013;05:30;4589;5376
01.11.2013;05:30;01.11.2013;05:45;4614;5266
01.11.2013;05:45;01.11.2013;06:00;4554;5183
01.11.2013;06:00;01.11.2013;06:15;4562;5009
01.11.2013;06:15;01.11.2013;06:30;4631;4977
01.11.2013;06:30;01.11.2013;06:45;4686;5074
01.11.2013;06:45;01.11.2013;07:00;4776;5086
01.11.2013;07:00;01.11.2013;07:15;4855;5124
01.11.2013;07:15;01.11.2013;07:30;4934;5131
01.11.2013;07:30;01.11.2013;07:45;5015;5134
01.11.2013;07:45;01.11.2013;08:00;5009;5234
01.11.2013;08:00;01.11.2013;08:15;5153;5285
01.11.2013;08:15;01.11.2013;08:30;5157;5380
01.11.2013;08:30;01.11.2013;08:45;5296;5395
01.11.2013;08:45;01.11.2013;09:00;5391;5473
01.11.2013;09:00;01.11.2013;09:15;5486;5758
01.11.2013;09:15;01.11.2013;09:30;5549;5790
01.11.2013;09:30;01.11.2013;09:45;5679;5876
01.11.2013;09:45;01.11.2013;10:00;5793;5913
01.11.2013;10:00;01.11.2013;10:15;5864;5912
01.11.2013;10:15;01.11.2013;10:30;5972;6064
01.11.2013;10:30;01.11.2013;10:45;6207;6059
01.11.2013;10:45;01.11.2013;11:00;6392;6190
01.11.2013;11:00;01.11.2013;11:15;6521;6291
01.11.2013;11:15;01.11.2013;11:30;6681;6419
01.11.2013;11:30;01.11.2013;11:45;6717;6492
01.11.2013;11:45;01.11.2013;12:00;6782;6473
01.11.2013;12:00;01.11.2013;12:15;6854;6428
01.11.2013;12:15;01.11.2013;12:30;6839;6480
01.11.2013;12:30;01.11.2013;12:45;6746;6365
01.11.2013;12:45;01.11.2013;13:00;6682;6229
01.11.2013;13:00;01.11.2013;13:15;6370;6084
01.11.2013;13:15;01.11.2013;13:30;6276;6009
01.11.2013;13:30;01.11.2013;13:45;6247;5980
01.11.2013;13:45;01.11.2013;14:00;6124;5970
01.11.2013;14:00;01.11.2013;14:15;6037;6004
01.11.2013;14:15;01.11.2013;14:30;5953;6026
01.11.2013;14:30;01.11.2013;14:45;5833;5976
01.11.2013;14:45;01.11.2013;15:00;5774;5889
01.11.2013;15:00;01.11.2013;15:15;5800;5878
01.11.2013;15:15;01.11.2013;15:30;5722;5825
01.11.2013;15:30;01.11.2013;15:45;5743;5798
01.11.2013;15:45;01.11.2013;16:00;5723;5723
01.11.2013;16:00;01.11.2013;16:15;5655;5818
01.11.2013;16:15;01.11.2013;16:30;5627;5874
01.11.2013;16:30;01.11.2013;16:45;5616;5886
01.11.2013;16:45;01.11.2013;17:00;5738;6042
01.11.2013;17:00;01.11.2013;17:15;5775;6200
01.11.2013;17:15;01.11.2013;17:30;5814;6499
01.11.2013;17:30;01.11.2013;17:45;5868;6639
01.11.2013;17:45;01.11.2013;18:00;5952;6623
01.11.2013;18:00;01.11.2013;18:15;6100;6744
01.11.2013;18:15;01.11.2013;18:30;6122;6744
01.11.2013;18:30;01.11.2013;18:45;6311;6695
01.11.2013;18:45;01.11.2013;19:00;6460;6678
01.11.2013;19:00;01.11.2013;19:15;6517;6545
01.11.2013;19:15;01.11.2013;19:30;6590;6490
01.11.2013;19:30;01.11.2013;19:45;6618;6475
01.11.2013;19:45;01.11.2013;20:00;6579;6364
01.11.2013;20:00;01.11.2013;20:15;6488;6309
01.11.2013;20:15;01.11.2013;20:30;6488;6238
01.11.2013;20:30;01.11.2013;20:45;6395;6167
01.11.2013;20:45;01.11.2013;21:00;6341;6127
01.11.2013;21:00;01.11.2013;21:15;6335;6055
01.11.2013;21:15;01.11.2013;21:30;6361;6079
01.11.2013;21:30;01.11.2013;21:45;6300;6096
01.11.2013;21:45;01.11.2013;22:00;6326;6010
01.11.2013;22:00;01.11.2013;22:15;6478;6128
01.11.2013;22:15;01.11.2013;22:30;6317;6009
01.11.2013;22:30;01.11.2013;22:45;6285;5879
01.11.2013;22:45;01.11.2013;23:00;6179;5766
01.11.2013;23:00;01.11.2013;23:15;6161;5672
01.11.2013;23:15;01.11.2013;23:30;6051;5624
01.11.2013;23:30;01.11.2013;23:45;5967;5533
01.11.2013;23:45;02.11.2013;00:00;5922;5396
02.11.2013;00:00;02.11.2013;00:15;5992;5274
02.11.2013;00:15;02.11.2013;00:30;5864;5150
02.11.2013;00:30;02.11.2013;00:45;5833;5164
02.11.2013;00:45;02.11.2013;01:00;5723;5056
02.11.2013;01:00;02.11.2013;01:15;5565;4959
02.11.2013;01:15;02.11.2013;01:30;5467;4877
02.11.2013;01:30;02.11.2013;01:45;5404;4833
02.11.2013;01:45;02.11.2013;02:00;5263;4802
02.11.2013;02:00;02.11.2013;02:15;5081;4692
02.11.2013;02:15;02.11.2013;02:30;5029;4686
02.11.2013;02:30;02.11.2013;02:45;5072;4668
02.11.2013;02:45;02.11.2013;03:00;5061;4619
02.11.2013;03:00;02.11.2013;03:15;5019;4612
02.11.2013;03:15;02.11.2013;03:30;5007;4625
02.11.2013;03:30;02.11.2013;03:45;5058;4677
02.11.2013;03:45;02.11.2013;04:00;5060;4650
02.11.2013;04:00;02.11.2013;04:15;5075;4724
02.11.2013;04:15;02.11.2013;04:30;5029;4765
02.11.2013;04:30;02.11.2013;04:45;5146;4822
