"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.12.2011;00:00;01.12.2011;00:15;;8070
01.12.2011;00:15;01.12.2011;00:30;;7870
01.12.2011;00:30;01.12.2011;00:45;;7747
01.12.2011;00:45;01.12.2011;01:00;;7569
01.12.2011;01:00;01.12.2011;01:15;;7440
01.12.2011;01:15;01.12.2011;01:30;;7437
01.12.2011;01:30;01.12.2011;01:45;;7420
01.12.2011;01:45;01.12.2011;02:00;;7462
01.12.2011;02:00;01.12.2011;02:15;;7368
01.12.2011;02:15;01.12.2011;02:30;;7279
01.12.2011;02:30;01.12.2011;02:45;;7312
01.12.2011;02:45;01.12.2011;03:00;;7279
01.12.2011;03:00;01.12.2011;03:15;;7281
01.12.2011;03:15;01.12.2011;03:30;;7293
01.12.2011;03:30;01.12.2011;03:45;;7337
01.12.2011;03:45;01.12.2011;04:00;;7353
01.12.2011;04:00;01.12.2011;04:15;;7385
01.12.2011;04:15;01.12.2011;04:30;;7482
01.12.2011;04:30;01.12.2011;04:45;;7625
01.12.2011;04:45;01.12.2011;05:00;;7620
01.12.2011;05:00;01.12.2011;05:15;;7839
01.12.2011;05:15;01.12.2011;05:30;;7902
01.12.2011;05:30;01.12.2011;05:45;;8046
01.12.2011;05:45;01.12.2011;06:00;;8246
01.12.2011;06:00;01.12.2011;06:15;;8560
01.12.2011;06:15;01.12.2011;06:30;;8936
01.12.2011;06:30;01.12.2011;06:45;;9263
01.12.2011;06:45;01.12.2011;07:00;;9594
01.12.2011;07:00;01.12.2011;07:15;;10011
01.12.2011;07:15;01.12.2011;07:30;;10274
01.12.2011;07:30;01.12.2011;07:45;;10381
01.12.2011;07:45;01.12.2011;08:00;;10532
01.12.2011;08:00;01.12.2011;08:15;;10561
01.12.2011;08:15;01.12.2011;08:30;;10615
01.12.2011;08:30;01.12.2011;08:45;;10629
01.12.2011;08:45;01.12.2011;09:00;;10620
01.12.2011;09:00;01.12.2011;09:15;;10596
01.12.2011;09:15;01.12.2011;09:30;;10612
01.12.2011;09:30;01.12.2011;09:45;;10693
01.12.2011;09:45;01.12.2011;10:00;;10752
01.12.2011;10:00;01.12.2011;10:15;;10736
01.12.2011;10:15;01.12.2011;10:30;;10679
01.12.2011;10:30;01.12.2011;10:45;;10643
01.12.2011;10:45;01.12.2011;11:00;;10706
01.12.2011;11:00;01.12.2011;11:15;;10741
01.12.2011;11:15;01.12.2011;11:30;;10866
01.12.2011;11:30;01.12.2011;11:45;;10955
01.12.2011;11:45;01.12.2011;12:00;;10921
01.12.2011;12:00;01.12.2011;12:15;;10848
01.12.2011;12:15;01.12.2011;12:30;;10694
01.12.2011;12:30;01.12.2011;12:45;;10640
01.12.2011;12:45;01.12.2011;13:00;;10615
01.12.2011;13:00;01.12.2011;13:15;;10724
01.12.2011;13:15;01.12.2011;13:30;;10652
01.12.2011;13:30;01.12.2011;13:45;;10650
