"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.08.2012;00:00;01.08.2012;00:15;;5957
01.08.2012;00:15;01.08.2012;00:30;;5833
01.08.2012;00:30;01.08.2012;00:45;;5827
01.08.2012;00:45;01.08.2012;01:00;;5734
01.08.2012;01:00;01.08.2012;01:15;;5601
01.08.2012;01:15;01.08.2012;01:30;;5497
01.08.2012;01:30;01.08.2012;01:45;;5369
01.08.2012;01:45;01.08.2012;02:00;;5367
01.08.2012;02:00;01.08.2012;02:15;;5301
01.08.2012;02:15;01.08.2012;02:30;;5264
01.08.2012;02:30;01.08.2012;02:45;;5263
01.08.2012;02:45;01.08.2012;03:00;;5301
01.08.2012;03:00;01.08.2012;03:15;;5397
01.08.2012;03:15;01.08.2012;03:30;;5414
01.08.2012;03:30;01.08.2012;03:45;;5375
01.08.2012;03:45;01.08.2012;04:00;;5337
01.08.2012;04:00;01.08.2012;04:15;;5457
01.08.2012;04:15;01.08.2012;04:30;;5424
01.08.2012;04:30;01.08.2012;04:45;;5479
01.08.2012;04:45;01.08.2012;05:00;;5504
01.08.2012;05:00;01.08.2012;05:15;;5728
01.08.2012;05:15;01.08.2012;05:30;;5809
01.08.2012;05:30;01.08.2012;05:45;;5967
01.08.2012;05:45;01.08.2012;06:00;;6145
01.08.2012;06:00;01.08.2012;06:15;;6546
01.08.2012;06:15;01.08.2012;06:30;;6665
01.08.2012;06:30;01.08.2012;06:45;;6976
01.08.2012;06:45;01.08.2012;07:00;;7254
01.08.2012;07:00;01.08.2012;07:15;;7561
01.08.2012;07:15;01.08.2012;07:30;;7793
01.08.2012;07:30;01.08.2012;07:45;;7994
01.08.2012;07:45;01.08.2012;08:00;;8040
01.08.2012;08:00;01.08.2012;08:15;;8151
01.08.2012;08:15;01.08.2012;08:30;;8324
01.08.2012;08:30;01.08.2012;08:45;;8425
01.08.2012;08:45;01.08.2012;09:00;;8573
01.08.2012;09:00;01.08.2012;09:15;;8456
01.08.2012;09:15;01.08.2012;09:30;;8614
01.08.2012;09:30;01.08.2012;09:45;;8777
01.08.2012;09:45;01.08.2012;10:00;;9073
01.08.2012;10:00;01.08.2012;10:15;;9053
01.08.2012;10:15;01.08.2012;10:30;;9166
01.08.2012;10:30;01.08.2012;10:45;;9310
01.08.2012;10:45;01.08.2012;11:00;;9440
01.08.2012;11:00;01.08.2012;11:15;;9339
01.08.2012;11:15;01.08.2012;11:30;;9396
01.08.2012;11:30;01.08.2012;11:45;;9630
01.08.2012;11:45;01.08.2012;12:00;;9669
01.08.2012;12:00;01.08.2012;12:15;;9436
01.08.2012;12:15;01.08.2012;12:30;;9245
01.08.2012;12:30;01.08.2012;12:45;;9258
01.08.2012;12:45;01.08.2012;13:00;;9352
01.08.2012;13:00;01.08.2012;13:15;;9191
01.08.2012;13:15;01.08.2012;13:30;;9246
01.08.2012;13:30;01.08.2012;13:45;;9163
01.08.2012;13:45;01.08.2012;14:00;;9102
01.08.2012;14:00;01.08.2012;14:15;;9144
01.08.2012;14:15;01.08.2012;14:30;;9181
01.08.2012;14:30;01.08.2012;14:45;;9091
01.08.2012;14:45;01.08.2012;15:00;;9027
01.08.2012;15:00;01.08.2012;15:15;;8993
01.08.2012;15:15;01.08.2012;15:30;;8922
01.08.2012;15:30;01.08.2012;15:45;;8877
01.08.2012;15:45;01.08.2012;16:00;;8820
01.08.2012;16:00;01.08.2012;16:15;;8687
01.08.2012;16:15;01.08.2012;16:30;;8510
01.08.2012;16:30;01.08.2012;16:45;;8460
01.08.2012;16:45;01.08.2012;17:00;;8364
01.08.2012;17:00;01.08.2012;17:15;;8393
01.08.2012;17:15;01.08.2012;17:30;;8392
01.08.2012;17:30;01.08.2012;17:45;;8268
01.08.2012;17:45;01.08.2012;18:00;;8222
01.08.2012;18:00;01.08.2012;18:15;;8182
01.08.2012;18:15;01.08.2012;18:30;;8139
01.08.2012;18:30;01.08.2012;18:45;;8062
01.08.2012;18:45;01.08.2012;19:00;;7944
01.08.2012;19:00;01.08.2012;19:15;;7911
01.08.2012;19:15;01.08.2012;19:30;;7758
01.08.2012;19:30;01.08.2012;19:45;;7727
01.08.2012;19:45;01.08.2012;20:00;;7667
01.08.2012;20:00;01.08.2012;20:15;;7662
01.08.2012;20:15;01.08.2012;20:30;;7639
01.08.2012;20:30;01.08.2012;20:45;;7653
01.08.2012;20:45;01.08.2012;21:00;;7625
01.08.2012;21:00;01.08.2012;21:15;;7506
01.08.2012;21:15;01.08.2012;21:30;;7589
01.08.2012;21:30;01.08.2012;21:45;;7586
01.08.2012;21:45;01.08.2012;22:00;;7536
01.08.2012;22:00;01.08.2012;22:15;;7316
01.08.2012;22:15;01.08.2012;22:30;;7347
01.08.2012;22:30;01.08.2012;22:45;;7086
01.08.2012;22:45;01.08.2012;23:00;;6875
01.08.2012;23:00;01.08.2012;23:15;;6609
01.08.2012;23:15;01.08.2012;23:30;;6530
01.08.2012;23:30;01.08.2012;23:45;;6534
01.08.2012;23:45;02.08.2012;00:00;;6398
02.08.2012;00:00;02.08.2012;00:15;;5950
02.08.2012;00:15;02.08.2012;00:30;;5863
02.08.2012;00:30;02.08.2012;00:45;;5770
02.08.2012;00:45;02.08.2012;01:00;;5675
02.08.2012;01:00;02.08.2012;01:15;;5482
02.08.2012;01:15;02.08.2012;01:30;;5466
02.08.2012;01:30;02.08.2012;01:45;;5417
02.08.2012;01:45;02.08.2012;02:00;;5435
02.08.2012;02:00;02.08.2012;02:15;;5361
02.08.2012;02:15;02.08.2012;02:30;;5266
02.08.2012;02:30;02.08.2012;02:45;;5173
02.08.2012;02:45;02.08.2012;03:00;;5223
02.08.2012;03:00;02.08.2012;03:15;;5231
02.08.2012;03:15;02.08.2012;03:30;;5274
02.08.2012;03:30;02.08.2012;03:45;;5248
02.08.2012;03:45;02.08.2012;04:00;;5192
02.08.2012;04:00;02.08.2012;04:15;;5244
02.08.2012;04:15;02.08.2012;04:30;;5211
02.08.2012;04:30;02.08.2012;04:45;;5205
02.08.2012;04:45;02.08.2012;05:00;;5275
02.08.2012;05:00;02.08.2012;05:15;;5479
02.08.2012;05:15;02.08.2012;05:30;;5598
02.08.2012;05:30;02.08.2012;05:45;;5747
02.08.2012;05:45;02.08.2012;06:00;;5871
02.08.2012;06:00;02.08.2012;06:15;;6333
02.08.2012;06:15;02.08.2012;06:30;;6634
02.08.2012;06:30;02.08.2012;06:45;;6899
02.08.2012;06:45;02.08.2012;07:00;;7062
02.08.2012;07:00;02.08.2012;07:15;;7321
02.08.2012;07:15;02.08.2012;07:30;;7512
02.08.2012;07:30;02.08.2012;07:45;;7619
02.08.2012;07:45;02.08.2012;08:00;;7747
02.08.2012;08:00;02.08.2012;08:15;;7996
02.08.2012;08:15;02.08.2012;08:30;;8219
02.08.2012;08:30;02.08.2012;08:45;;8349
02.08.2012;08:45;02.08.2012;09:00;;8420
02.08.2012;09:00;02.08.2012;09:15;;8562
02.08.2012;09:15;02.08.2012;09:30;;8595
02.08.2012;09:30;02.08.2012;09:45;;8604
02.08.2012;09:45;02.08.2012;10:00;;8923
02.08.2012;10:00;02.08.2012;10:15;;8838
02.08.2012;10:15;02.08.2012;10:30;;9032
02.08.2012;10:30;02.08.2012;10:45;;9176
02.08.2012;10:45;02.08.2012;11:00;;9280
02.08.2012;11:00;02.08.2012;11:15;;9377
02.08.2012;11:15;02.08.2012;11:30;;9526
02.08.2012;11:30;02.08.2012;11:45;;9543
02.08.2012;11:45;02.08.2012;12:00;;9599
02.08.2012;12:00;02.08.2012;12:15;;9315
02.08.2012;12:15;02.08.2012;12:30;;9270
02.08.2012;12:30;02.08.2012;12:45;;9223
02.08.2012;12:45;02.08.2012;13:00;;9146
02.08.2012;13:00;02.08.2012;13:15;;9099
02.08.2012;13:15;02.08.2012;13:30;;8839
02.08.2012;13:30;02.08.2012;13:45;;8986
02.08.2012;13:45;02.08.2012;14:00;;9024
02.08.2012;14:00;02.08.2012;14:15;;8968
02.08.2012;14:15;02.08.2012;14:30;;8804
02.08.2012;14:30;02.08.2012;14:45;;8840
02.08.2012;14:45;02.08.2012;15:00;;8801
02.08.2012;15:00;02.08.2012;15:15;;8803
02.08.2012;15:15;02.08.2012;15:30;;8813
02.08.2012;15:30;02.08.2012;15:45;;8750
02.08.2012;15:45;02.08.2012;16:00;;8628
02.08.2012;16:00;02.08.2012;16:15;;8512
02.08.2012;16:15;02.08.2012;16:30;;8364
02.08.2012;16:30;02.08.2012;16:45;;8219
02.08.2012;16:45;02.08.2012;17:00;;8147
02.08.2012;17:00;02.08.2012;17:15;;8062
02.08.2012;17:15;02.08.2012;17:30;;8025
02.08.2012;17:30;02.08.2012;17:45;;7996
02.08.2012;17:45;02.08.2012;18:00;;7910
02.08.2012;18:00;02.08.2012;18:15;;7758
02.08.2012;18:15;02.08.2012;18:30;;7829
02.08.2012;18:30;02.08.2012;18:45;;7855
02.08.2012;18:45;02.08.2012;19:00;;7860
02.08.2012;19:00;02.08.2012;19:15;;7792
02.08.2012;19:15;02.08.2012;19:30;;7790
02.08.2012;19:30;02.08.2012;19:45;;7727
02.08.2012;19:45;02.08.2012;20:00;;7552
02.08.2012;20:00;02.08.2012;20:15;;7512
02.08.2012;20:15;02.08.2012;20:30;;7398
02.08.2012;20:30;02.08.2012;20:45;;7399
02.08.2012;20:45;02.08.2012;21:00;;7386
02.08.2012;21:00;02.08.2012;21:15;;7297
02.08.2012;21:15;02.08.2012;21:30;;7408
02.08.2012;21:30;02.08.2012;21:45;;7399
02.08.2012;21:45;02.08.2012;22:00;;7321
02.08.2012;22:00;02.08.2012;22:15;;7239
02.08.2012;22:15;02.08.2012;22:30;;7077
02.08.2012;22:30;02.08.2012;22:45;;6900
02.08.2012;22:45;02.08.2012;23:00;;6717
02.08.2012;23:00;02.08.2012;23:15;;6508
02.08.2012;23:15;02.08.2012;23:30;;6399
02.08.2012;23:30;02.08.2012;23:45;;6348
02.08.2012;23:45;03.08.2012;00:00;;6312
03.08.2012;00:00;03.08.2012;00:15;;6088
03.08.2012;00:15;03.08.2012;00:30;;5837
03.08.2012;00:30;03.08.2012;00:45;;5785
03.08.2012;00:45;03.08.2012;01:00;;5854
03.08.2012;01:00;03.08.2012;01:15;;5609
03.08.2012;01:15;03.08.2012;01:30;;5547
03.08.2012;01:30;03.08.2012;01:45;;5544
03.08.2012;01:45;03.08.2012;02:00;;5637
03.08.2012;02:00;03.08.2012;02:15;;5423
03.08.2012;02:15;03.08.2012;02:30;;5388
03.08.2012;02:30;03.08.2012;02:45;;5364
03.08.2012;02:45;03.08.2012;03:00;;5365
03.08.2012;03:00;03.08.2012;03:15;;5412
03.08.2012;03:15;03.08.2012;03:30;;5417
03.08.2012;03:30;03.08.2012;03:45;;5408
03.08.2012;03:45;03.08.2012;04:00;;5471
03.08.2012;04:00;03.08.2012;04:15;;5503
03.08.2012;04:15;03.08.2012;04:30;;5528
03.08.2012;04:30;03.08.2012;04:45;;5585
03.08.2012;04:45;03.08.2012;05:00;;5611
03.08.2012;05:00;03.08.2012;05:15;;5801
03.08.2012;05:15;03.08.2012;05:30;;5896
03.08.2012;05:30;03.08.2012;05:45;;6033
03.08.2012;05:45;03.08.2012;06:00;;6182
03.08.2012;06:00;03.08.2012;06:15;;6617
03.08.2012;06:15;03.08.2012;06:30;;6760
03.08.2012;06:30;03.08.2012;06:45;;6953
03.08.2012;06:45;03.08.2012;07:00;;7163
03.08.2012;07:00;03.08.2012;07:15;;7586
03.08.2012;07:15;03.08.2012;07:30;;7832
03.08.2012;07:30;03.08.2012;07:45;;7939
03.08.2012;07:45;03.08.2012;08:00;;8012
03.08.2012;08:00;03.08.2012;08:15;;8193
03.08.2012;08:15;03.08.2012;08:30;;8280
03.08.2012;08:30;03.08.2012;08:45;;8380
03.08.2012;08:45;03.08.2012;09:00;;8561
03.08.2012;09:00;03.08.2012;09:15;;8539
03.08.2012;09:15;03.08.2012;09:30;;8515
03.08.2012;09:30;03.08.2012;09:45;;8756
03.08.2012;09:45;03.08.2012;10:00;;8832
03.08.2012;10:00;03.08.2012;10:15;;8815
03.08.2012;10:15;03.08.2012;10:30;;9033
03.08.2012;10:30;03.08.2012;10:45;;9055
03.08.2012;10:45;03.08.2012;11:00;;9139
03.08.2012;11:00;03.08.2012;11:15;;9122
03.08.2012;11:15;03.08.2012;11:30;;9152
03.08.2012;11:30;03.08.2012;11:45;;9314
03.08.2012;11:45;03.08.2012;12:00;;9351
03.08.2012;12:00;03.08.2012;12:15;;9063
03.08.2012;12:15;03.08.2012;12:30;;9247
03.08.2012;12:30;03.08.2012;12:45;;9166
03.08.2012;12:45;03.08.2012;13:00;;9180
03.08.2012;13:00;03.08.2012;13:15;;9196
03.08.2012;13:15;03.08.2012;13:30;;9144
03.08.2012;13:30;03.08.2012;13:45;;8972
03.08.2012;13:45;03.08.2012;14:00;;8887
03.08.2012;14:00;03.08.2012;14:15;;8826
03.08.2012;14:15;03.08.2012;14:30;;8712
03.08.2012;14:30;03.08.2012;14:45;;8622
03.08.2012;14:45;03.08.2012;15:00;;8536
03.08.2012;15:00;03.08.2012;15:15;;8513
03.08.2012;15:15;03.08.2012;15:30;;8313
03.08.2012;15:30;03.08.2012;15:45;;8182
03.08.2012;15:45;03.08.2012;16:00;;8032
03.08.2012;16:00;03.08.2012;16:15;;8060
03.08.2012;16:15;03.08.2012;16:30;;8156
