"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.12.2010;00:00;01.12.2010;00:15;;8096
01.12.2010;00:15;01.12.2010;00:30;;8028
01.12.2010;00:30;01.12.2010;00:45;;7956
01.12.2010;00:45;01.12.2010;01:00;;7850
01.12.2010;01:00;01.12.2010;01:15;;7707
01.12.2010;01:15;01.12.2010;01:30;;7728
01.12.2010;01:30;01.12.2010;01:45;;7782
01.12.2010;01:45;01.12.2010;02:00;;7784
01.12.2010;02:00;01.12.2010;02:15;;7698
01.12.2010;02:15;01.12.2010;02:30;;7615
01.12.2010;02:30;01.12.2010;02:45;;7515
01.12.2010;02:45;01.12.2010;03:00;;7475
01.12.2010;03:00;01.12.2010;03:15;;7519
01.12.2010;03:15;01.12.2010;03:30;;7490
01.12.2010;03:30;01.12.2010;03:45;;7515
01.12.2010;03:45;01.12.2010;04:00;;7624
01.12.2010;04:00;01.12.2010;04:15;;7689
01.12.2010;04:15;01.12.2010;04:30;;7797
01.12.2010;04:30;01.12.2010;04:45;;7887
01.12.2010;04:45;01.12.2010;05:00;;7814
01.12.2010;05:00;01.12.2010;05:15;;7851
01.12.2010;05:15;01.12.2010;05:30;;7899
01.12.2010;05:30;01.12.2010;05:45;;8043
01.12.2010;05:45;01.12.2010;06:00;;8015
01.12.2010;06:00;01.12.2010;06:15;;8169
01.12.2010;06:15;01.12.2010;06:30;;8492
01.12.2010;06:30;01.12.2010;06:45;;8765
01.12.2010;06:45;01.12.2010;07:00;;9102
01.12.2010;07:00;01.12.2010;07:15;;9309
01.12.2010;07:15;01.12.2010;07:30;;9512
01.12.2010;07:30;01.12.2010;07:45;;9640
01.12.2010;07:45;01.12.2010;08:00;;9778
01.12.2010;08:00;01.12.2010;08:15;;9881
01.12.2010;08:15;01.12.2010;08:30;;9948
01.12.2010;08:30;01.12.2010;08:45;;9961
01.12.2010;08:45;01.12.2010;09:00;;9976
01.12.2010;09:00;01.12.2010;09:15;;10050
01.12.2010;09:15;01.12.2010;09:30;;10048
01.12.2010;09:30;01.12.2010;09:45;;10179
01.12.2010;09:45;01.12.2010;10:00;;10231
01.12.2010;10:00;01.12.2010;10:15;;10210
01.12.2010;10:15;01.12.2010;10:30;;10216
01.12.2010;10:30;01.12.2010;10:45;;10195
01.12.2010;10:45;01.12.2010;11:00;;10268
01.12.2010;11:00;01.12.2010;11:15;;10265
01.12.2010;11:15;01.12.2010;11:30;;10244
01.12.2010;11:30;01.12.2010;11:45;;10324
01.12.2010;11:45;01.12.2010;12:00;;10346
01.12.2010;12:00;01.12.2010;12:15;;10242
01.12.2010;12:15;01.12.2010;12:30;;10272
01.12.2010;12:30;01.12.2010;12:45;;10218
01.12.2010;12:45;01.12.2010;13:00;;10230
01.12.2010;13:00;01.12.2010;13:15;;10307
01.12.2010;13:15;01.12.2010;13:30;;10248
01.12.2010;13:30;01.12.2010;13:45;;10321
01.12.2010;13:45;01.12.2010;14:00;;10216
01.12.2010;14:00;01.12.2010;14:15;;10185
01.12.2010;14:15;01.12.2010;14:30;;10231
01.12.2010;14:30;01.12.2010;14:45;;10163
01.12.2010;14:45;01.12.2010;15:00;;10150
01.12.2010;15:00;01.12.2010;15:15;;10264
01.12.2010;15:15;01.12.2010;15:30;;10205
01.12.2010;15:30;01.12.2010;15:45;;10187
01.12.2010;15:45;01.12.2010;16:00;;10058
01.12.2010;16:00;01.12.2010;16:15;;10091
01.12.2010;16:15;01.12.2010;16:30;;10157
01.12.2010;16:30;01.12.2010;16:45;;10275
01.12.2010;16:45;01.12.2010;17:00;;10418
01.12.2010;17:00;01.12.2010;17:15;;10509
01.12.2010;17:15;01.12.2010;17:30;;10538
01.12.2010;17:30;01.12.2010;17:45;;10408
01.12.2010;17:45;01.12.2010;18:00;;10382
01.12.2010;18:00;01.12.2010;18:15;;10381
01.12.2010;18:15;01.12.2010;18:30;;10277
01.12.2010;18:30;01.12.2010;18:45;;10187
01.12.2010;18:45;01.12.2010;19:00;;10205
01.12.2010;19:00;01.12.2010;19:15;;10183
01.12.2010;19:15;01.12.2010;19:30;;10100
01.12.2010;19:30;01.12.2010;19:45;;10039
01.12.2010;19:45;01.12.2010;20:00;;9946
01.12.2010;20:00;01.12.2010;20:15;;10094
01.12.2010;20:15;01.12.2010;20:30;;10034
01.12.2010;20:30;01.12.2010;20:45;;9964
01.12.2010;20:45;01.12.2010;21:00;;9793
01.12.2010;21:00;01.12.2010;21:15;;9645
01.12.2010;21:15;01.12.2010;21:30;;9541
01.12.2010;21:30;01.12.2010;21:45;;9495
01.12.2010;21:45;01.12.2010;22:00;;9372
01.12.2010;22:00;01.12.2010;22:15;;9378
01.12.2010;22:15;01.12.2010;22:30;;9219
01.12.2010;22:30;01.12.2010;22:45;;8995
01.12.2010;22:45;01.12.2010;23:00;;8864
01.12.2010;23:00;01.12.2010;23:15;;9028
01.12.2010;23:15;01.12.2010;23:30;;8797
01.12.2010;23:30;01.12.2010;23:45;;8662
01.12.2010;23:45;02.12.2010;00:00;;8609
02.12.2010;00:00;02.12.2010;00:15;;8556
02.12.2010;00:15;02.12.2010;00:30;;8439
02.12.2010;00:30;02.12.2010;00:45;;8244
02.12.2010;00:45;02.12.2010;01:00;;8196
02.12.2010;01:00;02.12.2010;01:15;;8109
02.12.2010;01:15;02.12.2010;01:30;;8053
02.12.2010;01:30;02.12.2010;01:45;;8068
02.12.2010;01:45;02.12.2010;02:00;;8019
02.12.2010;02:00;02.12.2010;02:15;;7906
02.12.2010;02:15;02.12.2010;02:30;;7851
02.12.2010;02:30;02.12.2010;02:45;;7804
02.12.2010;02:45;02.12.2010;03:00;;7726
02.12.2010;03:00;02.12.2010;03:15;;7676
02.12.2010;03:15;02.12.2010;03:30;;7613
02.12.2010;03:30;02.12.2010;03:45;;7555
02.12.2010;03:45;02.12.2010;04:00;;7486
02.12.2010;04:00;02.12.2010;04:15;;7532
02.12.2010;04:15;02.12.2010;04:30;;7647
02.12.2010;04:30;02.12.2010;04:45;;7731
02.12.2010;04:45;02.12.2010;05:00;;7767
02.12.2010;05:00;02.12.2010;05:15;;7838
02.12.2010;05:15;02.12.2010;05:30;;7895
02.12.2010;05:30;02.12.2010;05:45;;8008
02.12.2010;05:45;02.12.2010;06:00;;8159
02.12.2010;06:00;02.12.2010;06:15;;8387
02.12.2010;06:15;02.12.2010;06:30;;8725
02.12.2010;06:30;02.12.2010;06:45;;8977
02.12.2010;06:45;02.12.2010;07:00;;9228
02.12.2010;07:00;02.12.2010;07:15;;9331
02.12.2010;07:15;02.12.2010;07:30;;9513
02.12.2010;07:30;02.12.2010;07:45;;9603
02.12.2010;07:45;02.12.2010;08:00;;9730
02.12.2010;08:00;02.12.2010;08:15;;9779
02.12.2010;08:15;02.12.2010;08:30;;9845
02.12.2010;08:30;02.12.2010;08:45;;9895
02.12.2010;08:45;02.12.2010;09:00;;9961
02.12.2010;09:00;02.12.2010;09:15;;10012
02.12.2010;09:15;02.12.2010;09:30;;10069
02.12.2010;09:30;02.12.2010;09:45;;10171
02.12.2010;09:45;02.12.2010;10:00;;10213
02.12.2010;10:00;02.12.2010;10:15;;10209
02.12.2010;10:15;02.12.2010;10:30;;10200
02.12.2010;10:30;02.12.2010;10:45;;10201
02.12.2010;10:45;02.12.2010;11:00;;10175
02.12.2010;11:00;02.12.2010;11:15;;10144
02.12.2010;11:15;02.12.2010;11:30;;10182
02.12.2010;11:30;02.12.2010;11:45;;10172
02.12.2010;11:45;02.12.2010;12:00;;10152
02.12.2010;12:00;02.12.2010;12:15;;10146
02.12.2010;12:15;02.12.2010;12:30;;10092
02.12.2010;12:30;02.12.2010;12:45;;10047
02.12.2010;12:45;02.12.2010;13:00;;10055
02.12.2010;13:00;02.12.2010;13:15;;10105
02.12.2010;13:15;02.12.2010;13:30;;10070
02.12.2010;13:30;02.12.2010;13:45;;10148
02.12.2010;13:45;02.12.2010;14:00;;10098
