"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.06.2012;00:00;01.06.2012;00:15;;6243
01.06.2012;00:15;01.06.2012;00:30;;6197
01.06.2012;00:30;01.06.2012;00:45;;6158
01.06.2012;00:45;01.06.2012;01:00;;6012
01.06.2012;01:00;01.06.2012;01:15;;5837
01.06.2012;01:15;01.06.2012;01:30;;5836
01.06.2012;01:30;01.06.2012;01:45;;5731
01.06.2012;01:45;01.06.2012;02:00;;5537
01.06.2012;02:00;01.06.2012;02:15;;5359
01.06.2012;02:15;01.06.2012;02:30;;5370
01.06.2012;02:30;01.06.2012;02:45;;5391
01.06.2012;02:45;01.06.2012;03:00;;5401
01.06.2012;03:00;01.06.2012;03:15;;5319
01.06.2012;03:15;01.06.2012;03:30;;5372
01.06.2012;03:30;01.06.2012;03:45;;5342
01.06.2012;03:45;01.06.2012;04:00;;5333
01.06.2012;04:00;01.06.2012;04:15;;5388
01.06.2012;04:15;01.06.2012;04:30;;5390
01.06.2012;04:30;01.06.2012;04:45;;5477
01.06.2012;04:45;01.06.2012;05:00;;5540
01.06.2012;05:00;01.06.2012;05:15;;5696
01.06.2012;05:15;01.06.2012;05:30;;5715
01.06.2012;05:30;01.06.2012;05:45;;5866
01.06.2012;05:45;01.06.2012;06:00;;6054
01.06.2012;06:00;01.06.2012;06:15;;6494
01.06.2012;06:15;01.06.2012;06:30;;6754
01.06.2012;06:30;01.06.2012;06:45;;6941
01.06.2012;06:45;01.06.2012;07:00;;7208
01.06.2012;07:00;01.06.2012;07:15;;7646
01.06.2012;07:15;01.06.2012;07:30;;7713
01.06.2012;07:30;01.06.2012;07:45;;7961
01.06.2012;07:45;01.06.2012;08:00;;8074
01.06.2012;08:00;01.06.2012;08:15;;8293
01.06.2012;08:15;01.06.2012;08:30;;8460
01.06.2012;08:30;01.06.2012;08:45;;8543
01.06.2012;08:45;01.06.2012;09:00;;8758
01.06.2012;09:00;01.06.2012;09:15;;8710
01.06.2012;09:15;01.06.2012;09:30;;8616
01.06.2012;09:30;01.06.2012;09:45;;8832
01.06.2012;09:45;01.06.2012;10:00;;8896
01.06.2012;10:00;01.06.2012;10:15;;8916
01.06.2012;10:15;01.06.2012;10:30;;9017
01.06.2012;10:30;01.06.2012;10:45;;9004
01.06.2012;10:45;01.06.2012;11:00;;9172
01.06.2012;11:00;01.06.2012;11:15;;9256
01.06.2012;11:15;01.06.2012;11:30;;9238
01.06.2012;11:30;01.06.2012;11:45;;9379
01.06.2012;11:45;01.06.2012;12:00;;9193
01.06.2012;12:00;01.06.2012;12:15;;9010
01.06.2012;12:15;01.06.2012;12:30;;8759
01.06.2012;12:30;01.06.2012;12:45;;8541
01.06.2012;12:45;01.06.2012;13:00;;8636
01.06.2012;13:00;01.06.2012;13:15;;8608
01.06.2012;13:15;01.06.2012;13:30;;8694
01.06.2012;13:30;01.06.2012;13:45;;8660
01.06.2012;13:45;01.06.2012;14:00;;8763
01.06.2012;14:00;01.06.2012;14:15;;8419
01.06.2012;14:15;01.06.2012;14:30;;8438
01.06.2012;14:30;01.06.2012;14:45;;8278
01.06.2012;14:45;01.06.2012;15:00;;8228
01.06.2012;15:00;01.06.2012;15:15;;8273
01.06.2012;15:15;01.06.2012;15:30;;8059
01.06.2012;15:30;01.06.2012;15:45;;8173
01.06.2012;15:45;01.06.2012;16:00;;8178
01.06.2012;16:00;01.06.2012;16:15;;8129
01.06.2012;16:15;01.06.2012;16:30;;8352
01.06.2012;16:30;01.06.2012;16:45;;8248
01.06.2012;16:45;01.06.2012;17:00;;8116
01.06.2012;17:00;01.06.2012;17:15;;8164
01.06.2012;17:15;01.06.2012;17:30;;8049
01.06.2012;17:30;01.06.2012;17:45;;8036
01.06.2012;17:45;01.06.2012;18:00;;7984
01.06.2012;18:00;01.06.2012;18:15;;7958
01.06.2012;18:15;01.06.2012;18:30;;7691
01.06.2012;18:30;01.06.2012;18:45;;7709
01.06.2012;18:45;01.06.2012;19:00;;7692
01.06.2012;19:00;01.06.2012;19:15;;7652
01.06.2012;19:15;01.06.2012;19:30;;7596
01.06.2012;19:30;01.06.2012;19:45;;7513
01.06.2012;19:45;01.06.2012;20:00;;7458
01.06.2012;20:00;01.06.2012;20:15;;7333
01.06.2012;20:15;01.06.2012;20:30;;7215
01.06.2012;20:30;01.06.2012;20:45;;7126
01.06.2012;20:45;01.06.2012;21:00;;7081
01.06.2012;21:00;01.06.2012;21:15;;7020
01.06.2012;21:15;01.06.2012;21:30;;7033
01.06.2012;21:30;01.06.2012;21:45;;7039
01.06.2012;21:45;01.06.2012;22:00;;7027
01.06.2012;22:00;01.06.2012;22:15;;7042
01.06.2012;22:15;01.06.2012;22:30;;6902
01.06.2012;22:30;01.06.2012;22:45;;6815
01.06.2012;22:45;01.06.2012;23:00;;6645
01.06.2012;23:00;01.06.2012;23:15;;6411
01.06.2012;23:15;01.06.2012;23:30;;6329
01.06.2012;23:30;01.06.2012;23:45;;6294
01.06.2012;23:45;02.06.2012;00:00;;6158
02.06.2012;00:00;02.06.2012;00:15;;6004
02.06.2012;00:15;02.06.2012;00:30;;6009
02.06.2012;00:30;02.06.2012;00:45;;5899
02.06.2012;00:45;02.06.2012;01:00;;5802
02.06.2012;01:00;02.06.2012;01:15;;5654
02.06.2012;01:15;02.06.2012;01:30;;5616
02.06.2012;01:30;02.06.2012;01:45;;5576
02.06.2012;01:45;02.06.2012;02:00;;5250
02.06.2012;02:00;02.06.2012;02:15;;5214
02.06.2012;02:15;02.06.2012;02:30;;5074
02.06.2012;02:30;02.06.2012;02:45;;5057
02.06.2012;02:45;02.06.2012;03:00;;5071
02.06.2012;03:00;02.06.2012;03:15;;5049
02.06.2012;03:15;02.06.2012;03:30;;5064
02.06.2012;03:30;02.06.2012;03:45;;4996
02.06.2012;03:45;02.06.2012;04:00;;5018
02.06.2012;04:00;02.06.2012;04:15;;5060
02.06.2012;04:15;02.06.2012;04:30;;5052
02.06.2012;04:30;02.06.2012;04:45;;5105
02.06.2012;04:45;02.06.2012;05:00;;5148
02.06.2012;05:00;02.06.2012;05:15;;5108
02.06.2012;05:15;02.06.2012;05:30;;4977
02.06.2012;05:30;02.06.2012;05:45;;4989
02.06.2012;05:45;02.06.2012;06:00;;5034
02.06.2012;06:00;02.06.2012;06:15;;5140
02.06.2012;06:15;02.06.2012;06:30;;5209
02.06.2012;06:30;02.06.2012;06:45;;5267
02.06.2012;06:45;02.06.2012;07:00;;5390
02.06.2012;07:00;02.06.2012;07:15;;5515
02.06.2012;07:15;02.06.2012;07:30;;5637
02.06.2012;07:30;02.06.2012;07:45;;5690
02.06.2012;07:45;02.06.2012;08:00;;5962
02.06.2012;08:00;02.06.2012;08:15;;6107
02.06.2012;08:15;02.06.2012;08:30;;6260
02.06.2012;08:30;02.06.2012;08:45;;6324
02.06.2012;08:45;02.06.2012;09:00;;6412
02.06.2012;09:00;02.06.2012;09:15;;6449
02.06.2012;09:15;02.06.2012;09:30;;6513
02.06.2012;09:30;02.06.2012;09:45;;6716
02.06.2012;09:45;02.06.2012;10:00;;6777
02.06.2012;10:00;02.06.2012;10:15;;6884
02.06.2012;10:15;02.06.2012;10:30;;6935
02.06.2012;10:30;02.06.2012;10:45;;6931
02.06.2012;10:45;02.06.2012;11:00;;6993
02.06.2012;11:00;02.06.2012;11:15;;6927
02.06.2012;11:15;02.06.2012;11:30;;7122
02.06.2012;11:30;02.06.2012;11:45;;7020
02.06.2012;11:45;02.06.2012;12:00;;7075
02.06.2012;12:00;02.06.2012;12:15;;7014
02.06.2012;12:15;02.06.2012;12:30;;7012
02.06.2012;12:30;02.06.2012;12:45;;6888
02.06.2012;12:45;02.06.2012;13:00;;6915
02.06.2012;13:00;02.06.2012;13:15;;6627
02.06.2012;13:15;02.06.2012;13:30;;6637
02.06.2012;13:30;02.06.2012;13:45;;6614
02.06.2012;13:45;02.06.2012;14:00;;6471
02.06.2012;14:00;02.06.2012;14:15;;6222
02.06.2012;14:15;02.06.2012;14:30;;6162
02.06.2012;14:30;02.06.2012;14:45;;6109
02.06.2012;14:45;02.06.2012;15:00;;6011
02.06.2012;15:00;02.06.2012;15:15;;5898
02.06.2012;15:15;02.06.2012;15:30;;5976
02.06.2012;15:30;02.06.2012;15:45;;5921
02.06.2012;15:45;02.06.2012;16:00;;6041
02.06.2012;16:00;02.06.2012;16:15;;5880
02.06.2012;16:15;02.06.2012;16:30;;5882
02.06.2012;16:30;02.06.2012;16:45;;5994
02.06.2012;16:45;02.06.2012;17:00;;6021
02.06.2012;17:00;02.06.2012;17:15;;6091
02.06.2012;17:15;02.06.2012;17:30;;6062
02.06.2012;17:30;02.06.2012;17:45;;5992
02.06.2012;17:45;02.06.2012;18:00;;6024
02.06.2012;18:00;02.06.2012;18:15;;6015
02.06.2012;18:15;02.06.2012;18:30;;6081
02.06.2012;18:30;02.06.2012;18:45;;5975
02.06.2012;18:45;02.06.2012;19:00;;5951
02.06.2012;19:00;02.06.2012;19:15;;5950
02.06.2012;19:15;02.06.2012;19:30;;5935
02.06.2012;19:30;02.06.2012;19:45;;5939
02.06.2012;19:45;02.06.2012;20:00;;5942
02.06.2012;20:00;02.06.2012;20:15;;5856
02.06.2012;20:15;02.06.2012;20:30;;5776
02.06.2012;20:30;02.06.2012;20:45;;5647
02.06.2012;20:45;02.06.2012;21:00;;5736
02.06.2012;21:00;02.06.2012;21:15;;5664
02.06.2012;21:15;02.06.2012;21:30;;5628
02.06.2012;21:30;02.06.2012;21:45;;5694
02.06.2012;21:45;02.06.2012;22:00;;5763
02.06.2012;22:00;02.06.2012;22:15;;5764
02.06.2012;22:15;02.06.2012;22:30;;5689
02.06.2012;22:30;02.06.2012;22:45;;5598
02.06.2012;22:45;02.06.2012;23:00;;5653
02.06.2012;23:00;02.06.2012;23:15;;5422
02.06.2012;23:15;02.06.2012;23:30;;5312
02.06.2012;23:30;02.06.2012;23:45;;5311
02.06.2012;23:45;03.06.2012;00:00;;5327
03.06.2012;00:00;03.06.2012;00:15;;5907
03.06.2012;00:15;03.06.2012;00:30;;5830
03.06.2012;00:30;03.06.2012;00:45;;5702
03.06.2012;00:45;03.06.2012;01:00;;5617
03.06.2012;01:00;03.06.2012;01:15;;5415
03.06.2012;01:15;03.06.2012;01:30;;5414
03.06.2012;01:30;03.06.2012;01:45;;5329
03.06.2012;01:45;03.06.2012;02:00;;4524
03.06.2012;02:00;03.06.2012;02:15;;4465
03.06.2012;02:15;03.06.2012;02:30;;4412
03.06.2012;02:30;03.06.2012;02:45;;4322
03.06.2012;02:45;03.06.2012;03:00;;4329
03.06.2012;03:00;03.06.2012;03:15;;4283
03.06.2012;03:15;03.06.2012;03:30;;4207
03.06.2012;03:30;03.06.2012;03:45;;4135
03.06.2012;03:45;03.06.2012;04:00;;4163
03.06.2012;04:00;03.06.2012;04:15;;4157
03.06.2012;04:15;03.06.2012;04:30;;4138
03.06.2012;04:30;03.06.2012;04:45;;4142
03.06.2012;04:45;03.06.2012;05:00;;4137
03.06.2012;05:00;03.06.2012;05:15;;4051
03.06.2012;05:15;03.06.2012;05:30;;4053
03.06.2012;05:30;03.06.2012;05:45;;3975
03.06.2012;05:45;03.06.2012;06:00;;4059
03.06.2012;06:00;03.06.2012;06:15;;3965
03.06.2012;06:15;03.06.2012;06:30;;4063
03.06.2012;06:30;03.06.2012;06:45;;4115
03.06.2012;06:45;03.06.2012;07:00;;4106
