"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.12.2013;00:00;01.12.2013;00:15;7763;6267
01.12.2013;00:15;01.12.2013;00:30;7614;6163
01.12.2013;00:30;01.12.2013;00:45;7484;6096
01.12.2013;00:45;01.12.2013;01:00;7356;5997
01.12.2013;01:00;01.12.2013;01:15;7226;5898
01.12.2013;01:15;01.12.2013;01:30;7117;5806
01.12.2013;01:30;01.12.2013;01:45;7131;5783
01.12.2013;01:45;01.12.2013;02:00;7088;5753
01.12.2013;02:00;01.12.2013;02:15;6993;5599
01.12.2013;02:15;01.12.2013;02:30;6970;5590
01.12.2013;02:30;01.12.2013;02:45;7000;5549
01.12.2013;02:45;01.12.2013;03:00;6971;5506
01.12.2013;03:00;01.12.2013;03:15;6921;5478
01.12.2013;03:15;01.12.2013;03:30;6880;5444
01.12.2013;03:30;01.12.2013;03:45;6951;5540
01.12.2013;03:45;01.12.2013;04:00;7036;5559
01.12.2013;04:00;01.12.2013;04:15;7099;5559
01.12.2013;04:15;01.12.2013;04:30;7158;5534
01.12.2013;04:30;01.12.2013;04:45;7235;5635
01.12.2013;04:45;01.12.2013;05:00;7228;5659
01.12.2013;05:00;01.12.2013;05:15;7264;5616
01.12.2013;05:15;01.12.2013;05:30;7280;5523
01.12.2013;05:30;01.12.2013;05:45;7450;5509
01.12.2013;05:45;01.12.2013;06:00;7644;5377
01.12.2013;06:00;01.12.2013;06:15;7939;5288
01.12.2013;06:15;01.12.2013;06:30;8320;5342
01.12.2013;06:30;01.12.2013;06:45;8545;5321
01.12.2013;06:45;01.12.2013;07:00;8731;5384
01.12.2013;07:00;01.12.2013;07:15;9134;5465
01.12.2013;07:15;01.12.2013;07:30;9373;5478
01.12.2013;07:30;01.12.2013;07:45;9489;5473
01.12.2013;07:45;01.12.2013;08:00;9607;5501
01.12.2013;08:00;01.12.2013;08:15;9671;5593
01.12.2013;08:15;01.12.2013;08:30;9738;5678
01.12.2013;08:30;01.12.2013;08:45;9800;5741
01.12.2013;08:45;01.12.2013;09:00;9803;5810
01.12.2013;09:00;01.12.2013;09:15;9838;6002
01.12.2013;09:15;01.12.2013;09:30;9861;6057
01.12.2013;09:30;01.12.2013;09:45;9928;6219
