"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.05.2013;00:00;01.05.2013;00:15;5392;5759
01.05.2013;00:15;01.05.2013;00:30;5325;5637
01.05.2013;00:30;01.05.2013;00:45;5231;5572
01.05.2013;00:45;01.05.2013;01:00;5124;5451
01.05.2013;01:00;01.05.2013;01:15;4919;5276
01.05.2013;01:15;01.05.2013;01:30;4819;5234
01.05.2013;01:30;01.05.2013;01:45;4709;5272
01.05.2013;01:45;01.05.2013;02:00;4660;5181
01.05.2013;02:00;01.05.2013;02:15;4617;5071
01.05.2013;02:15;01.05.2013;02:30;4567;5042
01.05.2013;02:30;01.05.2013;02:45;4540;4977
01.05.2013;02:45;01.05.2013;03:00;4536;5019
01.05.2013;03:00;01.05.2013;03:15;4498;4972
01.05.2013;03:15;01.05.2013;03:30;4507;4912
01.05.2013;03:30;01.05.2013;03:45;4516;4946
01.05.2013;03:45;01.05.2013;04:00;4508;4965
01.05.2013;04:00;01.05.2013;04:15;4489;4975
01.05.2013;04:15;01.05.2013;04:30;4504;4984
01.05.2013;04:30;01.05.2013;04:45;4571;5044
01.05.2013;04:45;01.05.2013;05:00;4500;4996
01.05.2013;05:00;01.05.2013;05:15;4589;4909
01.05.2013;05:15;01.05.2013;05:30;4612;4912
01.05.2013;05:30;01.05.2013;05:45;4570;4766
01.05.2013;05:45;01.05.2013;06:00;4465;4585
01.05.2013;06:00;01.05.2013;06:15;4323;4392
01.05.2013;06:15;01.05.2013;06:30;4333;4443
01.05.2013;06:30;01.05.2013;06:45;4434;4526
01.05.2013;06:45;01.05.2013;07:00;4510;4575
01.05.2013;07:00;01.05.2013;07:15;4657;4651
01.05.2013;07:15;01.05.2013;07:30;4662;4713
01.05.2013;07:30;01.05.2013;07:45;4724;4727
01.05.2013;07:45;01.05.2013;08:00;4725;4848
01.05.2013;08:00;01.05.2013;08:15;4790;4857
01.05.2013;08:15;01.05.2013;08:30;4887;4918
01.05.2013;08:30;01.05.2013;08:45;5060;4833
01.05.2013;08:45;01.05.2013;09:00;5102;4959
01.05.2013;09:00;01.05.2013;09:15;5312;5094
01.05.2013;09:15;01.05.2013;09:30;5389;5231
01.05.2013;09:30;01.05.2013;09:45;5386;5392
01.05.2013;09:45;01.05.2013;10:00;5526;5475
01.05.2013;10:00;01.05.2013;10:15;5548;5436
01.05.2013;10:15;01.05.2013;10:30;5652;5470
01.05.2013;10:30;01.05.2013;10:45;5715;5555
01.05.2013;10:45;01.05.2013;11:00;5751;5639
01.05.2013;11:00;01.05.2013;11:15;5859;5781
01.05.2013;11:15;01.05.2013;11:30;6052;5933
01.05.2013;11:30;01.05.2013;11:45;6169;6135
01.05.2013;11:45;01.05.2013;12:00;6300;6136
01.05.2013;12:00;01.05.2013;12:15;6278;5997
01.05.2013;12:15;01.05.2013;12:30;6213;6120
01.05.2013;12:30;01.05.2013;12:45;6207;5941
01.05.2013;12:45;01.05.2013;13:00;6127;5927
01.05.2013;13:00;01.05.2013;13:15;6007;5728
01.05.2013;13:15;01.05.2013;13:30;5958;5722
01.05.2013;13:30;01.05.2013;13:45;5941;5589
01.05.2013;13:45;01.05.2013;14:00;5900;5522
01.05.2013;14:00;01.05.2013;14:15;5650;5394
01.05.2013;14:15;01.05.2013;14:30;5567;5390
01.05.2013;14:30;01.05.2013;14:45;5537;5339
01.05.2013;14:45;01.05.2013;15:00;5547;5258
01.05.2013;15:00;01.05.2013;15:15;5513;5204
01.05.2013;15:15;01.05.2013;15:30;5459;5133
01.05.2013;15:30;01.05.2013;15:45;5371;5106
01.05.2013;15:45;01.05.2013;16:00;5384;4994
01.05.2013;16:00;01.05.2013;16:15;5375;5011
01.05.2013;16:15;01.05.2013;16:30;5363;5110
01.05.2013;16:30;01.05.2013;16:45;5391;5199
01.05.2013;16:45;01.05.2013;17:00;5416;5059
01.05.2013;17:00;01.05.2013;17:15;5428;5251
01.05.2013;17:15;01.05.2013;17:30;5367;5219
01.05.2013;17:30;01.05.2013;17:45;5484;5185
01.05.2013;17:45;01.05.2013;18:00;5557;5224
01.05.2013;18:00;01.05.2013;18:15;5674;5323
01.05.2013;18:15;01.05.2013;18:30;5714;5374
01.05.2013;18:30;01.05.2013;18:45;5723;5381
01.05.2013;18:45;01.05.2013;19:00;5735;5435
01.05.2013;19:00;01.05.2013;19:15;5755;5507
01.05.2013;19:15;01.05.2013;19:30;5714;5417
01.05.2013;19:30;01.05.2013;19:45;5764;5428
01.05.2013;19:45;01.05.2013;20:00;5761;5462
01.05.2013;20:00;01.05.2013;20:15;5824;5464
01.05.2013;20:15;01.05.2013;20:30;5909;5547
01.05.2013;20:30;01.05.2013;20:45;5863;5574
01.05.2013;20:45;01.05.2013;21:00;6021;5616
01.05.2013;21:00;01.05.2013;21:15;6108;5743
01.05.2013;21:15;01.05.2013;21:30;6060;5721
01.05.2013;21:30;01.05.2013;21:45;6137;5776
01.05.2013;21:45;01.05.2013;22:00;6185;5757
01.05.2013;22:00;01.05.2013;22:15;6290;5823
01.05.2013;22:15;01.05.2013;22:30;6227;5737
01.05.2013;22:30;01.05.2013;22:45;6129;5720
01.05.2013;22:45;01.05.2013;23:00;6070;5640
01.05.2013;23:00;01.05.2013;23:15;5945;5449
01.05.2013;23:15;01.05.2013;23:30;5814;5321
01.05.2013;23:30;01.05.2013;23:45;5801;5202
01.05.2013;23:45;02.05.2013;00:00;5728;5151
02.05.2013;00:00;02.05.2013;00:15;5534;4931
02.05.2013;00:15;02.05.2013;00:30;5462;4792
02.05.2013;00:30;02.05.2013;00:45;5325;4685
02.05.2013;00:45;02.05.2013;01:00;5266;4576
02.05.2013;01:00;02.05.2013;01:15;5085;4479
02.05.2013;01:15;02.05.2013;01:30;5034;4404
02.05.2013;01:30;02.05.2013;01:45;5007;4366
02.05.2013;01:45;02.05.2013;02:00;4960;4354
02.05.2013;02:00;02.05.2013;02:15;4882;4315
02.05.2013;02:15;02.05.2013;02:30;4912;4316
02.05.2013;02:30;02.05.2013;02:45;4898;4351
02.05.2013;02:45;02.05.2013;03:00;4927;4308
02.05.2013;03:00;02.05.2013;03:15;4945;4401
02.05.2013;03:15;02.05.2013;03:30;4909;4434
02.05.2013;03:30;02.05.2013;03:45;5012;4493
02.05.2013;03:45;02.05.2013;04:00;5062;4588
02.05.2013;04:00;02.05.2013;04:15;5108;4740
02.05.2013;04:15;02.05.2013;04:30;5201;4797
02.05.2013;04:30;02.05.2013;04:45;5301;4754
02.05.2013;04:45;02.05.2013;05:00;5385;4852
02.05.2013;05:00;02.05.2013;05:15;5647;5105
02.05.2013;05:15;02.05.2013;05:30;5813;5264
02.05.2013;05:30;02.05.2013;05:45;5986;5524
