"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.01.2010;00:00;01.01.2010;00:15;;5977
01.01.2010;00:15;01.01.2010;00:30;;5847
01.01.2010;00:30;01.01.2010;00:45;;5854
01.01.2010;00:45;01.01.2010;01:00;;5920
01.01.2010;01:00;01.01.2010;01:15;;5802
01.01.2010;01:15;01.01.2010;01:30;;5761
01.01.2010;01:30;01.01.2010;01:45;;5731
01.01.2010;01:45;01.01.2010;02:00;;5718
01.01.2010;02:00;01.01.2010;02:15;;5696
01.01.2010;02:15;01.01.2010;02:30;;5610
01.01.2010;02:30;01.01.2010;02:45;;5590
01.01.2010;02:45;01.01.2010;03:00;;5529
01.01.2010;03:00;01.01.2010;03:15;;5493
01.01.2010;03:15;01.01.2010;03:30;;5443
01.01.2010;03:30;01.01.2010;03:45;;5471
01.01.2010;03:45;01.01.2010;04:00;;5468
01.01.2010;04:00;01.01.2010;04:15;;5466
01.01.2010;04:15;01.01.2010;04:30;;5447
01.01.2010;04:30;01.01.2010;04:45;;5630
01.01.2010;04:45;01.01.2010;05:00;;5611
01.01.2010;05:00;01.01.2010;05:15;;5533
01.01.2010;05:15;01.01.2010;05:30;;5436
01.01.2010;05:30;01.01.2010;05:45;;5327
01.01.2010;05:45;01.01.2010;06:00;;5170
01.01.2010;06:00;01.01.2010;06:15;;4969
01.01.2010;06:15;01.01.2010;06:30;;4933
01.01.2010;06:30;01.01.2010;06:45;;4906
01.01.2010;06:45;01.01.2010;07:00;;4896
01.01.2010;07:00;01.01.2010;07:15;;4810
01.01.2010;07:15;01.01.2010;07:30;;4750
01.01.2010;07:30;01.01.2010;07:45;;4700
01.01.2010;07:45;01.01.2010;08:00;;4788
01.01.2010;08:00;01.01.2010;08:15;;4854
01.01.2010;08:15;01.01.2010;08:30;;4817
01.01.2010;08:30;01.01.2010;08:45;;4671
01.01.2010;08:45;01.01.2010;09:00;;4732
01.01.2010;09:00;01.01.2010;09:15;;4958
01.01.2010;09:15;01.01.2010;09:30;;5038
01.01.2010;09:30;01.01.2010;09:45;;5048
01.01.2010;09:45;01.01.2010;10:00;;5075
01.01.2010;10:00;01.01.2010;10:15;;5008
01.01.2010;10:15;01.01.2010;10:30;;5041
01.01.2010;10:30;01.01.2010;10:45;;5083
01.01.2010;10:45;01.01.2010;11:00;;5104
01.01.2010;11:00;01.01.2010;11:15;;5202
01.01.2010;11:15;01.01.2010;11:30;;5315
01.01.2010;11:30;01.01.2010;11:45;;5252
01.01.2010;11:45;01.01.2010;12:00;;5230
01.01.2010;12:00;01.01.2010;12:15;;5519
01.01.2010;12:15;01.01.2010;12:30;;5577
01.01.2010;12:30;01.01.2010;12:45;;5601
01.01.2010;12:45;01.01.2010;13:00;;5595
01.01.2010;13:00;01.01.2010;13:15;;5541
01.01.2010;13:15;01.01.2010;13:30;;5544
01.01.2010;13:30;01.01.2010;13:45;;5629
01.01.2010;13:45;01.01.2010;14:00;;5645
01.01.2010;14:00;01.01.2010;14:15;;5630
01.01.2010;14:15;01.01.2010;14:30;;5562
01.01.2010;14:30;01.01.2010;14:45;;5582
01.01.2010;14:45;01.01.2010;15:00;;5614
01.01.2010;15:00;01.01.2010;15:15;;5795
01.01.2010;15:15;01.01.2010;15:30;;5855
01.01.2010;15:30;01.01.2010;15:45;;5884
01.01.2010;15:45;01.01.2010;16:00;;5822
01.01.2010;16:00;01.01.2010;16:15;;5913
01.01.2010;16:15;01.01.2010;16:30;;5999
01.01.2010;16:30;01.01.2010;16:45;;6195
01.01.2010;16:45;01.01.2010;17:00;;6444
01.01.2010;17:00;01.01.2010;17:15;;6544
01.01.2010;17:15;01.01.2010;17:30;;6626
01.01.2010;17:30;01.01.2010;17:45;;6626
01.01.2010;17:45;01.01.2010;18:00;;6665
01.01.2010;18:00;01.01.2010;18:15;;6709
01.01.2010;18:15;01.01.2010;18:30;;6727
01.01.2010;18:30;01.01.2010;18:45;;6741
01.01.2010;18:45;01.01.2010;19:00;;6706
01.01.2010;19:00;01.01.2010;19:15;;6743
01.01.2010;19:15;01.01.2010;19:30;;6664
01.01.2010;19:30;01.01.2010;19:45;;6644
01.01.2010;19:45;01.01.2010;20:00;;6577
01.01.2010;20:00;01.01.2010;20:15;;6643
01.01.2010;20:15;01.01.2010;20:30;;6592
01.01.2010;20:30;01.01.2010;20:45;;6475
01.01.2010;20:45;01.01.2010;21:00;;6450
01.01.2010;21:00;01.01.2010;21:15;;6483
01.01.2010;21:15;01.01.2010;21:30;;6468
01.01.2010;21:30;01.01.2010;21:45;;6540
01.01.2010;21:45;01.01.2010;22:00;;6527
01.01.2010;22:00;01.01.2010;22:15;;6683
01.01.2010;22:15;01.01.2010;22:30;;6584
01.01.2010;22:30;01.01.2010;22:45;;6503
01.01.2010;22:45;01.01.2010;23:00;;6429
01.01.2010;23:00;01.01.2010;23:15;;6441
01.01.2010;23:15;01.01.2010;23:30;;6332
01.01.2010;23:30;01.01.2010;23:45;;6298
01.01.2010;23:45;02.01.2010;00:00;;6141
02.01.2010;00:00;02.01.2010;00:15;;6012
02.01.2010;00:15;02.01.2010;00:30;;5905
02.01.2010;00:30;02.01.2010;00:45;;5874
02.01.2010;00:45;02.01.2010;01:00;;5852
02.01.2010;01:00;02.01.2010;01:15;;5785
02.01.2010;01:15;02.01.2010;01:30;;5703
02.01.2010;01:30;02.01.2010;01:45;;5759
02.01.2010;01:45;02.01.2010;02:00;;5843
02.01.2010;02:00;02.01.2010;02:15;;5844
02.01.2010;02:15;02.01.2010;02:30;;5792
02.01.2010;02:30;02.01.2010;02:45;;5750
02.01.2010;02:45;02.01.2010;03:00;;5708
02.01.2010;03:00;02.01.2010;03:15;;5654
02.01.2010;03:15;02.01.2010;03:30;;5558
02.01.2010;03:30;02.01.2010;03:45;;5604
02.01.2010;03:45;02.01.2010;04:00;;5602
02.01.2010;04:00;02.01.2010;04:15;;5628
02.01.2010;04:15;02.01.2010;04:30;;5649
02.01.2010;04:30;02.01.2010;04:45;;5724
02.01.2010;04:45;02.01.2010;05:00;;5689
02.01.2010;05:00;02.01.2010;05:15;;5602
02.01.2010;05:15;02.01.2010;05:30;;5515
02.01.2010;05:30;02.01.2010;05:45;;5427
02.01.2010;05:45;02.01.2010;06:00;;5348
02.01.2010;06:00;02.01.2010;06:15;;5223
02.01.2010;06:15;02.01.2010;06:30;;5144
02.01.2010;06:30;02.01.2010;06:45;;5144
02.01.2010;06:45;02.01.2010;07:00;;5199
02.01.2010;07:00;02.01.2010;07:15;;5312
02.01.2010;07:15;02.01.2010;07:30;;5409
02.01.2010;07:30;02.01.2010;07:45;;5454
02.01.2010;07:45;02.01.2010;08:00;;5637
02.01.2010;08:00;02.01.2010;08:15;;5586
02.01.2010;08:15;02.01.2010;08:30;;5514
02.01.2010;08:30;02.01.2010;08:45;;5525
02.01.2010;08:45;02.01.2010;09:00;;5617
02.01.2010;09:00;02.01.2010;09:15;;6015
02.01.2010;09:15;02.01.2010;09:30;;6167
02.01.2010;09:30;02.01.2010;09:45;;6105
02.01.2010;09:45;02.01.2010;10:00;;6144
02.01.2010;10:00;02.01.2010;10:15;;6256
02.01.2010;10:15;02.01.2010;10:30;;6265
02.01.2010;10:30;02.01.2010;10:45;;6266
02.01.2010;10:45;02.01.2010;11:00;;6391
02.01.2010;11:00;02.01.2010;11:15;;6314
02.01.2010;11:15;02.01.2010;11:30;;6337
02.01.2010;11:30;02.01.2010;11:45;;6380
02.01.2010;11:45;02.01.2010;12:00;;6384
02.01.2010;12:00;02.01.2010;12:15;;6617
02.01.2010;12:15;02.01.2010;12:30;;6732
02.01.2010;12:30;02.01.2010;12:45;;6615
02.01.2010;12:45;02.01.2010;13:00;;6546
02.01.2010;13:00;02.01.2010;13:15;;6489
02.01.2010;13:15;02.01.2010;13:30;;6429
02.01.2010;13:30;02.01.2010;13:45;;6455
02.01.2010;13:45;02.01.2010;14:00;;6413
02.01.2010;14:00;02.01.2010;14:15;;6349
02.01.2010;14:15;02.01.2010;14:30;;6263
02.01.2010;14:30;02.01.2010;14:45;;6317
02.01.2010;14:45;02.01.2010;15:00;;6417
02.01.2010;15:00;02.01.2010;15:15;;6507
02.01.2010;15:15;02.01.2010;15:30;;6493
02.01.2010;15:30;02.01.2010;15:45;;6532
02.01.2010;15:45;02.01.2010;16:00;;6460
02.01.2010;16:00;02.01.2010;16:15;;6491
02.01.2010;16:15;02.01.2010;16:30;;6562
02.01.2010;16:30;02.01.2010;16:45;;6614
02.01.2010;16:45;02.01.2010;17:00;;6904
02.01.2010;17:00;02.01.2010;17:15;;7286
02.01.2010;17:15;02.01.2010;17:30;;7455
02.01.2010;17:30;02.01.2010;17:45;;7426
02.01.2010;17:45;02.01.2010;18:00;;7433
02.01.2010;18:00;02.01.2010;18:15;;7483
02.01.2010;18:15;02.01.2010;18:30;;7478
02.01.2010;18:30;02.01.2010;18:45;;7441
02.01.2010;18:45;02.01.2010;19:00;;7385
02.01.2010;19:00;02.01.2010;19:15;;7355
02.01.2010;19:15;02.01.2010;19:30;;7305
02.01.2010;19:30;02.01.2010;19:45;;7345
02.01.2010;19:45;02.01.2010;20:00;;7269
02.01.2010;20:00;02.01.2010;20:15;;7119
02.01.2010;20:15;02.01.2010;20:30;;7056
02.01.2010;20:30;02.01.2010;20:45;;6963
02.01.2010;20:45;02.01.2010;21:00;;6928
02.01.2010;21:00;02.01.2010;21:15;;6954
02.01.2010;21:15;02.01.2010;21:30;;6936
02.01.2010;21:30;02.01.2010;21:45;;6964
02.01.2010;21:45;02.01.2010;22:00;;6970
02.01.2010;22:00;02.01.2010;22:15;;7218
02.01.2010;22:15;02.01.2010;22:30;;7217
02.01.2010;22:30;02.01.2010;22:45;;7149
02.01.2010;22:45;02.01.2010;23:00;;6999
02.01.2010;23:00;02.01.2010;23:15;;6924
02.01.2010;23:15;02.01.2010;23:30;;6848
02.01.2010;23:30;02.01.2010;23:45;;6803
02.01.2010;23:45;03.01.2010;00:00;;6658
03.01.2010;00:00;03.01.2010;00:15;;6628
03.01.2010;00:15;03.01.2010;00:30;;6515
03.01.2010;00:30;03.01.2010;00:45;;6473
03.01.2010;00:45;03.01.2010;01:00;;6446
03.01.2010;01:00;03.01.2010;01:15;;6337
03.01.2010;01:15;03.01.2010;01:30;;6299
03.01.2010;01:30;03.01.2010;01:45;;6252
03.01.2010;01:45;03.01.2010;02:00;;6254
03.01.2010;02:00;03.01.2010;02:15;;6204
03.01.2010;02:15;03.01.2010;02:30;;6111
03.01.2010;02:30;03.01.2010;02:45;;6040
03.01.2010;02:45;03.01.2010;03:00;;5984
