"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.08.2011;00:00;01.08.2011;00:15;;5676
01.08.2011;00:15;01.08.2011;00:30;;5499
01.08.2011;00:30;01.08.2011;00:45;;5542
01.08.2011;00:45;01.08.2011;01:00;;5438
01.08.2011;01:00;01.08.2011;01:15;;5299
01.08.2011;01:15;01.08.2011;01:30;;5151
01.08.2011;01:30;01.08.2011;01:45;;5079
01.08.2011;01:45;01.08.2011;02:00;;5428
01.08.2011;02:00;01.08.2011;02:15;;5357
01.08.2011;02:15;01.08.2011;02:30;;5347
01.08.2011;02:30;01.08.2011;02:45;;5370
01.08.2011;02:45;01.08.2011;03:00;;5311
01.08.2011;03:00;01.08.2011;03:15;;5384
01.08.2011;03:15;01.08.2011;03:30;;5416
01.08.2011;03:30;01.08.2011;03:45;;5364
01.08.2011;03:45;01.08.2011;04:00;;5418
01.08.2011;04:00;01.08.2011;04:15;;5440
01.08.2011;04:15;01.08.2011;04:30;;5512
01.08.2011;04:30;01.08.2011;04:45;;5612
01.08.2011;04:45;01.08.2011;05:00;;5702
01.08.2011;05:00;01.08.2011;05:15;;5923
01.08.2011;05:15;01.08.2011;05:30;;6110
01.08.2011;05:30;01.08.2011;05:45;;6255
01.08.2011;05:45;01.08.2011;06:00;;6550
01.08.2011;06:00;01.08.2011;06:15;;6972
01.08.2011;06:15;01.08.2011;06:30;;7236
01.08.2011;06:30;01.08.2011;06:45;;7537
01.08.2011;06:45;01.08.2011;07:00;;7795
01.08.2011;07:00;01.08.2011;07:15;;8032
01.08.2011;07:15;01.08.2011;07:30;;8315
01.08.2011;07:30;01.08.2011;07:45;;8500
01.08.2011;07:45;01.08.2011;08:00;;8728
01.08.2011;08:00;01.08.2011;08:15;;8942
01.08.2011;08:15;01.08.2011;08:30;;9107
01.08.2011;08:30;01.08.2011;08:45;;9171
01.08.2011;08:45;01.08.2011;09:00;;9224
01.08.2011;09:00;01.08.2011;09:15;;9205
01.08.2011;09:15;01.08.2011;09:30;;9300
01.08.2011;09:30;01.08.2011;09:45;;9457
01.08.2011;09:45;01.08.2011;10:00;;9595
01.08.2011;10:00;01.08.2011;10:15;;9708
01.08.2011;10:15;01.08.2011;10:30;;9711
01.08.2011;10:30;01.08.2011;10:45;;9780
01.08.2011;10:45;01.08.2011;11:00;;9739
01.08.2011;11:00;01.08.2011;11:15;;9764
01.08.2011;11:15;01.08.2011;11:30;;9773
01.08.2011;11:30;01.08.2011;11:45;;9828
01.08.2011;11:45;01.08.2011;12:00;;9841
01.08.2011;12:00;01.08.2011;12:15;;9633
01.08.2011;12:15;01.08.2011;12:30;;9434
01.08.2011;12:30;01.08.2011;12:45;;9402
01.08.2011;12:45;01.08.2011;13:00;;9396
01.08.2011;13:00;01.08.2011;13:15;;9391
01.08.2011;13:15;01.08.2011;13:30;;9415
01.08.2011;13:30;01.08.2011;13:45;;9355
01.08.2011;13:45;01.08.2011;14:00;;9249
