"Date from";"Time from";"Date to";"Time to";"Projection (MW)";"Actual value (MW)"
01.07.2014;00:00;01.07.2014;00:15;6275;6261
01.07.2014;00:15;01.07.2014;00:30;6145;6179
01.07.2014;00:30;01.07.2014;00:45;6050;6083
01.07.2014;00:45;01.07.2014;01:00;5977;5872
01.07.2014;01:00;01.07.2014;01:15;5854;5726
01.07.2014;01:15;01.07.2014;01:30;5811;5640
01.07.2014;01:30;01.07.2014;01:45;5736;5512
01.07.2014;01:45;01.07.2014;02:00;5718;5429
01.07.2014;02:00;01.07.2014;02:15;5637;5382
01.07.2014;02:15;01.07.2014;02:30;5587;5391
01.07.2014;02:30;01.07.2014;02:45;5602;5330
01.07.2014;02:45;01.07.2014;03:00;5557;5326
01.07.2014;03:00;01.07.2014;03:15;5522;5295
01.07.2014;03:15;01.07.2014;03:30;5584;5291
01.07.2014;03:30;01.07.2014;03:45;5599;5360
01.07.2014;03:45;01.07.2014;04:00;5607;5335
01.07.2014;04:00;01.07.2014;04:15;5656;5385
01.07.2014;04:15;01.07.2014;04:30;5674;5344
01.07.2014;04:30;01.07.2014;04:45;5754;5464
01.07.2014;04:45;01.07.2014;05:00;5755;5549
01.07.2014;05:00;01.07.2014;05:15;5915;5756
01.07.2014;05:15;01.07.2014;05:30;6005;5740
01.07.2014;05:30;01.07.2014;05:45;6231;5933
01.07.2014;05:45;01.07.2014;06:00;6489;6177
01.07.2014;06:00;01.07.2014;06:15;6883;6604
01.07.2014;06:15;01.07.2014;06:30;7237;6910
01.07.2014;06:30;01.07.2014;06:45;7383;7217
01.07.2014;06:45;01.07.2014;07:00;7690;7448
01.07.2014;07:00;01.07.2014;07:15;8062;7734
01.07.2014;07:15;01.07.2014;07:30;8284;7913
01.07.2014;07:30;01.07.2014;07:45;8492;8149
01.07.2014;07:45;01.07.2014;08:00;8575;8324
01.07.2014;08:00;01.07.2014;08:15;8622;8467
01.07.2014;08:15;01.07.2014;08:30;8723;8564
01.07.2014;08:30;01.07.2014;08:45;8726;8613
01.07.2014;08:45;01.07.2014;09:00;8793;8657
01.07.2014;09:00;01.07.2014;09:15;8719;8562
01.07.2014;09:15;01.07.2014;09:30;8794;8677
01.07.2014;09:30;01.07.2014;09:45;8903;8837
01.07.2014;09:45;01.07.2014;10:00;8993;8868
01.07.2014;10:00;01.07.2014;10:15;9123;9000
01.07.2014;10:15;01.07.2014;10:30;9099;9044
01.07.2014;10:30;01.07.2014;10:45;9273;9073
01.07.2014;10:45;01.07.2014;11:00;9360;9214
01.07.2014;11:00;01.07.2014;11:15;9361;9344
01.07.2014;11:15;01.07.2014;11:30;9499;9471
01.07.2014;11:30;01.07.2014;11:45;9461;9496
01.07.2014;11:45;01.07.2014;12:00;9567;9555
01.07.2014;12:00;01.07.2014;12:15;9321;9357
01.07.2014;12:15;01.07.2014;12:30;9329;9168
01.07.2014;12:30;01.07.2014;12:45;9326;9083
01.07.2014;12:45;01.07.2014;13:00;9216;9058
01.07.2014;13:00;01.07.2014;13:15;9091;9029
01.07.2014;13:15;01.07.2014;13:30;9080;9091
01.07.2014;13:30;01.07.2014;13:45;9067;9055
01.07.2014;13:45;01.07.2014;14:00;9177;8971
01.07.2014;14:00;01.07.2014;14:15;9274;9044
01.07.2014;14:15;01.07.2014;14:30;9379;9026
01.07.2014;14:30;01.07.2014;14:45;9243;8911
01.07.2014;14:45;01.07.2014;15:00;9182;8880
01.07.2014;15:00;01.07.2014;15:15;9068;8754
01.07.2014;15:15;01.07.2014;15:30;9138;8781
01.07.2014;15:30;01.07.2014;15:45;8962;8791
01.07.2014;15:45;01.07.2014;16:00;8982;8734
01.07.2014;16:00;01.07.2014;16:15;8857;8602
01.07.2014;16:15;01.07.2014;16:30;8810;8504
01.07.2014;16:30;01.07.2014;16:45;8702;8441
01.07.2014;16:45;01.07.2014;17:00;8579;8405
01.07.2014;17:00;01.07.2014;17:15;8495;8393
01.07.2014;17:15;01.07.2014;17:30;8393;8386
01.07.2014;17:30;01.07.2014;17:45;8368;8371
01.07.2014;17:45;01.07.2014;18:00;8343;8257
01.07.2014;18:00;01.07.2014;18:15;8226;8104
01.07.2014;18:15;01.07.2014;18:30;8177;8086
01.07.2014;18:30;01.07.2014;18:45;8097;8046
01.07.2014;18:45;01.07.2014;19:00;8110;8040
01.07.2014;19:00;01.07.2014;19:15;8108;7971
01.07.2014;19:15;01.07.2014;19:30;8009;7902
01.07.2014;19:30;01.07.2014;19:45;7983;7830
01.07.2014;19:45;01.07.2014;20:00;7921;7822
01.07.2014;20:00;01.07.2014;20:15;7782;7749
01.07.2014;20:15;01.07.2014;20:30;7727;7593
01.07.2014;20:30;01.07.2014;20:45;7667;7582
01.07.2014;20:45;01.07.2014;21:00;7604;7544
01.07.2014;21:00;01.07.2014;21:15;7596;7590
01.07.2014;21:15;01.07.2014;21:30;7551;7526
01.07.2014;21:30;01.07.2014;21:45;7512;7512
01.07.2014;21:45;01.07.2014;22:00;7560;7487
01.07.2014;22:00;01.07.2014;22:15;7540;7450
01.07.2014;22:15;01.07.2014;22:30;7414;7302
01.07.2014;22:30;01.07.2014;22:45;7351;7186
01.07.2014;22:45;01.07.2014;23:00;7137;6924
01.07.2014;23:00;01.07.2014;23:15;6907;6742
01.07.2014;23:15;01.07.2014;23:30;6786;6568
01.07.2014;23:30;01.07.2014;23:45;6587;6449
01.07.2014;23:45;02.07.2014;00:00;6535;6351
02.07.2014;00:00;02.07.2014;00:15;6343;6226
02.07.2014;00:15;02.07.2014;00:30;6211;6080
02.07.2014;00:30;02.07.2014;00:45;6167;5994
