,daily_cost
117,2.26820302827407
118,2.0584978958186637
119,2.1001107547292714
120,2.5726359884665984
121,2.648736059677369
122,2.6534646269120974
123,2.608633150178045
124,2.2435100817249465
125,2.0608801712605533
126,2.5723962088492005
127,2.629921185348346
128,2.6166374283815927
129,2.633358423809748
130,2.6088878199712706
131,2.2530639170378275
132,2.0682019736465818
133,2.542567743110265
134,2.5984843388595236
135,2.62468912648868
136,2.6540970644624546
137,2.6093663033017935
138,2.2535020593776793
139,2.0510694794720887
140,2.546726978373965
141,2.6173299469148614
142,2.5155011104452667
143,2.122205939129088
144,2.413637729578324
145,2.2423489642309464
146,2.0668810714081407
147,2.5558679152752877
148,2.652974691303984
149,2.6161299847052972
150,2.598460721276231
151,2.5507996879362334
152,2.266665548343367
153,2.005916817743302
154,2.0543843193309237
155,2.618784283904036
156,2.683259985620329
157,2.639286998024474
158,2.5923271818778733
159,2.2260060975510196
160,2.0506872992350136
161,2.578187572987246
162,2.6161870627701043
163,2.48421192203914
164,2.1188007355642617
165,2.486449843456525
166,2.232732835804336
167,2.0236479218690655
168,2.5310562309314806
169,2.6297875140212
170,2.6269983950158076
171,2.6287306536777275
172,2.635399212984775
173,2.2663019699869205
174,2.10275481233727
175,2.5492606367988477
176,2.622205830563165
177,2.654064480538947
178,2.669086032149885
179,2.6495021167154222
180,2.3167888388027156
181,2.119122844715047
182,2.562154789647661
183,2.6224173114947096
184,2.621241960772123
185,2.6269388423240447
186,2.608539856129184
187,2.243666831033812
188,2.0643176759882325
189,2.580907996706525
190,2.6434565196493507
191,2.641844923439605
192,2.606401373149581
193,2.596718263437667
194,2.259748064468239
195,2.073744483435438
196,2.557309782991068
197,2.628142489376143
198,2.6264698338316386
199,2.6813625424280847
200,2.5661431804553665
201,2.2317201874448305
202,2.1089245276619235
203,2.522381266615719
204,2.597890135261721
205,2.601744396198757
206,2.623257672847637
207,2.5951167829901736
208,2.225833611669448
209,2.0625272661848357
210,2.5191195504140036
211,2.545626389567238
212,2.543433367242198
213,2.575990987406749
214,2.548169250908746
215,2.1616332028943925
216,2.0144392110100777
217,2.484884880604445
218,2.5835777209699926
219,2.582175299307422
220,2.584941942611282
221,2.1125818583409814
222,2.174156593852446
223,1.9755880305975808
224,2.4546226859481326
225,2.550864072536235
226,2.564368168383165
227,2.5824597117508867
228,2.575082832302917
229,2.1955468026985545
230,2.0138558206508006
231,2.476987921377997
232,2.5434263642034307
233,2.5830398051209844
234,2.6121272748982785
235,2.5454958337911906
236,2.198773687029601
237,2.027556848451298
238,2.4914316567846044
239,2.555748624212268
240,2.5780244158507877
241,2.5966090688149186
242,2.5260766438722553
243,2.186340111221877
244,1.9878048241828392
245,2.484803028465287
246,2.5832548620322147
247,2.603058217639255
248,2.5902022652829872
249,2.530703409261429
250,2.2428922911762594
251,2.0468755277983157
252,2.5077431450439343
253,2.570654981962
254,2.620554085639995
255,2.60969299223257
256,2.5278059830304636
257,2.163764141819852
258,2.0360333722854254
259,2.5350498339604997
260,2.5996518029163145
261,2.5890308543587937
262,2.5992015810414926
263,2.5610142566577134
264,2.218825708478731
265,2.045564797402989
266,2.5482749916101506
267,2.5994295638845717
268,2.6148452748875215
269,2.6351480739295314
270,2.593932985264435
271,2.2464547798813808
272,2.102267249091011
273,2.569418200545665
274,2.1288384252462085
275,2.6131270510504616
