,daily_cost
0,2.171614129333939
1,2.282297237781761
2,2.4056857903039677
3,2.074558962769576
4,1.9321954152453928
5,2.2308080997560538
6,2.0431949729093013
7,2.5354298304350036
8,2.613034162694996
9,2.724951624559838
10,2.4981350083372083
11,2.421400093158042
12,2.110228904271082
13,1.7275827045184162
14,2.169704034590051
15,2.2722960599866697
16,2.27268834429245
17,2.1394104579562065
18,1.8829650541218848
19,1.4446451036378607
20,1.1664966753647574
21,2.214166073640049
22,2.4171305933654046
23,2.2354105698322035
24,2.1043339711762856
25,1.8835164183580912
26,1.5953961990694725
27,1.7430219428056157
28,2.6755612648913045
29,2.6138211546047554
30,2.29511020583475
31,2.1145177648944418
32,2.4715445396290403
33,1.7333812200161522
34,1.6713548702260523
35,2.366744480741559
36,2.4869509621861865
37,2.215705897194318
38,2.049734016135661
39,2.203372166787472
40,1.8199608019034836
41,1.6920834331491232
42,1.5424694815830533
43,1.1189919086246165
44,1.1218307343693015
45,1.7711750661156607
46,2.4340677859157633
47,1.6179812194890735
48,1.3656356897120263
49,2.548363370454484
50,2.4494937100804575
51,2.6986824883803715
52,1.6659141697070776
53,1.5412758426537763
54,1.1381962629416922
55,1.5084189258724094
56,1.8388517330289615
57,1.8705765760056532
58,1.795135648227471
59,1.529978171277404
60,1.5893162712514033
61,0.9394635799944384
62,0.8608621987085228
63,1.7924293848338357
64,2.004576956189127
65,2.268471995005804
66,2.100766249355042
67,0.6882921489978971
68,-0.030167733323555268
69,-0.3392601049134074
70,0.11969980013137971
71,0.7189755881768081
72,1.08788213879679
73,-0.028844051348801525
74,1.133048456935829
75,2.1582171764957834
76,1.8014163094836273
77,1.91617108976643
78,1.294526093999523
79,0.7316732237403129
80,0.49709943118748323
81,0.16320771089733077
82,-0.7269300054519601
83,-0.4991448547307029
84,-0.651636983092768
85,-0.3296615333668593
86,0.8483835364483249
87,0.34714775045043245
88,-0.3929026583021413
89,0.05820580622212923
90,-0.4070148018827461
91,0.20110499076013755
92,-0.18707801233961896
93,0.7391818192204465
94,0.9488281155902579
95,1.0903320044096243
96,0.15698590154212322
97,-1.3941114649064998
98,0.3047589088537188
99,0.437163918249989
100,0.5831406626050064
101,0.7986340687965623
102,0.1895037617667905
103,0.661787266676714
104,0.5358448005474383
105,0.04849910055433193
106,-0.11152608100857364
107,0.013335846931909368
108,-0.5783385422551548
109,0.4459994612866025
110,0.47130698940352755
111,-0.2739227665168774
112,-0.29162560055126474
113,0.6136708851405461
114,0.1336022426417076
115,-0.01805873830273197
116,0.5401759990262465
117,-0.5934206444680702
118,-1.578496490709251
119,0.757955523107895
120,0.8485879812125068
121,0.612059324331994
122,1.0838403873233293
123,0.9561888767442539
124,-0.43735176136713094
125,0.5941041210975433
126,1.2095118421777131
127,-0.4323846190275784
128,-0.9711848095995512
129,-0.05162960962192242
130,0.4782486541541615
131,-0.4816124982215588
132,-0.8120561176059896
133,-0.9032774262322327
134,-0.29570788150721405
135,-1.0450478046765468
136,0.7124594688874419
137,1.1663861817852905
138,-0.8944563995028736
139,-1.340883699560559
140,-0.9931644981576293
141,-0.8461809344307947
142,-0.035903044169733445
143,-1.1174427707614023
144,-1.6620741429838963
145,-1.9094028612351681
146,-1.3760378746230049
147,-1.191022109110165
148,-0.6046969928009311
149,-0.6914002998071334
150,-1.237434562005207
151,-0.7816861146674656
152,-0.5871283631944881
153,-0.6399029296952141
154,-1.0267927657518996
155,0.5407641034931124
156,-0.12758147140603548
157,-0.4514203105870065
158,0.3547361792144059
