,daily_cost
0,2.837522331005047
1,3.0228983118153265
2,3.115203355584188
3,3.0698474723624436
4,3.0819773163409367
5,2.5903037651344105
6,2.3187532897597634
7,3.244702193060508
8,3.3165382018586698
9,3.3947450324248605
10,3.264938140415851
11,3.2079960160881997
12,2.59860891527885
13,2.2624690215154466
14,3.1764121189808217
15,3.315309290613812
16,3.3240668233957034
17,3.3633772945239695
18,3.193586922867005
19,2.5913575207659503
20,2.2926917472620905
21,3.3698272037388204
22,3.4471073807637755
23,3.400521866671273
24,3.47917102231419
25,3.399155378703372
26,2.8327398995159325
27,2.5680273629684836
28,3.4314255290749287
29,3.485351645366547
30,3.5440155320451465
31,3.5419161786624604
32,3.425340928711705
33,2.8474042827187214
34,2.5189737829103858
35,3.3955005380136227
36,3.5254184390262155
37,3.5401934440861353
38,3.5600122351257877
39,3.514525813093643
40,2.875061265660718
41,2.589205188640971
42,3.437823962655943
43,3.484575083299083
44,3.4375453680128922
45,3.465127140392161
46,3.409868700688211
47,2.745070633425047
48,2.515616838341329
49,3.4629324309285985
50,3.494225408563059
51,3.582948614551177
52,3.6024449257879674
53,3.3817776528148817
54,2.790771713911548
55,2.523041589874249
56,3.3820651094123724
57,3.459721139197959
58,3.457987284352173
59,3.502714432538628
60,3.285236524857215
61,2.822196449290466
62,2.493711827208644
63,3.2673692257655023
64,3.3547063576623968
65,3.376514777050131
66,3.3308509684230834
67,3.1567280690460997
68,2.597335002205233
69,2.3373676592187653
70,3.1583600888219623
71,3.263976976172963
72,3.2378059421538685
73,3.190350208833234
74,3.3015452917809167
75,2.7763819638751386
76,2.4635398855104045
77,3.3198605723405628
78,3.3458114293599603
79,3.217380894843703
80,3.2026129611563743
81,3.120379913240937
82,2.5205359014259585
83,2.1319294832311826
84,3.0257150914100164
85,3.1591766985159238
86,3.2399931728338887
87,3.1906293407215616
88,3.113072129892302
89,2.4949158333667674
90,2.1527191254223332
91,3.0256403450460017
92,3.112912791909686
93,3.1813437067128145
94,3.186379544997576
95,3.0592389831817055
96,2.480758720885007
97,2.1264016708696505
98,3.060199493069324
99,3.126969850242347
100,3.1838043320675746
101,2.9437509446313266
102,2.1132449766423784
103,2.2508830610495183
104,2.045601679612507
105,2.173349379676485
106,3.0527071313442815
107,3.1282974468391815
108,3.071686388577182
109,3.0203179295493543
110,2.471960892589786
111,2.1038556486480644
112,3.0103734865538585
113,3.0984652630333285
114,3.0453824872137236
115,3.052513945733697
116,2.98555398222864
117,2.3504891257104537
118,1.9924682766766884
119,2.0820821063726958
120,2.9300036564815892
121,3.041326575047867
122,3.0464068199501435
123,2.960249654843497
124,2.311083389927236
125,2.011967844137993
126,2.9306654690933356
127,3.0084947578752357
128,2.9820649054929116
129,3.0121518674835674
130,2.965555187173002
131,2.3298194449607044
132,2.0236356178635164
133,2.8792783704834615
134,2.9569252331687683
135,2.999758674373707
136,3.05140177740708
137,2.965856837412589
138,2.3283768154405866
139,1.9919379423476058
140,2.8853917773235342
141,2.9904196560967637
142,2.8022551364117274
143,2.1013240367033874
144,2.644082714404309
145,2.307381167035363
146,2.0183054443571744
147,2.898801490021835
148,3.047599246352793
149,2.9846074550907997
150,2.9526372188084378
151,2.861462514508078
152,2.351999727827573
153,1.9060601195502924
154,2.001090975985173
155,3.0091804925092487
156,3.0980740311565795
157,3.0233707228608724
158,2.9319002082708794
159,2.2791253279046586
160,1.9896087563959224
161,2.935737773840968
162,2.9847622552362454
163,2.7461562095263288
164,2.092332897204711
165,2.768342567270132
166,2.2923260804825887
167,1.9436169503631842
168,2.8549895579439175
169,3.00614859733047
170,2.9990485926339385
171,3.002892792004504
172,3.0032560715772023
173,2.347928590178888
174,2.0792888790906954
175,2.8869775624342493
176,2.9942976628019364
177,3.0488829424736457
178,3.074503372466464
179,3.0306116531090295
180,2.4355325944048474
181,2.1079854494706463
182,2.907358941603402
183,2.993049318595719
184,2.990101338530674
185,2.997517206666504
186,2.9570010335231176
187,2.306085314562856
188,2.012181428101868
189,2.941884531121545
190,3.031405293448486
191,3.026183941085196
192,2.962324546602352
193,2.9370978676480406
194,2.3346405661182894
195,2.025716324123868
196,2.8968841506120953
197,3.0005955973571306
198,2.996486608425305
199,3.0911189917188175
200,2.8825976228222374
201,2.28487475910958
202,2.0864383433375915
203,2.8394620035578324
204,2.9511020068537803
205,2.956321420892817
206,2.992929640150606
207,2.9344588443577795
208,2.2778161387905103
209,2.009444654926173
210,2.8326816355058266
211,2.861628238404339
212,2.854790332330183
213,2.9093759197397513
214,2.852617009468383
215,2.165335632054404
216,1.9252898343852718
217,2.773301509031765
218,2.927445854302967
219,2.9231392133204506
220,2.9272581599042025
221,2.0389063178121187
222,2.1915664779625272
223,1.8625592378541298
224,2.7263412510716187
225,2.8747474380981464
226,2.895817059988305
227,2.927727109959411
228,2.9064861129657698
229,2.230489898301518
230,1.9313626577674232
231,2.7671085573794323
232,2.8638905326115838
233,2.9288293220479025
234,2.9787134076008748
235,2.856072416008446
236,2.23761945761246
237,1.9560143191409414
238,2.7927297465846026
239,2.885767991546533
240,2.9224324394090115
241,2.956137580286075
242,2.8269784955181883
243,2.2191529606629703
244,1.8897013614862006
245,2.783410917889342
246,2.9363628457120288
247,2.9679013545511497
248,2.947768377314123
249,2.838753405840197
250,2.3194673937697816
251,1.9937622502046275
252,2.8282271759739457
253,2.9181971877147017
254,3.0043158266828303
255,2.986202960570128
256,2.835758009406125
257,2.184979119025348
258,1.97530459046799
259,2.873632546786477
260,2.9670257284681254
261,2.946562681661109
262,2.964333625348649
263,2.8904235627056587
264,2.2789047637585043
265,1.9935448807825438
266,2.899118703407603
267,2.967718764453386
268,2.9925563477876613
269,3.029664851222086
270,2.949240839967864
271,2.3297013740098875
272,2.09525874064537
273,2.914537875400896
274,2.142548786828627
275,3.015158081161945
276,3.203149449535366
277,3.060053131915471
278,2.506638005528642
279,2.1845703074537144
280,3.007972290654342
281,3.1848929353572224
282,3.166896445045265
283,3.1347057242609955
284,3.0307560330532555
285,2.4092107594184333
286,2.1564683353583165
287,3.043693754841191
288,3.114209057448327
289,3.1263288916998007
290,3.169348494976417
291,3.1152179637062662
292,2.5375972117849557
293,2.284102986771885
294,3.1868898212286854
295,3.2358391634582766
296,3.222949410600805
297,3.2304690005270005
298,3.1674368666249055
299,2.6450258005806666
300,2.2684379560428445
301,2.7275534132250954
302,2.461224400726015
303,2.334396786380229
304,3.1782125731493878
305,3.1346380386660204
306,2.6029002897782494
307,2.301872294924704
308,3.140341959779974
309,3.1085551720095665
310,3.1465521426306817
311,3.145736269528212
312,3.2078874503722776
313,2.533651854084972
314,2.2411402732886176
