,daily_cost
179,4.644851006822035
180,4.011561839352166
181,3.659536680601008
182,4.475549888613119
183,4.636358222365457
184,4.713644768102785
185,4.741816834206986
186,4.696671159965136
187,4.058319487760498
188,3.7039078093300937
189,4.677683615488851
190,4.7447976248753205
191,4.788079238647266
192,4.634247142662987
193,4.658227036129166
194,3.9345264185320494
195,3.645992690996506
196,4.5417764716077365
197,4.666801094008102
198,4.677193513051954
199,4.571830598253549
200,4.501965618986051
201,3.9103134699679947
202,3.534587631168299
203,4.407819762149742
204,4.6464260185163475
205,4.527770512837212
206,4.63127008019382
207,4.399379639979163
208,3.842653045889915
209,3.58927534630505
210,4.360209323172847
211,4.459723177465111
212,4.459132533823894
213,4.5530378966008955
214,4.450993529595979
215,3.7224235092246505
216,3.3591696573819116
217,4.292625468322449
218,4.501913150862371
219,4.53881712079442
220,4.45290913638984
221,4.356951814449602
222,3.79315582238348
223,3.407071566979362
224,4.22465237317281
225,4.289699086929655
226,4.407206702186729
227,4.525648664666649
228,4.456661627056264
229,3.8146928118117356
230,3.5023323075870567
231,4.334179054945606
232,4.290864725766451
233,4.327633276910537
234,4.448370019261881
235,4.345123345961613
236,3.682963587546806
237,3.428058138767736
238,4.2863386014903595
239,4.428072277394097
240,4.447594290395796
241,4.3529424960549274
242,4.247116086596789
243,3.615553946716816
244,3.3759756115462323
245,4.346698365196209
246,4.515840846668923
247,4.637490120787692
248,4.4203518875842756
249,4.6620107355598
250,3.8608467586920336
251,3.5502076334419965
252,4.6401840507766
253,4.732025463453736
254,4.882313638682244
255,4.831438094617242
256,4.5495274881660945
257,3.838283403242603
258,3.50829838905947
259,4.482835942983973
260,4.547362495904287
261,4.526444777747991
262,4.55047890329304
263,4.452426752376152
264,3.8378496144742265
265,3.5861419450012333
266,4.587191272252311
267,4.652631953595195
268,4.672363366881322
269,4.681911494670481
270,4.605747736807243
271,3.9165165095777845
272,3.5697734983791034
273,4.40214177419319
274,3.9496690619200785
275,4.659957708032575
276,4.823041707507666
277,4.789151365238233
278,4.199025874900807
279,3.779878610383236
280,4.599829507390897
281,4.824826986619069
282,4.902427725151516
283,4.767216318562404
284,4.676070098391757
285,3.9376878819453074
286,3.6289914896608226
287,4.652648727428221
288,4.8253465315086475
289,4.7644303466830475
290,4.749232636129697
