,date,from,to,load,grid,cost
43,2017-01-02 00:00:00,2017-01-02 10:45:00,2017-01-02 11:00:00,0.47520754839,0.47520754839,0.054553826555172
44,2017-01-02 00:00:00,2017-01-02 11:00:00,2017-01-02 11:15:00,0.47513214555,0.47513214555,0.05454517030914
45,2017-01-02 00:00:00,2017-01-02 11:15:00,2017-01-02 11:30:00,0.476922963,0.476922963,0.0547507561524
46,2017-01-02 00:00:00,2017-01-02 11:30:00,2017-01-02 11:45:00,0.47558456259,0.47558456259,0.054597107785332
47,2017-01-02 00:00:00,2017-01-02 11:45:00,2017-01-02 12:00:00,0.47684756016,0.47684756016,0.054742099906368004
48,2017-01-02 00:00:00,2017-01-02 12:00:00,2017-01-02 12:15:00,0.47511329484,0.47511329484,0.054543006247631996
49,2017-01-02 00:00:00,2017-01-02 12:15:00,2017-01-02 12:30:00,0.47643284454,0.47643284454,0.054694490553192
50,2017-01-02 00:00:00,2017-01-02 12:30:00,2017-01-02 12:45:00,0.47407650579,0.47407650579,0.054423982864692
51,2017-01-02 00:00:00,2017-01-02 12:45:00,2017-01-02 13:00:00,0.47533950335999997,0.47533950335999997,0.054568974985728
52,2017-01-02 00:00:00,2017-01-02 13:00:00,2017-01-02 13:15:00,0.47665905306,0.47665905306,0.054720459291288
53,2017-01-02 00:00:00,2017-01-02 13:15:00,2017-01-02 13:30:00,0.47141855568,0.47141855568,0.054118850192064
54,2017-01-02 00:00:00,2017-01-02 13:30:00,2017-01-02 13:45:00,0.46663047534,0.46663047534,0.053569178569032004
55,2017-01-02 00:00:00,2017-01-02 13:45:00,2017-01-02 14:00:00,0.46074905382,0.46074905382,0.052893991378535996
56,2017-01-02 00:00:00,2017-01-02 14:00:00,2017-01-02 14:15:00,0.46040974104,0.46040974104,0.052855038271392
57,2017-01-02 00:00:00,2017-01-02 14:15:00,2017-01-02 14:30:00,0.46419873375,0.46419873375,0.0532900146345
58,2017-01-02 00:00:00,2017-01-02 14:30:00,2017-01-02 14:45:00,0.46078675524,0.46078675524,0.052898319501552
59,2017-01-02 00:00:00,2017-01-02 14:45:00,2017-01-02 15:00:00,0.45673385259,0.45673385259,0.052433046277332
60,2017-01-02 00:00:00,2017-01-02 15:00:00,2017-01-02 15:15:00,0.45848696862,0.45848696862,0.052634303997576
61,2017-01-02 00:00:00,2017-01-02 15:15:00,2017-01-02 15:30:00,0.45560280998999997,0.45560280998999997,0.052303202586852
62,2017-01-02 00:00:00,2017-01-02 15:30:00,2017-01-02 15:45:00,0.45435866313,0.45435866313,0.052160374527324
63,2017-01-02 00:00:00,2017-01-02 15:45:00,2017-01-02 16:00:00,0.45160645947,0.45160645947,0.051844421547156
64,2017-01-02 00:00:00,2017-01-02 16:00:00,2017-01-02 16:15:00,0.45115404243,0.45115404243,0.051792484070964
65,2017-01-02 00:00:00,2017-01-02 16:15:00,2017-01-02 16:30:00,0.45138025095,0.45138025095,0.05181845280906
66,2017-01-02 00:00:00,2017-01-02 16:30:00,2017-01-02 16:45:00,0.45679040472,0.45679040472,0.052439538461856
67,2017-01-02 00:00:00,2017-01-02 16:45:00,2017-01-02 17:00:00,0.46423643517,0.46423643517,0.053294342757516
68,2017-01-02 00:00:00,2017-01-02 17:00:00,2017-01-02 17:15:00,0.47488708632,0.47488708632,0.08352076630652999
69,2017-01-02 00:00:00,2017-01-02 17:15:00,2017-01-02 17:30:00,0.48052344861,0.48052344861,0.08451206152428375
70,2017-01-02 00:00:00,2017-01-02 17:30:00,2017-01-02 17:45:00,0.48272898168,0.48272898168,0.08489995965297001
71,2017-01-02 00:00:00,2017-01-02 17:45:00,2017-01-02 18:00:00,0.48382232286,0.48382232286,0.0850922510330025
72,2017-01-02 00:00:00,2017-01-02 18:00:00,2017-01-02 18:15:00,0.48012758369999997,0.48012758369999997,0.0844424387832375
73,2017-01-02 00:00:00,2017-01-02 18:15:00,2017-01-02 18:30:00,0.47750733501,0.47750733501,0.08398160254488375
74,2017-01-02 00:00:00,2017-01-02 18:30:00,2017-01-02 18:45:00,0.47794090134,0.47794090134,0.0840578560231725
75,2017-01-02 00:00:00,2017-01-02 18:45:00,2017-01-02 19:00:00,0.47701721655,0.47701721655,0.08389540296073125
76,2017-01-02 00:00:00,2017-01-02 19:00:00,2017-01-02 19:15:00,0.475037892,0.475037892,0.0835472892555
77,2017-01-02 00:00:00,2017-01-02 19:15:00,2017-01-02 19:30:00,0.47417075933999997,0.47417075933999997,0.0833947822989225
78,2017-01-02 00:00:00,2017-01-02 19:30:00,2017-01-02 19:45:00,0.47386914798,0.47386914798,0.08334173640098251
79,2017-01-02 00:00:00,2017-01-02 19:45:00,2017-01-02 20:00:00,0.47138085426,0.47138085426,0.0829041077429775
