actual_pvgeneration
926.34
1051.25
1115.21
933.34
843.4
702.5
641.54
647.54
671.52
621.56
567.6
496.65
378.73
285.8
216.85
97.93
45.97
20.98
7.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
1.0
16.99
30.98
44.97
66.95
91.94
98.93
121.91
162.88
164.88
197.86
254.82
309.78
343.76
339.76
339.76
355.75
310.78
321.77
299.79
269.81
302.78
263.81
240.83
192.86
163.88
149.89
99.93
76.94
47.97
20.98
8.99
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
3.0
7.99
14.99
36.97
78.94
154.89
212.85
256.82
316.78
332.76
365.74
487.65
507.64
459.67
471.66
464.67
607.57
608.57
673.52
532.62
569.6
590.58
549.61
541.62
527.62
398.72
315.78
316.78
248.82
204.85
118.92
54.96
23.98
9.99
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
2.0
6.0
8.99
23.98
31.98
41.97
61.96
85.94
113.92
142.9
168.88
156.89
251.82
340.76
287.8
274.8
228.84
204.85
205.85
168.88
215.85
187.87
234.83
239.83
196.86
144.9
100.93
74.95
70.95
49.96
32.98
24.98
16.99
9.99
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
3.0
7.0
14.99
26.98
49.96
85.94
160.89
182.87
247.82
211.85
262.81
314.78
389.72
452.68
504.64
550.61
576.59
569.6
509.64
566.6
543.61
533.62
481.66
414.7
364.74
347.75
333.76
382.73
318.77
245.82
157.89
104.92
38.97
11.99
7.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
7.0
17.99
29.98
47.97
67.95
87.94
108.92
130.91
146.9
153.89
181.87
208.85
222.84
233.83
251.82
279.8
277.8
257.82
258.82
248.82
212.85
231.84
224.84
179.87
135.9
109.92
94.93
79.94
55.96
38.97
19.99
8.99
5.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
6.0
12.99
31.98
68.95
111.92
153.89
206.85
250.82
239.83
273.8
328.77
351.75
360.74
426.7
487.65
529.62
594.58
591.58
510.64
440.69
393.72
392.72
368.74
385.73
340.76
337.76
293.79
234.83
204.85
150.89
94.93
61.96
29.98
15.99
6.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
11.99
29.98
55.96
99.93
147.9
197.86
251.82
315.78
376.73
443.68
470.67
505.64
531.62
549.61
584.58
650.54
643.54
584.58
578.59
522.63
424.7
400.72
375.73
352.75
319.77
267.81
239.83
211.85
182.87
154.89
104.92
59.96
35.97
15.99
4.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
11.99
35.97
67.95
140.9
211.85
289.79
362.74
408.71
408.71
428.7
465.67
591.58
621.56
582.59
569.6
613.56
609.57
563.6
552.61
561.6
599.57
588.58
549.61
449.68
423.7
358.74
314.78
262.81
237.83
182.87
117.92
77.94
42.97
16.99
4.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
15.99
50.96
109.92
230.84
378.73
479.66
564.6
670.52
797.43
834.41
896.36
940.33
1021.27
968.31
1130.2
1112.21
1117.21
1235.12
1130.2
1078.23
1053.25
879.38
924.34
987.3
879.38
727.48
626.56
572.59
499.64
420.7
328.77
218.84
100.93
39.97
11.99
5.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
10.99
30.98
77.94
188.87
345.75
478.66
581.59
730.48
821.42
905.36
1009.28
1099.22
1202.15
1237.12
1378.02
1503.93
1605.86
1588.87
1522.92
1490.94
1394.01
1302.08
1189.16
1062.24
930.34
820.42
598.58
437.69
380.73
301.79
224.84
146.9
75.95
31.98
12.99
7.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
18.99
55.96
124.91
240.83
376.73
545.61
714.49
941.33
1177.16
1364.03
1550.9
1655.82
1757.75
1825.7
1897.65
1935.62
1890.66
1916.64
1945.62
1887.66
1872.67
1756.75
1651.83
1661.82
1562.89
1416.99
1252.11
1078.23
878.38
679.52
481.66
300.79
142.9
60.96
20.98
10.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
30.98
85.94
166.88
336.76
541.62
756.46
1004.29
1265.1
1511.93
1713.78
1875.67
2020.56
2141.48
2236.41
2320.35
2377.31
2407.29
2427.28
2414.28
2368.32
2311.36
2229.42
2127.49
1997.58
1831.7
1644.83
1430.98
1206.14
961.32
720.49
498.65
311.78
159.89
63.96
22.98
8.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
16.99
48.96
113.92
233.83
365.74
532.62
728.48
924.34
1077.24
1262.1
1350.04
1496.94
1615.85
1754.75
1833.7
1880.66
1972.6
1998.58
2004.58
1970.6
1935.62
1876.67
1860.68
1771.74
1622.85
1456.96
1296.08
1116.21
918.35
697.5
488.65
302.78
153.89
66.95
23.98
9.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.0
38.97
114.92
219.84
382.73
558.6
740.47
907.36
1081.23
1234.12
1406.59
1585.41
1720.28
1798.2
1828.17
1887.11
1951.05
1979.02
1931.07
1866.13
1805.19
1768.23
1653.34
1482.52
1360.03
1207.14
1076.24
951.32
773.45
594.58
433.69
287.8
179.87
105.92
44.97
14.99
9.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
3.0
4.0
7.0
13.99
22.98
34.98
53.96
68.95
84.94
104.92
114.92
130.91
158.89
180.87
197.86
207.85
199.86
215.85
219.84
222.84
209.85
185.87
179.87
179.87
156.89
121.91
125.91
111.92
81.94
47.97
37.97
35.97
19.99
9.99
4.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.0
15.99
26.98
60.96
137.9
221.84
297.79
414.7
543.61
767.46
938.33
946.33
1065.24
1036.26
1030.27
958.32
944.33
1003.29
1080.23
993.29
801.43
671.52
731.48
762.46
676.52
587.58
445.68
316.78
261.81
203.86
125.91
82.94
57.96
30.98
18.99
7.99
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
2.0
2.0
2.0
12.99
21.98
29.98
40.97
51.96
72.95
82.94
88.94
94.93
113.92
125.91
130.91
139.9
142.9
155.89
173.88
171.88
177.87
176.87
165.88
158.89
134.9
110.92
96.93
82.94
82.94
66.95
44.97
37.97
23.98
9.99
3.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
7.0
23.98
41.97
73.95
135.9
143.9
178.87
199.86
237.83
347.75
361.74
349.75
319.77
323.77
408.71
398.72
431.69
316.78
313.78
320.77
278.8
241.83
221.84
242.83
220.84
197.86
154.89
114.92
104.92
79.94
62.96
41.97
26.98
13.99
7.99
3.0
2.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
7.99
22.98
47.97
69.95
110.92
167.88
229.84
272.81
350.75
387.72
432.69
462.67
473.66
507.64
487.65
451.68
474.66
485.66
486.65
479.66
481.66
500.64
493.65
462.67
426.7
399.72
361.74
311.78
272.81
219.84
170.88
123.91
75.95
42.97
17.99
10.99
7.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
8.99
22.98
59.96
118.92
205.85
269.81
347.75
493.65
632.55
693.51
819.42
815.42
882.37
913.35
925.34
891.37
1021.27
1013.28
923.34
899.36
791.44
791.44
656.53
594.58
569.6
483.66
410.71
371.74
287.8
211.85
147.9
98.93
62.96
42.97
18.99
7.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
8.99
34.98
72.0
168.88
309.78
486.65
663.53
839.4
709.0
1295.08
1494.5
1633.36
1724.27
1817.18
2022.0
1999.0
2098.0
2063.93
2135.0
2020.98
1987.01
1914.08
1828.17
1746.25
1621.38
1511.49
1319.06
1156.18
1007.28
810.42
600.57
428.7
279.8
156.89
176.0
29.98
13.99
6.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.99
31.98
81.94
150.89
264.81
381.73
517.63
679.52
849.4
1005.29
1053.0
1280.0
1527.47
1701.3
1811.19
1876.12
1937.06
1920.08
1911.09
1917.08
1897.1
1843.16
1720.28
1645.35
1632.0
1306.07
1151.18
929.34
785.44
649.54
525.63
382.73
236.83
137.9
72.95
27.98
9.99
5.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.0
11.99
16.99
50.96
107.92
163.88
221.84
301.79
390.72
435.69
509.0
471.66
478.66
502.64
510.64
532.62
558.6
607.0
624.0
597.58
644.54
630.55
666.53
633.55
618.56
611.56
0.0
511.64
452.68
390.72
307.78
227.84
155.89
103.93
62.96
33.98
15.99
7.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
7.99
13.99
18.99
48.96
106.92
162.88
220.84
274.8
334.76
393.72
444.68
568.0
528.62
565.6
597.58
651.54
684.51
689.51
688.51
712.49
688.51
675.52
672.52
656.53
659.53
584.58
540.62
458.67
420.7
414.0
299.79
226.84
137.9
83.94
46.97
24.98
10.99
6.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
20.0
13.99
18.99
28.98
34.98
50.96
77.94
86.94
106.92
125.91
138.9
143.9
198.0
156.89
166.88
213.0
187.87
222.0
203.86
210.85
203.86
192.86
195.86
189.86
169.88
151.89
139.9
124.91
104.92
84.94
68.95
51.96
34.98
23.98
13.99
7.0
4.0
3.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
10.99
24.98
39.97
69.95
104.92
148.89
174.88
218.84
271.81
285.8
312.78
328.77
366.74
383.73
395.72
420.7
429.7
413.71
404.71
372.74
372.74
356.75
315.78
287.8
265.81
257.82
228.84
193.86
166.88
129.91
94.93
65.95
47.97
28.98
13.99
7.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
14.99
40.97
85.94
150.89
227.84
311.78
409.71
505.64
620.56
780.44
876.38
945.33
1033.27
1107.21
1202.15
1300.08
1400.0
1463.96
1517.92
1520.92
1476.95
1494.94
1447.97
1395.01
1317.06
1186.16
1045.26
900.36
765.46
637.55
478.66
333.76
224.84
126.91
60.96
25.98
10.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
11.99
52.94
143.84
266.71
464.5
672.27
905.02
1138.77
1352.54
1573.3
1748.11
1889.96
2019.82
2156.67
2253.56
2334.48
2381.42
2427.38
2449.35
2460.34
2432.37
2398.41
2346.46
2228.59
2108.72
1979.86
1839.01
1658.21
1458.42
1247.65
1021.9
786.15
578.38
391.58
227.75
107.88
43.95
15.98
6.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12.99
47.95
118.87
224.76
422.54
624.32
850.08
1079.83
1283.61
1480.4
1653.21
1801.05
1919.92
2028.81
2139.69
2232.59
2314.5
2355.45
2368.44
2374.43
2382.42
2391.41
2346.46
2277.54
2180.64
2049.78
1889.96
1720.14
1531.34
1330.56
1109.8
872.06
664.28
459.5
277.7
139.85
62.93
29.97
8.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
3.0
39.96
120.87
242.74
391.58
614.34
861.07
1087.82
1279.62
1488.39
1676.19
1817.04
1945.9
2044.79
2149.68
2223.6
2309.5
2358.45
2399.41
2406.4
2432.37
2376.43
2312.5
2309.5
2232.59
2188.63
2080.75
1914.93
1717.14
1488.39
1285.61
1074.84
852.08
636.31
420.54
260.72
132.86
51.94
20.98
5.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
2.0
4.0
43.95
131.86
259.72
418.55
642.31
882.05
1124.78
1382.5
1606.26
1839.01
2058.77
2233.58
2382.42
2458.34
2603.19
2656.13
2676.11
2732.05
2711.07
2590.2
2475.32
2420.38
2309.5
2194.63
2186.64
2080.75
1889.96
1822.03
1678.19
1442.44
1195.71
947.98
713.23
524.43
332.64
169.82
79.91
37.96
9.99
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.0
1.0
7.99
73.93
147.84
260.76
309.24
705.24
935.99
1209.69
1469.41
1696.17
1906.94
2112.72
2303.51
2249.4
2579.21
2676.11
2756.02
2804.97
2836.93
2885.88
2889.88
2635.75
2863.9
2583.3
2736.04
2613.18
2498.3
2328.5
2134.69
1902.94
1634.23
